#.t	H2O_sew	NH4_sew	PO4_sew	COD_sol	X_TSS_sew	COD_part	FD
#d	g/d	g/d	g/d	g/d	g/d	g/d	
181.13541666666666	-0.0	-1058285.9485439998	-170768.86896959995	-3800208.6334079984	-5823488.105279998	-8668907.074367998	0.0006746921261028
181.13888888888889	-0.0	-1058285.9485439998	-170768.86896959995	-3800208.6334079984	-5823488.105279998	-8668907.074367998	0.0006957279653373
181.14236111111111	-0.0	-1058285.9485439998	-170768.86896959995	-3800208.6334079984	-5823488.105279998	-8668907.074367998	0.0006846219293954
181.14583333333334	-0.0	-1058285.9485439998	-170768.86896959995	-3800208.6334079984	-5823488.105279998	-8668907.074367998	0.0006895868310417
181.14930555555554	-0.0	-1058285.9485439998	-170768.86896959995	-3800208.6334079984	-5823488.105279998	-8668907.074367998	0.0006865162638939
181.15277777777777	-0.0	-1058285.9485439998	-170768.86896959995	-3800208.6334079984	-5823488.105279998	-8668907.074367998	0.0006914811655402
181.15625	-0.0	-1058285.9485439998	-170768.86896959995	-3800208.6334079984	-5823488.105279998	-8668907.074367998	0.0006884105983925
181.15972222222223	-0.0	-1058285.9485439998	-170768.86896959995	-3800208.6334079984	-5823488.105279998	-8668907.074367998	0.0006853400312447
181.16319444444446	-0.0	-1058285.9485439998	-170768.86896959995	-3800208.6334079984	-5823488.105279998	-8668907.074367998	0.000690304932891
181.16666666666666	-0.0	-1036906.4344319996	-167318.99282879994	-3723436.741823999	-5513728.099679998	-8082428.130431998	0.0006872343657432
181.17013888888889	-0.0	-1036906.4344319996	-167318.99282879994	-3723436.741823999	-5513728.099679998	-8082428.130431998	0.0006921992673895
181.17361111111111	-0.0	-1632984.465024	-263504.3114016	-5863898.760768	-8683360.45776	-12728708.337024	0.0006043511957417
181.17708333333334	-0.0	-1637944.222464	-264304.6358976	-5881708.798848	-8709733.86336	-12767368.414464	0.0007770547207848
181.18055555555554	-0.0	-1640820.513024	-264768.7646016	-5892037.296768	-8725028.477760002	-12789788.385024002	0.0004208387531843
181.18402777777777	-0.0	-1640820.513024	-264768.7646016	-5892037.296768	-8725028.477760002	-12789788.385024002	0.0011494157995315
181.1875	-57283198928.83301	-1640820.513024	-264768.7646016	-5892037.296768	-8725028.477760002	-12789788.385024002	0.000757044949104
181.19097222222223	-0.0	-1642848.6666239998	-265096.0348416	-5899320.211967999	-8735813.141760001	-12805597.338624	0.0004701317486883
181.19444444444446	-0.0	-1642848.6666239998	-265096.0348416	-5899320.211967999	-8735813.141760001	-12805597.338624	0.0010470347765987
181.19791666666666	-57283198928.83301	-1642848.6666239998	-265096.0348416	-5899320.211967999	-8735813.141760001	-12805597.338624	0.0006556638148221
181.20138888888889	-0.0	-1642848.6666239998	-265096.0348416	-5899320.211967999	-8735813.141760001	-12805597.338624	0.0006821372303378
181.20486111111111	-0.0	-1642848.6666239998	-265096.0348416	-5899320.211967999	-8735813.141760001	-12805597.338624	0.0006162027547216
181.20833333333334	-0.0	-1592038.914048	-256897.1884032	-5716867.009535999	-8264283.240959999	-11956458.594816	0.0007511549989574
181.21180555555554	-0.0	-1592038.914048	-256897.1884032	-5716867.009535999	-8264283.240959999	-11956458.594816	0.000476298334695
181.21527777777777	-0.0	-2169681.5416320004	-350107.70330880006	-7791129.172224001	-11262829.472640002	-16294644.111744003	0.0006309341687539
181.21875	-57283198928.83301	-2179294.267392	-351658.8476928	-7825647.596543999	-11312729.18784	-16366837.169664	0.000538306362718
181.22222222222223	-57283198928.83301	-2184868.933632	-352558.3961088	-7845665.716223999	-11341667.31264	-16408703.775744	0.0004445037178171
181.22569444444446	-0.0	-2184868.933632	-352558.3961088	-7845665.716223999	-11341667.31264	-16408703.775744	0.0009734593579504
181.22916666666666	-57283198928.83301	-2184868.933632	-352558.3961088	-7845665.716223999	-11341667.31264	-16408703.775744	0.0008836839009392
181.23263888888889	-57283198928.83301	-2188799.7880319995	-353192.6930687999	-7859781.057023997	-11362072.400639996	-16438225.100543996	0.0007918838209083
181.23611111111111	-57283198928.83301	-2188799.7880319995	-353192.6930687999	-7859781.057023997	-11362072.400639996	-16438225.100543996	0.0007000904068018
181.23958333333334	-57283198928.83301	-2188799.7880319995	-353192.6930687999	-7859781.057023997	-11362072.400639996	-16438225.100543996	0.0006082969926953
181.24305555555554	-57283198928.83301	-2188799.7880319995	-353192.6930687999	-7859781.057023997	-11362072.400639996	-16438225.100543996	0.0005165035785888
181.24652777777777	-57283198928.83301	-2188799.7880319995	-353192.6930687999	-7859781.057023997	-11362072.400639996	-16438225.100543996	0.0004247101644822
181.25	-0.0	-2142229.579776	-345677.9549183999	-7692551.672831999	-10875202.041599996	-15502587.280127997	0.0012047651145337
181.25347222222223	-57283198928.83301	-2142229.579776	-345677.9549183999	-7692551.672831999	-10875202.041599996	-15502587.280127997	0.0011169894348243
181.25694444444446	-57283198928.83301	-2519131.152384001	-406496.1632256001	-9045970.956288002	-12788573.414400002	-18230095.844352003	0.001220455706599
181.26041666666666	-57283198928.83301	-2521953.612288001	-406951.6056192002	-9056106.153216006	-12802901.860800007	-18250521.02726401	0.0013260372397846
181.26388888888889	-57283198928.83301	-2523590.429184001	-407215.7283456001	-9061983.813888002	-12811211.294400005	-18262366.114752	0.0014324716416298
181.26736111111111	-57283198928.83301	-2523590.429184001	-407215.7283456001	-9061983.813888002	-12811211.294400005	-18262366.114752	0.0015389088795228
181.27083333333334	-57283198928.83301	-2523590.429184001	-407215.7283456001	-9061983.813888002	-12811211.294400005	-18262366.114752	0.0016453461174159
181.27430555555554	-57283198928.83301	-2524744.594944001	-407401.96872960014	-9066128.318208003	-12817070.510400005	-18270718.42003201	0.0017523812887221
181.27777777777777	-57283198928.83301	-2524744.594944001	-407401.96872960014	-9066128.318208003	-12817070.510400005	-18270718.42003201	0.0018594184598056
181.28125	-57283198928.83301	-2524744.594944001	-407401.96872960014	-9066128.318208003	-12817070.510400005	-18270718.42003201	0.0019664556308892
181.28472222222223	-57283198928.83301	-2524744.594944001	-407401.96872960014	-9066128.318208003	-12817070.510400005	-18270718.42003201	0.0020734928019727
181.28819444444446	-57283198928.83301	-2524744.594944001	-407401.96872960014	-9066128.318208003	-12817070.510400005	-18270718.42003201	0.0021805299730562
181.29166666666666	-57283198928.83301	-2442415.966848001	-394117.12192320015	-8770493.699136004	-12402308.861280004	-17607099.78144001	0.0022875671441397
181.29513888888889	-57283198928.83301	-2442415.966848001	-394117.12192320015	-8770493.699136004	-12402308.861280004	-17607099.78144001	0.0023946043152232
181.29861111111111	-57283198928.83301	-2801413.2162424326	-452046.2235300288	-10059620.185597826	-14253763.35024	-20255700.891010176	0.002696901172188
181.30208333333334	-57283198928.83301	-2784757.025901313	-449358.5200886209	-9999809.320281988	-14226033.797280002	-20256535.73149402	0.0029969266336141
181.30555555555554	-57283198928.83301	-2770415.544188161	-447044.3264485441	-9948310.363221122	-14209952.718240002	-20273832.978986885	0.003295246357721
181.30902777777777	-57283198928.83301	-2759221.9460298247	-445238.0867457217	-9908115.16983437	-14209952.718240002	-20314028.17237364	0.0035935604097323
181.3125	-57283198928.83301	-2748028.347871489	-443431.8470428993	-9867919.976447618	-14209952.718240002	-20354223.36576039	0.0038918744617436
181.31597222222223	-57283198928.83301	-2734650.817189632	-441273.2000465088	-9819882.479908224	-14198613.495839998	-20378144.272219777	0.0041889926469284
181.31944444444446	-57283198928.83301	-2723466.151270656	-439468.4016823104	-9779719.36138099	-14198613.495839998	-20418307.39074701	0.0044861068325587
181.32291666666666	-57283198928.83301	-2712281.4853516803	-437663.603318112	-9739556.24285376	-14198613.495839998	-20458470.50927424	0.0047832210181889
181.32638888888889	-57283198928.83301	-2701096.819432704	-435858.8049539136	-9699393.124326527	-14198613.495839998	-20498633.627801474	0.0050803352038192
181.32986111111111	-57283198928.83301	-2689912.153513728	-434054.0065897152	-9659230.005799295	-14198613.495839998	-20538796.7463287	0.0053774493894494
181.33333333333334	-57283198928.83301	-2733331.277952	-441060.2743968	-9815144.134464	-14087937.85632	-20064422.3904	0.0056745635750797
181.33680555555554	-57283198928.83301	-2722397.952840192	-439296.0332992127	-9775883.557926144	-14087937.85632	-20103682.96693785	0.0059716777607099
181.34027777777777	-57283198928.83301	-2711464.627728384	-437531.79220162553	-9736622.981388288	-14087937.85632	-20142943.54347571	0.0062687919463402
181.34375	-57283198928.83301	-2698773.278243328	-435483.8698983552	-9691049.4991465	-14078766.720960002	-20169065.665845502	0.006564931319315
181.34722222222223	-57283198928.83301	-2686831.6748359688	-433556.9293485312	-9648168.286910975	-14073448.144320002	-20200666.535553023	0.0068605021131835
181.35069444444446	-57283198928.83301	-2675909.59485696	-431794.502806464	-9608948.09062272	-14073448.144320002	-20239886.73184128	0.0071560710163534
181.35416666666666	-57283198928.83301	-2664987.514877952	-430032.0762643968	-9569727.894334467	-14073448.144320002	-20279106.92812954	0.0074516399195233
181.35763888888889	-57283198928.83301	-2653358.182193665	-428155.52485397767	-9527968.01787725	-14069697.865920004	-20312912.71690676	0.0077468102004177
181.36111111111111	-57283198928.83301	-2642439.0127196168	-426393.5679615745	-9488758.272947716	-14069697.865920004	-20352122.461836293	0.0080419791481271
181.36458333333334	-57283198928.83301	-2631519.8432455687	-424631.6110691713	-9449548.528018178	-14069697.865920004	-20391332.20676583	0.0083371480958366
181.36805555555554	-57283198928.83301	-2620600.673771521	-422869.6541767681	-9410338.783088643	-14069697.865920004	-20430541.951695364	0.008632317043546
181.37152777777777	-57283198928.83301	-2609681.504297473	-421107.6972843649	-9371129.038159108	-14069697.865920004	-20469751.6966249	0.0089274859912555
181.375	-57283198928.83301	-2718245.660562433	-438626.0043180289	-9760973.053837826	-14868383.198400004	-21708655.269682184	0.0092226549389649
181.37847222222223	-57283198928.83301	-2706824.4603079683	-436783.03791333135	-9719960.562014978	-14868383.198400004	-21749667.761505038	0.0095178238866743
181.38194444444446	-57283198928.83301	-2871367.133386752	-463334.24197831686	-10310818.342616064	-15839035.099200005	-23213240.11914394	0.0099106226773244
181.38541666666666	-57283198928.83301	-2856576.0493670404	-460947.4988751361	-10257704.90454528	-15824497.478400003	-23235584.002974723	0.0103022857702053
181.38888888888889	-57283198928.83301	-2842904.998821888	-458741.4884462592	-10208613.404860416	-15816066.739200002	-23266831.448899586	0.0106930959944266
181.39236111111111	-57283198928.83301	-2830755.832160256	-456781.0547349504	-10164986.851848193	-15816066.739200002	-23310458.00191181	0.0110839033826001
181.39583333333334	-57283198928.83301	-2818606.665498624	-454820.62102364167	-10121360.298835969	-15816066.739200002	-23354084.554924037	0.0114747107707736
181.39930555555554	-57283198928.83301	-2805402.641513472	-452689.9716987648	-10073945.849071104	-15810121.9872	-23388916.65908889	0.0118649202255338
181.40277777777777	-57283198928.83301	-2793258.04133376	-450730.274851584	-10030335.69388032	-15810121.9872	-23432526.814279687	0.0122551276805167
181.40625	-57283198928.83301	-2781113.4411540483	-448770.5780044032	-9986725.538689535	-15810121.9872	-23476136.969470467	0.0126453351354996
181.40972222222223	-57283198928.83301	-2768968.840974336	-446810.8811572224	-9943115.38349875	-15810121.9872	-23519747.12466125	0.0130355425904825
181.41319444444446	-57283198928.83301	-2756824.240794624	-444851.18431004166	-9899505.228307968	-15810121.9872	-23563357.27985204	0.0134257500454654
181.41666666666666	-57283198928.83301	-3076454.102667264	-496427.8211122176	-11047267.005032448	-17626200.747840002	-26217607.57237555	0.0138159575004483
181.42013888888889	-57283198928.83301	-3062841.4738944	-494231.23783296	-10998385.2926208	-17626200.747840002	-26266489.284787204	0.0142061649554312
181.42361111111111	-57283198928.83301	-3423639.589945344	-552450.9338320895	-12293978.527531004	-19790498.43936	-29546600.319701	0.0147916320962954
181.42708333333334	-57283198928.83301	-3410216.3447193606	-550284.9101706241	-12245776.874219524	-19801303.45920001	-29617645.67682049	0.0153787270922427
181.43055555555554	-57283198928.83301	-3395998.2159544327	-547990.6212108288	-12194720.866381824	-19807569.567360006	-29681949.33445018	0.0159663906672965
181.43402777777777	-57283198928.83301	-3380700.926693376	-545522.1949891584	-12139789.69130803	-19807569.567360006	-29736880.509523973	0.0165540561330488
181.4375	-57283198928.83301	-3365403.6374323205	-543053.7687674881	-12084858.51623424	-19807569.567360006	-29791811.684597764	0.0171417215988011
181.44097222222223	-57283198928.83301	-3350853.6454103044	-540705.9291457536	-12032610.81760973	-19811987.976960007	-29853400.67474228	0.0177297856868288
181.44444444444446	-57283198928.83301	-3335552.9438330885	-538236.9523003392	-11977667.389218817	-19811987.976960007	-29908344.103133194	0.0183178511080414
181.44791666666666	-57283198928.83301	-3320252.242255872	-535767.9754549249	-11922723.960827906	-19811987.976960007	-29963287.531524103	0.018905916529254
181.45138888888889	-57283198928.83301	-3304951.5406786567	-533298.9986095105	-11867780.532436991	-19811987.976960007	-30018230.959915016	0.0194939819504665
181.45486111111111	-57283198928.83301	-3289650.8391014403	-530830.021764096	-11812837.10404608	-19811987.976960007	-30073174.388305925	0.0200820473716791
181.45833333333334	-57283198928.83301	-3499060.4410798084	-564621.1166287872	-12564807.947513856	-22287953.779200003	-34525419.44448616	0.0206701127928916
181.46180555555554	-57283198928.83301	-3482709.6913551367	-561982.7001959424	-12506093.891684351	-22287953.779200003	-34584133.50031566	0.0212581782141042
181.46527777777777	-57283198928.83301	-3845030.3129272326	-620448.0732223489	-13807154.305511428	-24722730.48960001	-38427295.3904886	0.022041503321198
181.46875	-57283198928.83301	-3835360.389053951	-618887.6991427967	-13772430.48796646	-24777429.5952	-38577588.06403354	0.0228298681276693
181.47222222222223	-57283198928.83301	-3822070.291522559	-616743.1606775038	-13724706.955921918	-24809151.0096	-38692332.94007807	0.0236207915401193
181.47569444444446	-57283198928.83301	-3803869.956801023	-613806.2884838014	-13659351.208512764	-24809151.0096	-38757688.68748723	0.0244117234607126
181.47916666666666	-57283198928.83301	-3785669.622079487	-610869.416290099	-13593995.46110361	-24809151.0096	-38823044.43489639	0.025202655381306
181.48263888888889	-57283198928.83301	-3770865.997189631	-608480.6495465086	-13540836.98990822	-24831518.6736	-38923461.546091765	0.0259953811021389
181.48611111111111	-57283198928.83301	-3752649.2532418543	-605541.1295003901	-13475422.318459386	-24831518.6736	-38988876.21754061	0.0267881128223038
181.48958333333334	-57283198928.83301	-3734432.509294079	-602601.6094542718	-13410007.647010555	-24831518.6736	-39054290.88898943	0.0275808445424686
181.49305555555554	-57283198928.83301	-3716215.765346303	-599662.0894081533	-13344592.975561723	-24831518.6736	-39119705.56043827	0.0283735762626335
181.49652777777777	-57283198928.83301	-3697999.021398527	-596722.569362035	-13279178.30411289	-24831518.6736	-39185120.2318871	0.0291663079827984
181.5	-57283198928.83301	-3814820.159192062	-615573.2529605373	-13698672.38982604	-27347905.843199994	-44045291.30201395	0.0299590397029632
181.50347222222223	-57283198928.83301	-3795934.910879231	-612525.8606191486	-13630857.179975418	-27347905.843199994	-44113106.51186457	0.0307517714231281
181.50694444444446	-57283198928.83301	-4147396.425215997	-669238.9686143995	-14892923.52691199	-30029419.00799999	-48512943.48268799	0.0317397628291747
181.51041666666666	-57283198928.83301	-4136777.6346040326	-667525.4819474687	-14854792.415169025	-30103048.396800008	-48706539.98099099	0.0327337687472537
181.51388888888889	-57283198928.83301	-4121828.11966464	-665113.1738549761	-14801110.06606848	-30145747.96800001	-48850380.69553154	0.0337309018504173
181.51736111111111	-57283198928.83301	-4101010.80592896	-661754.016411264	-14726356.98492672	-30145747.96800001	-48925133.7766733	0.0347280453524229
181.52083333333334	-57283198928.83301	-4080193.4921932807	-658394.8589675521	-14651603.90378496	-30145747.96800001	-48999886.85781506	0.0357251888544285
181.52430555555554	-57283198928.83301	-4063430.562048001	-655689.9316032002	-14591409.745536	-30175856.64000001	-49123654.22246404	0.0367245247789496
181.52777777777777	-57283198928.83301	-4042592.456601601	-652327.4191334401	-14516582.003251202	-30175856.64000001	-49198481.96474884	0.0377238680359874
181.53125	-57283198928.83301	-4021754.3511552014	-648964.9066636801	-14441754.260966403	-30175856.64000001	-49273309.707033634	0.0387232112930253
181.53472222222223	-57283198928.83301	-4000916.245708801	-645602.3941939202	-14366926.518681604	-30175856.64000001	-49348137.44931844	0.0397225545500631
181.53819444444446	-57283198928.83301	-3980078.1402624007	-642239.8817241602	-14292098.776396802	-30175856.64000001	-49422965.19160324	0.040721897807101
181.54166666666666	-57283198928.83301	-3854127.467520001	-621916.0231680003	-13839821.360640004	-31616544.240000017	-52840439.63136003	0.0417212410641388
181.54513888888889	-57283198928.83301	-3854127.467520001	-621916.0231680003	-13839821.360640004	-31616544.240000017	-52840439.63136003	0.0427205843211766
181.54861111111111	-57283198928.83301	-3511638.647193601	-566650.7817062403	-12609975.142195202	-28807007.44320001	-48144886.62036482	0.0435246678923337
181.55208333333334	-57283198928.83301	-3507364.0521216006	-565961.0175014401	-12594625.459891202	-28771941.67920001	-48086281.531468816	0.0443256613894236
181.55555555555554	-57283198928.83301	-3504885.1047936	-565561.00554624	-12585723.7853952	-28751606.143200003	-48052294.937164806	0.0451252334387479
181.55902777777777	-57283198928.83301	-3504885.1047936	-565561.00554624	-12585723.7853952	-28751606.143200003	-48052294.937164806	0.0459248007613259
181.5625	-57283198928.83301	-3504885.1047936	-565561.00554624	-12585723.7853952	-28751606.143200003	-48052294.937164806	0.0467243680839039
181.56597222222223	-57283198928.83301	-3503137.1291136	-565278.9458342401	-12579446.9636352	-28737266.983200006	-48028330.03092481	0.0475229388507934
181.56944444444446	-57283198928.83301	-3503137.1291136	-565278.9458342401	-12579446.9636352	-28737266.983200006	-48028330.03092481	0.0483215062847208
181.57291666666666	-57283198928.83301	-3503137.1291136	-565278.9458342401	-12579446.9636352	-28737266.983200006	-48028330.03092481	0.0491200737186483
181.57638888888889	-57283198928.83301	-3503137.1291136	-565278.9458342401	-12579446.9636352	-28737266.983200006	-48028330.03092481	0.0499186411525757
181.57986111111111	-57283198928.83301	-3503137.1291136	-565278.9458342401	-12579446.9636352	-28737266.983200006	-48028330.03092481	0.0507172085865031
181.58333333333334	-57283198928.83301	-3312056.92207104	-534445.548788736	-11893295.31107328	-29561052.764160007	-50369672.073438734	0.0515157760204305
181.58680555555554	-57283198928.83301	-3312056.92207104	-534445.548788736	-11893295.31107328	-29561052.764160007	-50369672.073438734	0.0523143434543579
181.59027777777777	-57283198928.83301	-3505844.339712001	-565715.7911808001	-12589168.310784	-23780902.16448	-37499356.873152	0.0527223915165228
181.59375	-57283198928.83301	-3496272.5191679997	-564171.2474111997	-12554796.773375995	-23715974.43071999	-37396974.37132799	0.053124746836882
181.59722222222223	-57283198928.83301	-3490721.5749120004	-563275.5268608	-12534863.837184	-23678321.17248	-37337600.132352	0.0535245435512625
181.60069444444446	-57283198928.83301	-3490721.5749120004	-563275.5268608	-12534863.837184	-23678321.17248	-37337600.132352	0.0539243317574997
181.60416666666666	-57283198928.83301	-3490721.5749120004	-563275.5268608	-12534863.837184	-23678321.17248	-37337600.132352	0.0543241199637368
181.60763888888889	-57283198928.83301	-3486807.447552	-562643.9290367999	-12520808.561663998	-23651770.79808	-37295733.68179199	0.0547221143697349
181.61111111111111	-57283198928.83301	-3486807.447552	-562643.9290367999	-12520808.561663998	-23651770.79808	-37295733.68179199	0.055120102776401
181.61458333333334	-57283198928.83301	-3486807.447552	-562643.9290367999	-12520808.561663998	-23651770.79808	-37295733.68179199	0.0555180911830672
181.61805555555554	-57283198928.83301	-3486807.447552	-562643.9290367999	-12520808.561663998	-23651770.79808	-37295733.68179199	0.0559160795897333
181.62152777777777	-57283198928.83301	-3486807.447552	-562643.9290367999	-12520808.561663998	-23651770.79808	-37295733.68179199	0.0563140679963994
181.625	-57283198928.83301	-3419753.458176	-551823.8534783999	-12280023.781632	-23727968.51328	-37612716.177024	0.0567120564030656
181.62847222222223	-57283198928.83301	-3419753.458176	-551823.8534783999	-12280023.781632	-23727968.51328	-37612716.177024	0.0571100448097317
181.63194444444446	-57283198928.83301	-3001884.323328	-484394.9703552	-10779493.706496	-20828582.40384	-33016714.342272	0.0573127735305161
181.63541666666666	-57283198928.83301	-2993539.659264001	-483048.44501760014	-10749528.776448002	-20770682.929920003	-32924934.19353601	0.0575109499582512
181.63888888888889	-57283198928.83301	-2988700.374528	-482267.56043520005	-10732151.344896	-20737105.53984	-32871708.531072	0.0577068520695601
181.64236111111111	-57283198928.83301	-2988700.374528	-482267.56043520005	-10732151.344896	-20737105.53984	-32871708.531072	0.057902746618075
181.64583333333334	-57283198928.83301	-2988700.374528	-482267.56043520005	-10732151.344896	-20737105.53984	-32871708.531072	0.0580986411665898
181.64930555555554	-57283198928.83301	-2985288.0583680007	-481716.93669120007	-10719898.027776	-20713429.175040003	-32834177.61523201	0.0582929412260032
181.65277777777777	-57283198928.83301	-2985288.0583680007	-481716.93669120007	-10719898.027776	-20713429.175040003	-32834177.61523201	0.0584872359526771
181.65625	-57283198928.83301	-2985288.0583680007	-481716.93669120007	-10719898.027776	-20713429.175040003	-32834177.61523201	0.0586815306793511
181.65972222222223	-57283198928.83301	-2985288.0583680007	-481716.93669120007	-10719898.027776	-20713429.175040003	-32834177.61523201	0.058875825406025
181.66319444444446	-57283198928.83301	-2985288.0583680007	-481716.93669120007	-10719898.027776	-20713429.175040003	-32834177.61523201	0.0590701201326989
181.66666666666666	-57283198928.83301	-2985288.0583680007	-481716.93669120007	-10719898.027776	-20610327.64896	-32537511.288576003	0.0592644148593728
181.67013888888889	-57283198928.83301	-2985288.0583680007	-481716.93669120007	-10719898.027776	-20610327.64896	-32537511.288576003	0.0594587095860468
181.67361111111111	-57283198928.83301	-2776353.4909440014	-448002.4951296002	-9969632.990208004	-19167850.471680008	-30260273.47660801	0.0595553744697803
181.67708333333334	-57283198928.83301	-2775310.4079360007	-447834.1794624001	-9965887.373952	-19160649.06192	-30248904.615552004	0.0596512254259723
181.68055555555554	-57283198928.83301	-2774705.497344001	-447736.56888960017	-9963715.195008004	-19156472.779680006	-30242311.521408007	0.0597467920926108
181.68402777777777	-57283198928.83301	-2774705.497344001	-447736.56888960017	-9963715.195008004	-19156472.779680006	-30242311.521408007	0.0598423578139
181.6875	-57283198928.83301	-2774705.497344001	-447736.56888960017	-9963715.195008004	-19156472.779680006	-30242311.521408007	0.0599379235351892
181.69097222222223	-57283198928.83301	-2774278.957824001	-447667.74092160014	-9962183.530368002	-19153527.965280004	-30237662.54476801	0.0600332899453408
181.69444444444446	-57283198928.83301	-2774278.957824001	-447667.74092160014	-9962183.530368002	-19153527.965280004	-30237662.54476801	0.0601286556888999
