;H2O_sew;NH4_sew;PO4_sew;COD_sol;X_TSS_sew;COD_part;FD
181,00347222222223;-0,0;-864815,8463999998;-139549,82975999996;-3105475,0847999994;-5112240,946559999;-7840734,941951997;0,0004128930279601
181,00694444444446;-0,0;-864137,8943999998;-139440,43295999995;-3103040,620799999;-5108233,325759999;-7834588,382591997;0,0008261345460883
181,01041666666666;-0,0;-864137,8943999998;-139440,43295999995;-3103040,620799999;-5108233,325759999;-7834588,382591997;0,0012393776176074
181,01388888888889;-0,0;-864137,8943999998;-139440,43295999995;-3103040,620799999;-5108233,325759999;-7834588,382591997;0,0016526206891264
181,01736111111111;-0,0;-864137,8943999998;-139440,43295999995;-3103040,620799999;-5108233,325759999;-7834588,382591997;0,0020658637606455
181,02083333333334;-0,0;-864137,8943999998;-139440,43295999995;-3103040,620799999;-5108233,325759999;-7834588,382591997;0,0024791068321645
181,02430555555554;-0,0;-864137,8943999998;-139440,43295999995;-3103040,620799999;-5108233,325759999;-7834588,382591997;0,0028923499036836
181,02777777777777;-0,0;-864137,8943999998;-139440,43295999995;-3103040,620799999;-5108233,325759999;-7834588,382591997;0,0033055929752027
181,03125;-0,0;-864137,8943999998;-139440,43295999995;-3103040,620799999;-5108233,325759999;-7834588,382591997;0,0037188360467217
181,03472222222223;-0,0;-864137,8943999998;-139440,43295999995;-3103040,620799999;-5108233,325759999;-7834588,382591997;0,0041320791182408
181,03819444444446;-0,0;-864137,8943999998;-139440,43295999995;-3103040,620799999;-5108233,325759999;-7834588,382591997;0,0045453221897599
181,04166666666666;-0,0;-855496,5154559999;-138046,02863039996;-3072010,214591999;-5008071,887999998;-7651155,475007999;0,0049585652612791
181,04513888888889;-0,0;-855496,5154559999;-138046,02863039996;-3072010,214591999;-5008071,887999998;-7651155,475007999;0,0053718083327982
181,04861111111111;-0,0;-855496,5154559999;-138046,02863039996;-3072010,214591999;-5008071,887999998;-7651155,475007999;0,0057850514043173
181,05208333333334;-0,0;-855496,5154559999;-138046,02863039996;-3072010,214591999;-5008071,887999998;-7651155,475007999;0,0061982944758364
181,05555555555554;-0,0;-855496,5154559999;-138046,02863039996;-3072010,214591999;-5008071,887999998;-7651155,475007999;0,0066115375473556
181,05902777777777;-0,0;-855496,5154559999;-138046,02863039996;-3072010,214591999;-5008071,887999998;-7651155,475007999;0,0070247806188747
181,0625;-0,0;-855496,5154559999;-138046,02863039996;-3072010,214591999;-5008071,887999998;-7651155,475007999;0,0074380236903938
181,06597222222223;-0,0;-855496,5154559999;-138046,02863039996;-3072010,214591999;-5008071,887999998;-7651155,475007999;0,0078512667619129
181,06944444444446;-0,0;-855496,5154559999;-138046,02863039996;-3072010,214591999;-5008071,887999998;-7651155,475007999;0,008264509833432
181,07291666666666;-0,0;-855496,5154559999;-138046,02863039996;-3072010,214591999;-5008071,887999998;-7651155,475007999;0,0086777529049512
181,07638888888889;-0,0;-855496,5154559999;-138046,02863039996;-3072010,214591999;-5008071,887999998;-7651155,475007999;0,0090909959764703
181,07986111111111;-0,0;-855496,5154559999;-138046,02863039996;-3072010,214591999;-5008071,887999998;-7651155,475007999;0,0095042390479894
181,08333333333334;-0,0;-846855,1365119998;-136651,62430079994;-3040979,8083839994;-4857829,731359999;-7360490,910527998;0,0099174821195085
181,08680555555554;-0,0;-846855,1365119998;-136651,62430079994;-3040979,8083839994;-4857829,731359999;-7360490,910527998;0,0103307251910277
181,09027777777777;-0,0;-846855,1365119998;-136651,62430079994;-3040979,8083839994;-4857829,731359999;-7360490,910527998;0,0107439682625468
181,09375;-0,0;-846855,1365119998;-136651,62430079994;-3040979,8083839994;-4857829,731359999;-7360490,910527998;0,0111572113340659
181,09722222222223;-0,0;-846855,1365119998;-136651,62430079994;-3040979,8083839994;-4857829,731359999;-7360490,910527998;0,011570454405585
181,10069444444446;-0,0;-846855,1365119998;-136651,62430079994;-3040979,8083839994;-4857829,731359999;-7360490,910527998;0,0119836974771041
181,10416666666666;-0,0;-846855,1365119998;-136651,62430079994;-3040979,8083839994;-4857829,731359999;-7360490,910527998;0,0123969405486233
181,10763888888889;-0,0;-846855,1365119998;-136651,62430079994;-3040979,8083839994;-4857829,731359999;-7360490,910527998;0,0128101836201424
181,11111111111111;-0,0;-846855,1365119998;-136651,62430079994;-3040979,8083839994;-4857829,731359999;-7360490,910527998;0,0132234266916615
181,11458333333334;-0,0;-846855,1365119998;-136651,62430079994;-3040979,8083839994;-4857829,731359999;-7360490,910527998;0,0136366697631806
181,11805555555554;-0,0;-846855,1365119998;-136651,62430079994;-3040979,8083839994;-4857829,731359999;-7360490,910527998;0,0140499128346998
181,12152777777777;-0,0;-846855,1365119998;-136651,62430079994;-3040979,8083839994;-4857829,731359999;-7360490,910527998;0,0144631559062189
181,125;-0,0;-855496,5154559999;-138046,02863039996;-3072010,214591999;-4707587,574719999;-7007765,533631999;0,014876398977738
181,12847222222223;-0,0;-855496,5154559999;-138046,02863039996;-3072010,214591999;-4707587,574719999;-7007765,533631999;0,0152896420492571
181,13194444444446;-0,0;-1058285,9485439998;-170768,86896959995;-3800208,6334079984;-5823488,105279998;-8668907,074367998;0,0158005149637169
181,13541666666666;-0,0;-1058285,9485439998;-170768,86896959995;-3800208,6334079984;-5823488,105279998;-8668907,074367998;0,0163117143993905
181,13888888888889;-0,0;-1058285,9485439998;-170768,86896959995;-3800208,6334079984;-5823488,105279998;-8668907,074367998;0,0168229138350641
181,14236111111111;-0,0;-1058285,9485439998;-170768,86896959995;-3800208,6334079984;-5823488,105279998;-8668907,074367998;0,0173341132707377
181,14583333333334;-0,0;-1058285,9485439998;-170768,86896959995;-3800208,6334079984;-5823488,105279998;-8668907,074367998;0,0178453127064113
181,14930555555554;-0,0;-1058285,9485439998;-170768,86896959995;-3800208,6334079984;-5823488,105279998;-8668907,074367998;0,0183565121420849
181,15277777777777;-0,0;-1058285,9485439998;-170768,86896959995;-3800208,6334079984;-5823488,105279998;-8668907,074367998;0,0188677115777585
181,15625;-0,0;-1058285,9485439998;-170768,86896959995;-3800208,6334079984;-5823488,105279998;-8668907,074367998;0,0193789110134321
181,15972222222223;-0,0;-1058285,9485439998;-170768,86896959995;-3800208,6334079984;-5823488,105279998;-8668907,074367998;0,0198901104491057
181,16319444444446;-0,0;-1058285,9485439998;-170768,86896959995;-3800208,6334079984;-5823488,105279998;-8668907,074367998;0,0204013098847793
181,16666666666666;-0,0;-1036906,4344319996;-167318,99282879994;-3723436,741823999;-5513728,099679998;-8082428,130431998;0,020912509320453
181,17013888888889;-0,0;-1036906,4344319996;-167318,99282879994;-3723436,741823999;-5513728,099679998;-8082428,130431998;0,0214237087561266
181,17361111111111;-0,0;-1632984,465024;-263504,3114016;-5863898,760768;-8683360,45776;-12728708,337024;0,0222277977206218
181,17708333333334;-0,0;-1637944,222464;-264304,6358976;-5881708,798848;-8709733,86336;-12767368,414464;0,0230353032803976
181,18055555555554;-0,0;-1640820,513024;-264768,7646016;-5892037,296768;-8725028,477760002;-12789788,385024002;0,0238442302879395
181,18402777777777;-0,0;-1640820,513024;-264768,7646016;-5892037,296768;-8725028,477760002;-12789788,385024002;0,0246531620222277
181,1875;-0,0;-1640820,513024;-264768,7646016;-5892037,296768;-8725028,477760002;-12789788,385024002;0,025462093756516
181,19097222222223;-0,0;-1642848,6666239998;-265096,0348416;-5899320,211967999;-8735813,141760001;-12805597,338624;0,0262720220464926
181,19444444444446;-0,0;-1642848,6666239998;-265096,0348416;-5899320,211967999;-8735813,141760001;-12805597,338624;0,0270819536694313
181,19791666666666;-0,0;-1642848,6666239998;-265096,0348416;-5899320,211967999;-8735813,141760001;-12805597,338624;0,0278918852923701
181,20138888888889;-0,0;-1642848,6666239998;-265096,0348416;-5899320,211967999;-8735813,141760001;-12805597,338624;0,0287018169153089
181,20486111111111;-0,0;-1642848,6666239998;-265096,0348416;-5899320,211967999;-8735813,141760001;-12805597,338624;0,0295117485382477
181,20833333333334;-0,0;-1592038,914048;-256897,1884032;-5716867,009535999;-8264283,240959999;-11956458,594816;0,0303216801611865
181,21180555555554;-0,0;-1592038,914048;-256897,1884032;-5716867,009535999;-8264283,240959999;-11956458,594816;0,0311316117841252
181,21527777777777;-0,0;-2169681,5416320004;-350107,70330880006;-7791129,172224001;-11262829,472640002;-16294644,111744003;0,0322344329358862
181,21875;-0,0;-2179294,267392;-351658,8476928;-7825647,596543999;-11312729,18784;-16366837,169664;0,0333431077145656
181,22222222222223;-0,0;-2184868,933632;-352558,3961088;-7845665,716223999;-11341667,31264;-16408703,775744;0,0344546253887772
181,22569444444446;-0,0;-2184868,933632;-352558,3961088;-7845665,716223999;-11341667,31264;-16408703,775744;0,0355661525164815
181,22916666666666;-0,0;-2184868,933632;-352558,3961088;-7845665,716223999;-11341667,31264;-16408703,775744;0,0366776796441858
181,23263888888889;-0,0;-2188799,7880319995;-353192,6930687999;-7859781,057023997;-11362072,400639996;-16438225,100543996;0,0377911998832678
181,23611111111111;-0,0;-2188799,7880319995;-353192,6930687999;-7859781,057023997;-11362072,400639996;-16438225,100543996;0,0389047267882742
181,23958333333334;-0,0;-2188799,7880319995;-353192,6930687999;-7859781,057023997;-11362072,400639996;-16438225,100543996;0,0400182536932807
181,24305555555554;-0,0;-2188799,7880319995;-353192,6930687999;-7859781,057023997;-11362072,400639996;-16438225,100543996;0,0411317805982871
181,24652777777777;-0,0;-2188799,7880319995;-353192,6930687999;-7859781,057023997;-11362072,400639996;-16438225,100543996;0,0422453075032935
181,25;-0,0;-2142229,579776;-345677,9549183999;-7692551,672831999;-10875202,041599996;-15502587,280127997;0,0433588344082999
181,25347222222223;-0,0;-2142229,579776;-345677,9549183999;-7692551,672831999;-10875202,041599996;-15502587,280127997;0,0444723613133063
181,25694444444446;-0,0;-2519131,152384001;-406496,1632256001;-9045970,956288002;-12788573,414400002;-18230095,844352003;0,0457811479041935
181,26041666666666;-0,0;-2521953,612288001;-406951,6056192002;-9056106,153216006;-12802901,860800007;-18250521,02726401;0,0470920497564915
181,26388888888889;-0,0;-2523590,429184001;-407215,7283456001;-9061983,813888002;-12811211,294400005;-18262366,114752;0,048403804477449
181,26736111111111;-0,0;-2523590,429184001;-407215,7283456001;-9061983,813888002;-12811211,294400005;-18262366,114752;0,0497155620344543
181,27083333333334;-0,0;-2523590,429184001;-407215,7283456001;-9061983,813888002;-12811211,294400005;-18262366,114752;0,0510273195914596
181,27430555555554;-0,0;-2524744,594944001;-407401,96872960014;-9066128,318208003;-12817070,510400005;-18270718,42003201;0,0523396750818779
181,27777777777777;-0,0;-2524744,594944001;-407401,96872960014;-9066128,318208003;-12817070,510400005;-18270718,42003201;0,0536520325720736
181,28125;-0,0;-2524744,594944001;-407401,96872960014;-9066128,318208003;-12817070,510400005;-18270718,42003201;0,0549643900622692
181,28472222222223;-0,0;-2524744,594944001;-407401,96872960014;-9066128,318208003;-12817070,510400005;-18270718,42003201;0,0562767475524649
181,28819444444446;-0,0;-2524744,594944001;-407401,96872960014;-9066128,318208003;-12817070,510400005;-18270718,42003201;0,0575891050426605
181,29166666666666;-0,0;-2442415,966848001;-394117,12192320015;-8770493,699136004;-12402308,861280004;-17607099,78144001;0,0589014625328562
181,29513888888889;-0,0;-2442415,966848001;-394117,12192320015;-8770493,699136004;-12402308,861280004;-17607099,78144001;0,0602138200230518
181,29861111111111;-0,0;-2801413,2162424326;-452046,2235300288;-10059620,185597826;-14253763,35024;-20255700,891010176;0,0617214371991288
181,30208333333334;-0,0;-2784757,025901313;-449358,5200886209;-9999809,320281988;-14226033,797280002;-20256535,73149402;0,0632267829796667
181,30555555555554;-0,0;-2770415,544188161;-447044,3264485441;-9948310,363221122;-14209952,718240002;-20273832,978986885;0,0647304230228856
181,30902777777777;-0,0;-2759221,9460298247;-445238,0867457217;-9908115,16983437;-14209952,718240002;-20314028,17237364;0,0662340573940088
181,3125;-0,0;-2748028,347871489;-443431,8470428993;-9867919,976447618;-14209952,718240002;-20354223,36576039;0,0677376917651321
181,31597222222223;-0,0;-2734650,817189632;-441273,2000465088;-9819882,479908224;-14198613,495839998;-20378144,272219777;0,0692401302694293
181,31944444444446;-0,0;-2723466,151270656;-439468,4016823104;-9779719,36138099;-14198613,495839998;-20418307,39074701;0,0707425647741718
181,32291666666666;-0,0;-2712281,4853516803;-437663,603318112;-9739556,24285376;-14198613,495839998;-20458470,50927424;0,0722449992789144
181,32638888888889;-0,0;-2701096,819432704;-435858,8049539136;-9699393,124326527;-14198613,495839998;-20498633,627801474;0,073747433783657
181,32986111111111;-0,0;-2689912,153513728;-434054,0065897152;-9659230,005799295;-14198613,495839998;-20538796,7463287;0,0752498682883996
181,33333333333334;-0,0;-2733331,277952;-441060,2743968;-9815144,134464;-14087937,85632;-20064422,3904;0,0767523027931422
181,33680555555554;-0,0;-2722397,952840192;-439296,0332992127;-9775883,557926144;-14087937,85632;-20103682,96693785;0,0782547372978847
181,34027777777777;-0,0;-2711464,627728384;-437531,79220162553;-9736622,981388288;-14087937,85632;-20142943,54347571;0,0797571718026273
181,34375;-65502716445,92285;-2698773,278243328;-435483,8698983552;-9691049,4991465;-14078766,720960002;-20169065,665845502;0,0801154736157069
181,34722222222223;-65611455345,15381;-2686831,6748359688;-433556,9293485312;-9648168,286910975;-14073448,144320002;-20200666,535553023;0,0802369502627974
181,35069444444446;-65718160057,06787;-2675909,59485696;-431794,502806464;-9608948,09062272;-14073448,144320002;-20239886,73184128;0,0803561583932514
181,35416666666666;-65822876930,23682;-2664987,514877952;-430032,0762643968;-9569727,894334467;-14073448,144320002;-20279106,92812954;0,0804731421914432
181,35763888888889;-65925286674,49951;-2653358,182193665;-428155,52485397767;-9527968,01787725;-14069697,865920004;-20312912,71690676;0,0805875482453854
181,36111111111111;-66025785827,63672;-2642439,0127196168;-426393,5679615745;-9488758,272947716;-14069697,865920004;-20352122,461836293;0,0806998182616973
181,36458333333334;-66124405288,69629;-2631519,8432455687;-424631,6110691713;-9449548,528018178;-14069697,865920004;-20391332,20676583;0,0808099934056341
181,36805555555554;-66221186256,40869;-2620600,673771521;-422869,6541767681;-9410338,783088643;-14069697,865920004;-20430541,951695364;0,0809181127659075
181,37152777777777;-66316159629,82178;-2609681,504297473;-421107,6972843649;-9371129,038159108;-14069697,865920004;-20469751,6966249;0,0810242147018634
181,375;-66409366607,666016;-2718245,660562433;-438626,0043180289;-9760973,053837826;-14868383,198400004;-21708655,269682184;0,0811283368570919
181,37847222222223;-66500827789,30664;-2706824,4603079683;-436783,03791333135;-9719960,562014978;-14868383,198400004;-21749667,761505038;0,0812305161727826
181,38194444444446;-66677168655,39551;-2871367,133386752;-463334,24197831686;-10310818,342616064;-15839035,099200005;-23213240,11914394;0,0814275110881541
181,38541666666666;-66849204254,15039;-2856576,0493670404;-460947,4988751361;-10257704,90454528;-15824497,478400003;-23235584,002974723;0,0816197020634187
181,38888888888889;-67017274475,09766;-2842904,998821888;-458741,4884462592;-10208613,404860416;-15816066,739200002;-23266831,448899586;0,0818074620082415
181,39236111111111;-67182208442,68799;-2830755,832160256;-456781,0547349504;-10164986,851848193;-15816066,739200002;-23310458,00191181;0,081991715713145
181,39583333333334;-67344062805,17578;-2818606,665498624;-454820,62102364167;-10121360,298835969;-15816066,739200002;-23354084,554924037;0,0821725313852677
181,39930555555554;-67502363777,160645;-2805402,641513472;-452689,9716987648;-10073945,849071104;-15810121,9872;-23388916,65908889;0,0823493808011822
181,40277777777777;-67657713890,07568;-2793258,04133376;-450730,274851584;-10030335,69388032;-15810121,9872;-23432526,814279687;0,0825229283800203
181,40625;-67810164642,333984;-2781113,4411540483;-448770,5780044032;-9986725,538689535;-15810121,9872;-23476136,969470467;0,0826932376941768
181,40972222222223;-67959767532,34863;-2768968,840974336;-446810,8811572224;-9943115,38349875;-15810121,9872;-23519747,12466125;0,0828603691671861
181,41319444444446;-68106584358,21533;-2756824,240794624;-444851,18431004166;-9899505,228307968;-15810121,9872;-23563357,27985204;0,0830243820951262
181,41666666666666;-68250656318,66455;-3076454,102667264;-496427,8211122176;-11047267,005032448;-17626200,747840002;-26217607,57237555;0,0831853346676557
181,42013888888889;-68392040061,95068;-3062841,4738944;-494231,23783296;-10998385,2926208;-17626200,747840002;-26266489,284787204;0,0833432839886588
181,42361111111111;-68703950500,48828;-3423639,589945344;-552450,9338320895;-12293978,527531004;-19790498,43936;-29546600,319701;0,0836917304711515
181,42708333333334;-69011473274,23096;-3410216,3447193606;-550284,9101706241;-12245776,874219524;-19801303,45920001;-29617645,67682049;0,0840352818770194
181,43055555555554;-69313763809,2041;-3395998,2159544327;-547990,6212108288;-12194720,866381824;-19807569,567360006;-29681949,33445018;0,0843729861400708
181,43402777777777;-69610415267,94434;-3380700,926693376;-545522,1949891584;-12139789,69130803;-19807569,567360006;-29736880,509523973;0,0847043909562423
181,4375;-69901535797,11914;-3365403,6374323205;-543053,7687674881;-12084858,51623424;-19807569,567360006;-29791811,684597764;0,0850296120127857
181,44097222222223;-70187573432,92236;-3350853,6454103044;-540705,9291457536;-12032610,81760973;-19811987,976960007;-29853400,67474228;0,0853491596102327
181,44444444444446;-70468275833,12988;-3335552,9438330885;-538236,9523003392;-11977667,389218817;-19811987,976960007;-29908344,103133194;0,0856627460030886
181,44791666666666;-70743740844,72656;-3320252,242255872;-535767,9754549249;-11922723,960827906;-19811987,976960007;-29963287,531524103;0,0859704811144258
181,45138888888889;-71014061164,85596;-3304951,5406786567;-533298,9986095105;-11867780,532436991;-19811987,976960007;-30018230,959915016;0,0862724741246686
181,45486111111111;-71279344940,18555;-3289650,8391014403;-530830,021764096;-11812837,10404608;-19811987,976960007;-30073174,388305925;0,0865688321770183
181,45833333333334;-71539674568,17627;-3499060,4410798084;-564621,1166287872;-12564807,947513856;-22287953,779200003;-34525419,44448616;0,0868596604154662
181,46180555555554;-71795147895,81299;-3482709,6913551367;-561982,7001959424;-12506093,891684351;-22287953,779200003;-34584133,50031566;0,0871450620220976
181,46527777777777;-72219010734,5581;-3845030,3129272326;-620448,0732223489;-13807154,305511428;-24722730,48960001;-38427295,3904886;0,0876185826283454
181,46875;-72639433479,30908;-3835360,389053951;-618887,6991427967;-13772430,48796646;-24777429,5952;-38577588,06403354;0,0880882544954649
181,47222222222223;-73054273796,08154;-3822070,291522559;-616743,1606775038;-13724706,955921918;-24809151,0096;-38692332,94007807;0,088551697328715
181,47569444444446;-73461389350,89111;-3803869,956801023;-613806,2884838014;-13659351,208512764;-24809151,0096;-38757688,68748723;0,0890065010244074
181,47916666666666;-73860903739,9292;-3785669,622079487;-610869,416290099;-13593995,46110361;-24809151,0096;-38823044,43489639;0,0894528184320471
181,48263888888889;-74254552459,7168;-3770865,997189631;-608480,6495465086;-13540836,98990822;-24831518,6736;-38923461,546091765;0,0898925850227033
181,48611111111111;-74640862655,63965;-3752649,2532418543;-605541,1295003901;-13475422,318459386;-24831518,6736;-38988876,21754061;0,090324151794094
181,48958333333334;-75019963073,73047;-3734432,509294079;-602601,6094542718;-13410007,647010555;-24831518,6736;-39054290,88898943;0,090747665860613
181,49305555555554;-75391992759,70459;-3716215,765346303;-599662,0894081533;-13344592,975561723;-24831518,6736;-39119705,56043827;0,0911632774795551
181,49652777777777;-75757080459,59473;-3697999,021398527;-596722,569362035;-13279178,30411289;-24831518,6736;-39185120,2318871;0,09157113410453
181,5;-76115354919,4336;-3814820,159192062;-615573,2529605373;-13698672,38982604;-27347905,843199994;-44045291,30201395;0,0919713804377754
181,50347222222223;-76466944885,2539;-3795934,910879231;-612525,8606191486;-13630857,179975418;-27347905,843199994;-44113106,51186457;0,0923641584814969
181,50694444444446;-76985132217,40723;-4147396,425215997;-669238,9686143995;-14892923,52691199;-30029419,00799999;-48512943,48268799;0,0929430519628941
181,51041666666666;-77498978233,3374;-4136777,6346040326;-667525,4819474687;-14854792,415169025;-30103048,396800008;-48706539,98099099;0,0935170962780633
181,51388888888889;-78006011009,21631;-4121828,11966464;-665113,1738549761;-14801110,06606848;-30145747,96800001;-48850380,69553154;0,0940835273124101
181,51736111111111;-78503593826,29395;-4101010,80592896;-661754,016411264;-14726356,98492672;-30145747,96800001;-48925133,7766733;0,0946393993839699
181,52083333333334;-78991886329,65088;-4080193,4921932807;-658394,8589675521;-14651603,90378496;-30145747,96800001;-48999886,85781506;0,0951848993091192
181,52430555555554;-79473015403,74756;-4063430,562048001;-655689,9316032002;-14591409,745536;-30175856,64000001;-49123654,22246404;0,0957223926639186
181,52777777777777;-79945173454,28467;-4042592,456601601;-652327,4191334401;-14516582,003251202;-30175856,64000001;-49198481,96474884;0,0962498640014381
181,53125;-80408525276,18408;-4021754,3511552014;-648964,9066636801;-14441754,260966403;-30175856,64000001;-49273309,707033634;0,0967674931284561
181,53472222222223;-80863225364,68506;-4000916,245708801;-645602,3941939202;-14366926,518681604;-30175856,64000001;-49348137,44931844;0,0972754636930702
181,53819444444446;-81309443664,55078;-3980078,1402624007;-642239,8817241602;-14292098,776396802;-30175856,64000001;-49422965,19160324;0,097773955916645
181,54166666666666;-81747334671,02051;-3854127,467520001;-621916,0231680003;-13839821,360640004;-31616544,240000017;-52840439,63136003;0,0982631466577529
181,54513888888889;-82177058029,1748;-3854127,467520001;-621916,0231680003;-13839821,360640004;-31616544,240000017;-52840439,63136003;0,0987432094749209
181,54861111111111;-82425599670,41016;-3511638,647193601;-566650,7817062403;-12609975,142195202;-28807007,44320001;-48144886,62036482;0,0990208703135607
181,55208333333334;-82666771888,73291;-3507364,0521216006;-565961,0175014401;-12594625,459891202;-28771941,67920001;-48086281,531468816;0,099290294921671
181,55555555555554;-82902181434,63135;-3504885,1047936;-565561,00554624;-12585723,7853952;-28751606,143200003;-48052294,937164806;0,0995532841161446
181,55902777777777;-83133198165,89355;-3504885,1047936;-565561,00554624;-12585723,7853952;-28751606,143200003;-48052294,937164806;0,0998113614950191
181,5625;-83359899330,13916;-3504885,1047936;-565561,00554624;-12585723,7853952;-28751606,143200003;-48052294,937164806;0,1000646233479913
181,56597222222223;-83581491851,80664;-3503137,1291136;-565278,9458342401;-12579446,9636352;-28737266,983200006;-48028330,03092481;0,1003121722382778
181,56944444444446;-83798943901,06201;-3503137,1291136;-565278,9458342401;-12579446,9636352;-28737266,983200006;-48028330,03092481;0,1005550987851023
181,57291666666666;-84012337875,36621;-3503137,1291136;-565278,9458342401;-12579446,9636352;-28737266,983200006;-48028330,03092481;0,1007934925089274
181,57638888888889;-84221751022,33887;-3503137,1291136;-565278,9458342401;-12579446,9636352;-28737266,983200006;-48028330,03092481;0,1010274379887528
181,57986111111111;-84427255439,7583;-3503137,1291136;-565278,9458342401;-12579446,9636352;-28737266,983200006;-48028330,03092481;0,1012570182253992
181,58333333333334;-84628928375,24414;-3312056,92207104;-534445,548788736;-11893295,31107328;-29561052,764160007;-50369672,073438734;0,1014823146709553
181,58680555555554;-84826831626,89209;-3312056,92207104;-534445,548788736;-11893295,31107328;-29561052,764160007;-50369672,073438734;0,1017034072576765
181,59027777777777;-84674731063,84277;-3505844,339712001;-565715,7911808001;-12589168,310784;-23780902,16448;-37499356,873152;0,1015334856770504
181,59375;-84520426368,71338;-3496272,5191679997;-564171,2474111997;-12554796,773375995;-23715974,43071999;-37396974,37132799;0,101361106993134
181,59722222222223;-84366734504,6997;-3490721,5749120004;-563275,5268608;-12534863,837184;-23678321,17248;-37337600,132352;0,1011894100803608
181,60069444444446;-84215905952,45361;-3490721,5749120004;-563275,5268608;-12534863,837184;-23678321,17248;-37337600,132352;0,101020908550086
181,60416666666666;-84067889213,56201;-3490721,5749120004;-563275,5268608;-12534863,837184;-23678321,17248;-37337600,132352;0,1008555511290979
181,60763888888889;-83921041488,64746;-3486807,447552;-562643,9290367999;-12520808,561663998;-23651770,79808;-37295733,68179199;0,1006915020272844
181,61111111111111;-83776928329,46777;-3486807,447552;-562643,9290367999;-12520808,561663998;-23651770,79808;-37295733,68179199;0,1005305080679149
181,61458333333334;-83635508537,29248;-3486807,447552;-562643,9290367999;-12520808,561663998;-23651770,79808;-37295733,68179199;0,1003725181323186
181,61805555555554;-83496725463,86719;-3486807,447552;-562643,9290367999;-12520808,561663998;-23651770,79808;-37295733,68179199;0,1002174761677162
181,62152777777777;-83360532760,62012;-3486807,447552;-562643,9290367999;-12520808,561663998;-23651770,79808;-37295733,68179199;0,100065327167231
181,625;-83226878929,13818;-3419753,458176;-551823,8534783999;-12280023,781632;-23727968,51328;-37612716,177024;0,0999160171503717
181,62847222222223;-83095717620,84961;-3419753,458176;-551823,8534783999;-12280023,781632;-23727968,51328;-37612716,177024;0,0997694931438817
181,63194444444446;-82793849372,86377;-3001884,323328;-484394,9703552;-10779493,706496;-20828582,40384;-33016714,342272;0,0994322587882984
181,63541666666666;-82493577575,6836;-2993539,659264001;-483048,44501760014;-10749528,776448002;-20770682,929920003;-32924934,19353601;0,099096813049916
181,63888888888889;-82196895217,89551;-2988700,374528;-482267,56043520005;-10732151,344896;-20737105,53984;-32871708,531072;0,0987653734202425
181,64236111111111;-81905743789,67285;-2988700,374528;-482267,56043520005;-10732151,344896;-20737105,53984;-32871708,531072;0,0984401107774132
181,64583333333334;-81620020294,18945;-2988700,374528;-482267,56043520005;-10732151,344896;-20737105,53984;-32871708,531072;0,0981209172859695
181,64930555555554;-81338215827,9419;-2985288,0583680007;-481716,93669120007;-10719898,027776;-20713429,175040003;-32834177,61523201;0,0978061000349182
181,65277777777777;-81061664199,8291;-2985288,0583680007;-481716,93669120007;-10719898,027776;-20713429,175040003;-32834177,61523201;0,097497151798528
181,65625;-80790277862,54883;-2985288,0583680007;-481716,93669120007;-10719898,027776;-20713429,175040003;-32834177,61523201;0,0971939682992149
181,65972222222223;-80523948669,4336;-2985288,0583680007;-481716,93669120007;-10719898,027776;-20713429,175040003;-32834177,61523201;0,0968964419714076
181,66319444444446;-80262594223,02246;-2985288,0583680007;-481716,93669120007;-10719898,027776;-20713429,175040003;-32834177,61523201;0,0966044672566259
181,66666666666666;-80006111526,48926;-2985288,0583680007;-481716,93669120007;-10719898,027776;-20610327,64896;-32537511,288576003;0,0963179405660298
181,67013888888889;-79754418182,37305;-2985288,0583680007;-481716,93669120007;-10719898,027776;-20610327,64896;-32537511,288576003;0,0960367602436672
181,67361111111111;-79420842361,4502;-2776353,4909440014;-448002,4951296002;-9969632,990208004;-19167850,471680008;-30260273,47660801;0,0956641043430856
181,67708333333334;-79092771720,88623;-2775310,4079360007;-447834,1794624001;-9965887,373952;-19160649,06192;-30248904,615552004;0,0952975985820091
181,68055555555554;-78770566749,57275;-2774705,497344001;-447736,56888960017;-9963715,195008004;-19156472,779680006;-30242311,521408007;0,094937649905836
181,68402777777777;-78454376792,90771;-2774705,497344001;-447736,56888960017;-9963715,195008004;-19156472,779680006;-30242311,521408007;0,0945844166680237
181,6875;-78144083404,54102;-2774705,497344001;-447736,56888960017;-9963715,195008004;-19156472,779680006;-30242311,521408007;0,0942377744914413
181,69097222222223;-77839403343,20068;-2774278,957824001;-447667,74092160014;-9962183,530368002;-19153527,965280004;-30237662,54476801;0,0938974029337821
181,69444444444446;-77540408706,66504;-2774278,957824001;-447667,74092160014;-9962183,530368002;-19153527,965280004;-30237662,54476801;0,0935633817940523
181,69791666666666;-77246996498,10791;-2774278,957824001;-447667,74092160014;-9962183,530368002;-19153527,965280004;-30237662,54476801;0,0932355932325411
181,70138888888889;-76959053421,02051;-2774278,957824001;-447667,74092160014;-9962183,530368002;-19153527,965280004;-30237662,54476801;0,0929139209541203
181,70486111111111;-76676486778,25928;-2774278,957824001;-447667,74092160014;-9962183,530368002;-19153527,965280004;-30237662,54476801;0,0925982508336397
181,70833333333334;-76399193572,99805;-2774278,957824001;-447667,74092160014;-9962183,530368002;-18584825,505120005;-28949427,841536004;0,0922884708754366
