,H2O_sew,COD_part,COD_sol,X_TSS_sew,NH4_sew,PO4_sew
2023-07-01 04:30:00,-38444716800.0,-12789788.385024002,-5892037.296768,-8725028.477760002,-1640820.513024,-264768.7646016
2023-07-01 04:35:00,-38492236800.0,-12805597.338624,-5899320.211967999,-8735813.141760001,-1642848.6666239998,-265096.0348416
2023-07-01 04:40:00,-38492236800.0,-12805597.338624,-5899320.211967999,-8735813.141760001,-1642848.6666239998,-265096.0348416
2023-07-01 04:45:00,-38492236800.0,-12805597.338624,-5899320.211967999,-8735813.141760001,-1642848.6666239998,-265096.0348416
2023-07-01 04:50:00,-38492236800.0,-12805597.338624,-5899320.211967999,-8735813.141760001,-1642848.6666239998,-265096.0348416
2023-07-01 04:55:00,-38492236800.0,-12805597.338624,-5899320.211967999,-8735813.141760001,-1642848.6666239998,-265096.0348416
2023-07-01 05:00:00,-38492236800.0,-11956458.594816,-5716867.009535999,-8264283.240959999,-1592038.914048,-256897.18840319998
2023-07-01 05:05:00,-38492236800.0,-11956458.594816,-5716867.009535999,-8264283.240959999,-1592038.914048,-256897.18840319998
2023-07-01 05:10:00,-52458451200.00001,-16294644.111744003,-7791129.172224001,-11262829.472640002,-2169681.5416320004,-350107.70330880006
2023-07-01 05:15:00,-52690867200.0,-16366837.169664001,-7825647.596543999,-11312729.18784,-2179294.267392,-351658.8476928
2023-07-01 05:20:00,-52825651200.0,-16408703.775744,-7845665.716223999,-11341667.31264,-2184868.933632,-352558.39610879996
2023-07-01 05:25:00,-52825651200.0,-16408703.775744,-7845665.716223999,-11341667.31264,-2184868.933632,-352558.39610879996
2023-07-01 05:30:00,-52825651200.0,-16408703.775744,-7845665.716223999,-11341667.31264,-2184868.933632,-352558.39610879996
2023-07-01 05:35:00,-52920691199.999985,-16438225.100543996,-7859781.057023997,-11362072.400639996,-2188799.7880319995,-353192.6930687999
2023-07-01 05:40:00,-52920691199.999985,-16438225.100543996,-7859781.057023997,-11362072.400639996,-2188799.7880319995,-353192.6930687999
2023-07-01 05:45:00,-52920691199.999985,-16438225.100543996,-7859781.057023997,-11362072.400639996,-2188799.7880319995,-353192.6930687999
2023-07-01 05:50:00,-52920691199.999985,-16438225.100543996,-7859781.057023997,-11362072.400639996,-2188799.7880319995,-353192.6930687999
2023-07-01 05:55:00,-52920691199.999985,-16438225.100543996,-7859781.057023997,-11362072.400639996,-2188799.7880319995,-353192.6930687999
2023-07-01 06:00:00,-52920691199.999985,-15502587.280127997,-7692551.672831999,-10875202.041599996,-2142229.5797759998,-345677.9549183999
2023-07-01 06:05:00,-52920691199.999985,-15502587.280127997,-7692551.672831999,-10875202.041599996,-2142229.5797759998,-345677.9549183999
2023-07-01 06:10:00,-62231500800.00001,-18230095.844352003,-9045970.956288002,-12788573.414400002,-2519131.152384001,-406496.1632256001
2023-07-01 06:15:00,-62301225600.00003,-18250521.02726401,-9056106.153216006,-12802901.860800007,-2521953.6122880015,-406951.6056192002
2023-07-01 06:20:00,-62341660800.000015,-18262366.114752002,-9061983.813888002,-12811211.294400003,-2523590.429184001,-407215.7283456001
2023-07-01 06:25:00,-62341660800.000015,-18262366.114752002,-9061983.813888002,-12811211.294400003,-2523590.429184001,-407215.7283456001
2023-07-01 06:30:00,-62341660800.000015,-18262366.114752002,-9061983.813888002,-12811211.294400003,-2523590.429184001,-407215.7283456001
2023-07-01 06:35:00,-62370172800.00002,-18270718.420032006,-9066128.318208003,-12817070.510400005,-2524744.594944001,-407401.96872960014
2023-07-01 06:40:00,-62370172800.00002,-18270718.420032006,-9066128.318208003,-12817070.510400005,-2524744.594944001,-407401.96872960014
2023-07-01 06:45:00,-62370172800.00002,-18270718.420032006,-9066128.318208003,-12817070.510400005,-2524744.594944001,-407401.96872960014
2023-07-01 06:50:00,-62370172800.00002,-18270718.420032006,-9066128.318208003,-12817070.510400005,-2524744.594944001,-407401.96872960014
2023-07-01 06:55:00,-62370172800.00002,-18270718.420032006,-9066128.318208003,-12817070.510400005,-2524744.594944001,-407401.96872960014
2023-07-01 07:00:00,-62370172800.00002,-17607099.78144001,-8770493.699136004,-12402308.861280004,-2442415.966848001,-394117.12192320015
2023-07-01 07:05:00,-62370172800.00002,-17607099.78144001,-8770493.699136004,-12402308.861280004,-2442415.966848001,-394117.12192320015
2023-07-01 07:10:00,-71680982400.00002,-20255700.891010176,-10059620.185597826,-14253763.350240001,-2801413.2162424326,-452046.22353002883
2023-07-01 07:15:00,-71541532800.00002,-20256535.73149402,-9999809.320281988,-14226033.797280002,-2784757.025901313,-449358.5200886209
2023-07-01 07:20:00,-71460662400.00002,-20273832.978986885,-9948310.363221122,-14209952.718240002,-2770415.544188161,-447044.3264485441
2023-07-01 07:25:00,-71460662400.00002,-20314028.172373638,-9908115.16983437,-14209952.718240002,-2759221.9460298247,-445238.0867457217
2023-07-01 07:30:00,-71460662400.00002,-20354223.36576039,-9867919.976447618,-14209952.718240002,-2748028.347871489,-443431.8470428993
2023-07-01 07:35:00,-71403638400.0,-20378144.272219777,-9819882.479908224,-14198613.495839998,-2734650.817189632,-441273.20004650875
2023-07-01 07:40:00,-71403638400.0,-20418307.39074701,-9779719.36138099,-14198613.495839998,-2723466.151270656,-439468.4016823104
2023-07-01 07:45:00,-71403638400.0,-20458470.509274237,-9739556.242853759,-14198613.495839998,-2712281.4853516803,-437663.603318112
2023-07-01 07:50:00,-71403638400.0,-20498633.627801474,-9699393.124326527,-14198613.495839998,-2701096.8194327042,-435858.80495391355
2023-07-01 07:55:00,-71403638400.0,-20538796.7463287,-9659230.005799295,-14198613.495839998,-2689912.1535137277,-434054.00658971514
2023-07-01 08:00:00,-71403638400.0,-20064422.3904,-9815144.134464,-14087937.85632,-2733331.277952,-441060.27439679997
2023-07-01 08:05:00,-71403638400.0,-20103682.96693785,-9775883.557926144,-14087937.85632,-2722397.952840192,-439296.0332992127
2023-07-01 08:10:00,-71403638400.0,-20142943.54347571,-9736622.981388288,-14087937.85632,-2711464.627728384,-437531.79220162553
2023-07-01 08:15:00,-71357155200.00002,-20169065.665845502,-9691049.499146499,-14078766.720960002,-2698773.278243328,-435483.8698983552
2023-07-01 08:20:00,-71330198400.00002,-20200666.535553023,-9648168.286910977,-14073448.144320002,-2686831.6748359688,-433556.92934853124
2023-07-01 08:25:00,-71330198400.00002,-20239886.73184128,-9608948.090622721,-14073448.144320002,-2675909.5948569602,-431794.50280646404
2023-07-01 08:30:00,-71330198400.00002,-20279106.92812954,-9569727.894334467,-14073448.144320002,-2664987.514877952,-430032.07626439683
2023-07-01 08:35:00,-71311190400.00002,-20312912.71690676,-9527968.01787725,-14069697.865920005,-2653358.182193665,-428155.52485397767
2023-07-01 08:40:00,-71311190400.00002,-20352122.461836293,-9488758.272947716,-14069697.865920005,-2642439.0127196168,-426393.5679615745
2023-07-01 08:45:00,-71311190400.00002,-20391332.20676583,-9449548.528018178,-14069697.865920005,-2631519.8432455687,-424631.6110691713
2023-07-01 08:50:00,-71311190400.00002,-20430541.951695364,-9410338.783088643,-14069697.865920005,-2620600.673771521,-422869.6541767681
2023-07-01 08:55:00,-71311190400.00002,-20469751.6966249,-9371129.038159108,-14069697.865920005,-2609681.504297473,-421107.6972843649
2023-07-01 09:00:00,-71311190400.00002,-21708655.269682184,-9760973.053837826,-14868383.198400004,-2718245.660562433,-438626.0043180289
2023-07-01 09:05:00,-71311190400.00002,-21749667.761505034,-9719960.562014978,-14868383.198400004,-2706824.4603079683,-436783.03791333135
2023-07-01 09:10:00,-75966595200.00002,-23213240.11914394,-10310818.342616064,-15839035.099200003,-2871367.133386752,-463334.24197831686
2023-07-01 09:15:00,-75896870400.00002,-23235584.002974723,-10257704.904545281,-15824497.478400003,-2856576.0493670404,-460947.4988751361
2023-07-01 09:20:00,-75856435200.0,-23266831.448899586,-10208613.404860416,-15816066.739200002,-2842904.9988218877,-458741.48844625923
2023-07-01 09:25:00,-75856435200.0,-23310458.00191181,-10164986.851848193,-15816066.739200002,-2830755.832160256,-456781.0547349504
2023-07-01 09:30:00,-75856435200.0,-23354084.554924034,-10121360.298835969,-15816066.739200002,-2818606.665498624,-454820.62102364167
2023-07-01 09:35:00,-75827923200.0,-23388916.659088895,-10073945.849071104,-15810121.987200001,-2805402.641513472,-452689.9716987648
2023-07-01 09:40:00,-75827923200.0,-23432526.814279687,-10030335.69388032,-15810121.987200001,-2793258.04133376,-450730.274851584
2023-07-01 09:45:00,-75827923200.0,-23476136.969470467,-9986725.538689535,-15810121.987200001,-2781113.4411540483,-448770.5780044032
2023-07-01 09:50:00,-75827923200.0,-23519747.12466125,-9943115.38349875,-15810121.987200001,-2768968.8409743356,-446810.8811572224
2023-07-01 09:55:00,-75827923200.0,-23563357.279852036,-9899505.228307968,-15810121.987200001,-2756824.2407946237,-444851.18431004166
2023-07-01 10:00:00,-75827923200.0,-26217607.57237555,-11047267.005032448,-17626200.747840002,-3076454.102667264,-496427.82111221756
2023-07-01 10:05:00,-75827923200.0,-26266489.284787204,-10998385.292620799,-17626200.747840002,-3062841.4738944,-494231.23783296
2023-07-01 10:10:00,-85138732800.0,-29546600.319700997,-12293978.527531005,-19790498.43936,-3423639.589945344,-552450.9338320895
2023-07-01 10:15:00,-85185216000.00003,-29617645.676820494,-12245776.874219524,-19801303.45920001,-3410216.3447193606,-550284.9101706241
2023-07-01 10:20:00,-85212172800.00002,-29681949.33445018,-12194720.866381824,-19807569.567360006,-3395998.2159544327,-547990.6212108288
2023-07-01 10:25:00,-85212172800.00002,-29736880.509523973,-12139789.69130803,-19807569.567360006,-3380700.926693376,-545522.1949891584
2023-07-01 10:30:00,-85212172800.00002,-29791811.684597764,-12084858.516234241,-19807569.567360006,-3365403.6374323205,-543053.7687674881
2023-07-01 10:35:00,-85231180800.00002,-29853400.674742278,-12032610.81760973,-19811987.976960007,-3350853.6454103044,-540705.9291457536
2023-07-01 10:40:00,-85231180800.00002,-29908344.103133194,-11977667.389218817,-19811987.976960007,-3335552.9438330885,-538236.9523003392
2023-07-01 10:45:00,-85231180800.00002,-29963287.531524103,-11922723.960827906,-19811987.976960007,-3320252.242255872,-535767.9754549249
2023-07-01 10:50:00,-85231180800.00002,-30018230.959915016,-11867780.532436993,-19811987.976960007,-3304951.5406786567,-533298.9986095105
2023-07-01 10:55:00,-85231180800.00002,-30073174.388305925,-11812837.10404608,-19811987.976960007,-3289650.8391014403,-530830.021764096
2023-07-01 11:00:00,-85231180800.00002,-34525419.444486156,-12564807.947513856,-22287953.779200003,-3499060.4410798084,-564621.1166287872
2023-07-01 11:05:00,-85231180800.00002,-34584133.50031566,-12506093.891684351,-22287953.779200003,-3482709.6913551367,-561982.7001959424
2023-07-01 11:10:00,-94541990400.00005,-38427295.390488595,-13807154.305511428,-24722730.48960001,-3845030.3129272326,-620448.0732223489
2023-07-01 11:15:00,-94751164800.0,-38577588.06403354,-13772430.487966461,-24777429.5952,-3835360.389053951,-618887.6991427967
2023-07-01 11:20:00,-94872470399.99998,-38692332.94007807,-13724706.955921918,-24809151.0096,-3822070.291522559,-616743.1606775038
2023-07-01 11:25:00,-94872470399.99998,-38757688.68748723,-13659351.208512764,-24809151.0096,-3803869.956801023,-613806.2884838014
2023-07-01 11:30:00,-94872470399.99998,-38823044.43489639,-13593995.46110361,-24809151.0096,-3785669.622079487,-610869.416290099
2023-07-01 11:35:00,-94958006399.99998,-38923461.546091765,-13540836.98990822,-24831518.673599996,-3770865.9971896308,-608480.6495465086
2023-07-01 11:40:00,-94958006399.99998,-38988876.21754061,-13475422.318459386,-24831518.673599996,-3752649.2532418543,-605541.1295003901
2023-07-01 11:45:00,-94958006399.99998,-39054290.88898943,-13410007.647010555,-24831518.673599996,-3734432.5092940787,-602601.6094542718
2023-07-01 11:50:00,-94958006399.99998,-39119705.56043827,-13344592.975561723,-24831518.673599996,-3716215.7653463027,-599662.0894081533
2023-07-01 11:55:00,-94958006399.99998,-39185120.2318871,-13279178.30411289,-24831518.673599996,-3697999.0213985266,-596722.569362035
2023-07-01 12:00:00,-94958006399.99998,-44045291.30201395,-13698672.38982604,-27347905.843199994,-3814820.159192062,-615573.2529605373
2023-07-01 12:05:00,-94958006399.99998,-44113106.51186457,-13630857.179975418,-27347905.843199994,-3795934.9108792306,-612525.8606191486
2023-07-01 12:10:00,-104268815999.99997,-48512943.48268799,-14892923.52691199,-30029419.00799999,-4147396.4252159973,-669238.9686143995
2023-07-01 12:15:00,-104524473600.00003,-48706539.98099099,-14854792.415169025,-30103048.396800008,-4136777.6346040326,-667525.4819474687
2023-07-01 12:20:00,-104672736000.00003,-48850380.69553154,-14801110.06606848,-30145747.96800001,-4121828.11966464,-665113.1738549761
2023-07-01 12:25:00,-104672736000.00003,-48925133.7766733,-14726356.984926721,-30145747.96800001,-4101010.80592896,-661754.016411264
2023-07-01 12:30:00,-104672736000.00003,-48999886.857815064,-14651603.90378496,-30145747.96800001,-4080193.4921932807,-658394.8589675521
2023-07-01 12:35:00,-104777280000.00006,-49123654.22246404,-14591409.745536001,-30175856.640000015,-4063430.562048001,-655689.9316032002
2023-07-01 12:40:00,-104777280000.00006,-49198481.96474884,-14516582.003251202,-30175856.640000015,-4042592.456601601,-652327.4191334401
2023-07-01 12:45:00,-104777280000.00006,-49273309.707033634,-14441754.260966403,-30175856.640000015,-4021754.3511552014,-648964.9066636801
2023-07-01 12:50:00,-104777280000.00006,-49348137.44931844,-14366926.518681604,-30175856.640000015,-4000916.2457088013,-645602.3941939202
2023-07-01 12:55:00,-104777280000.00006,-49422965.191603236,-14292098.776396802,-30175856.640000015,-3980078.1402624007,-642239.8817241602
2023-07-01 13:00:00,-104777280000.00006,-52840439.63136003,-13839821.360640004,-31616544.240000017,-3854127.4675200013,-621916.0231680003
2023-07-01 13:05:00,-104777280000.00006,-52840439.63136003,-13839821.360640004,-31616544.240000017,-3854127.4675200013,-621916.0231680003
2023-07-01 13:10:00,-95466470400.00005,-48144886.62036482,-12609975.142195202,-28807007.443200015,-3511638.647193601,-566650.7817062403
2023-07-01 13:15:00,-95350262400.00003,-48086281.531468816,-12594625.459891202,-28771941.679200012,-3507364.0521216006,-565961.0175014401
2023-07-01 13:20:00,-95282870400.00002,-48052294.937164806,-12585723.7853952,-28751606.143200003,-3504885.1047936,-565561.00554624
2023-07-01 13:25:00,-95282870400.00002,-48052294.937164806,-12585723.7853952,-28751606.143200003,-3504885.1047936,-565561.00554624
2023-07-01 13:30:00,-95282870400.00002,-48052294.937164806,-12585723.7853952,-28751606.143200003,-3504885.1047936,-565561.00554624
2023-07-01 13:35:00,-95235350400.00003,-48028330.03092481,-12579446.9636352,-28737266.983200006,-3503137.1291136,-565278.9458342401
2023-07-01 13:40:00,-95235350400.00003,-48028330.03092481,-12579446.9636352,-28737266.983200006,-3503137.1291136,-565278.9458342401
2023-07-01 13:45:00,-95235350400.00003,-48028330.03092481,-12579446.9636352,-28737266.983200006,-3503137.1291136,-565278.9458342401
2023-07-01 13:50:00,-95235350400.00003,-48028330.03092481,-12579446.9636352,-28737266.983200006,-3503137.1291136,-565278.9458342401
2023-07-01 13:55:00,-95235350400.00003,-48028330.03092481,-12579446.9636352,-28737266.983200006,-3503137.1291136,-565278.9458342401
2023-07-01 14:00:00,-95235350400.00003,-50369672.073438734,-11893295.311073279,-29561052.764160007,-3312056.92207104,-534445.548788736
2023-07-01 14:05:00,-95235350400.00003,-50369672.073438734,-11893295.311073279,-29561052.764160007,-3312056.92207104,-534445.548788736
2023-07-01 14:10:00,-76613731200.00002,-37499356.873152,-12589168.310784,-23780902.16448,-3505844.339712001,-565715.7911808001
2023-07-01 14:15:00,-76404556799.99997,-37396974.37132799,-12554796.773375995,-23715974.43071999,-3496272.5191679993,-564171.2474111997
2023-07-01 14:20:00,-76283251200.0,-37337600.132351995,-12534863.837183999,-23678321.17248,-3490721.5749120004,-563275.5268608
2023-07-01 14:25:00,-76283251200.0,-37337600.132351995,-12534863.837183999,-23678321.17248,-3490721.5749120004,-563275.5268608
2023-07-01 14:30:00,-76283251200.0,-37337600.132351995,-12534863.837183999,-23678321.17248,-3490721.5749120004,-563275.5268608
2023-07-01 14:35:00,-76197715199.99998,-37295733.68179199,-12520808.561663998,-23651770.798079997,-3486807.447552,-562643.9290367999
2023-07-01 14:40:00,-76197715199.99998,-37295733.68179199,-12520808.561663998,-23651770.798079997,-3486807.447552,-562643.9290367999
2023-07-01 14:45:00,-76197715199.99998,-37295733.68179199,-12520808.561663998,-23651770.798079997,-3486807.447552,-562643.9290367999
2023-07-01 14:50:00,-76197715199.99998,-37295733.68179199,-12520808.561663998,-23651770.798079997,-3486807.447552,-562643.9290367999
2023-07-01 14:55:00,-76197715199.99998,-37295733.68179199,-12520808.561663998,-23651770.798079997,-3486807.447552,-562643.9290367999
2023-07-01 15:00:00,-76197715199.99998,-37612716.177024,-12280023.781631999,-23727968.513279997,-3419753.458176,-551823.8534783999
2023-07-01 15:05:00,-76197715199.99998,-37612716.177024,-12280023.781631999,-23727968.513279997,-3419753.458176,-551823.8534783999
2023-07-01 15:10:00,-66886905600.0,-33016714.342272,-10779493.706496,-20828582.403839998,-3001884.323328,-484394.9703552
2023-07-01 15:15:00,-66700972800.000015,-32924934.19353601,-10749528.776448002,-20770682.929920003,-2993539.659264001,-483048.44501760014
2023-07-01 15:20:00,-66593145600.0,-32871708.531072002,-10732151.344896,-20737105.539839998,-2988700.374528,-482267.56043520005
2023-07-01 15:25:00,-66593145600.0,-32871708.531072002,-10732151.344896,-20737105.539839998,-2988700.374528,-482267.56043520005
2023-07-01 15:30:00,-66593145600.0,-32871708.531072002,-10732151.344896,-20737105.539839998,-2988700.374528,-482267.56043520005
2023-07-01 15:35:00,-66517113600.000015,-32834177.615232006,-10719898.027776001,-20713429.175040003,-2985288.0583680007,-481716.93669120007
2023-07-01 15:40:00,-66517113600.000015,-32834177.615232006,-10719898.027776001,-20713429.175040003,-2985288.0583680007,-481716.93669120007
2023-07-01 15:45:00,-66517113600.000015,-32834177.615232006,-10719898.027776001,-20713429.175040003,-2985288.0583680007,-481716.93669120007
2023-07-01 15:50:00,-66517113600.000015,-32834177.615232006,-10719898.027776001,-20713429.175040003,-2985288.0583680007,-481716.93669120007
2023-07-01 15:55:00,-66517113600.000015,-32834177.615232006,-10719898.027776001,-20713429.175040003,-2985288.0583680007,-481716.93669120007
2023-07-01 16:00:00,-66517113600.000015,-32537511.288576003,-10719898.027776001,-20610327.64896,-2985288.0583680007,-481716.93669120007
2023-07-01 16:05:00,-66517113600.000015,-32537511.288576003,-10719898.027776001,-20610327.64896,-2985288.0583680007,-481716.93669120007
2023-07-01 16:10:00,-61861708800.00003,-30260273.476608012,-9969632.990208004,-19167850.471680008,-2776353.4909440014,-448002.4951296002
2023-07-01 16:15:00,-61838467200.000015,-30248904.615552004,-9965887.373952001,-19160649.061920002,-2775310.4079360007,-447834.1794624001
2023-07-01 16:20:00,-61824988800.00002,-30242311.521408007,-9963715.195008004,-19156472.779680006,-2774705.497344001,-447736.56888960017
2023-07-01 16:25:00,-61824988800.00002,-30242311.521408007,-9963715.195008004,-19156472.779680006,-2774705.497344001,-447736.56888960017
2023-07-01 16:30:00,-61824988800.00002,-30242311.521408007,-9963715.195008004,-19156472.779680006,-2774705.497344001,-447736.56888960017
2023-07-01 16:35:00,-61815484800.00002,-30237662.54476801,-9962183.530368002,-19153527.965280004,-2774278.957824001,-447667.74092160014
2023-07-01 16:40:00,-61815484800.00002,-30237662.54476801,-9962183.530368002,-19153527.965280004,-2774278.957824001,-447667.74092160014
2023-07-01 16:45:00,-61815484800.00002,-30237662.54476801,-9962183.530368002,-19153527.965280004,-2774278.957824001,-447667.74092160014
2023-07-01 16:50:00,-61815484800.00002,-30237662.54476801,-9962183.530368002,-19153527.965280004,-2774278.957824001,-447667.74092160014
2023-07-01 16:55:00,-61815484800.00002,-30237662.54476801,-9962183.530368002,-19153527.965280004,-2774278.957824001,-447667.74092160014
2023-07-01 17:00:00,-61815484800.00002,-28949427.841536004,-9962183.530368002,-18584825.505120005,-2774278.957824001,-447667.74092160014
2023-07-01 17:05:00,-61815484800.00002,-28949427.841536004,-9962183.530368002,-18584825.505120005,-2774278.957824001,-447667.74092160014
2023-07-01 17:10:00,-61815484800.00002,-28949427.841536004,-9962183.530368002,-18584825.505120005,-2774278.957824001,-447667.74092160014
2023-07-01 17:15:00,-61954934400.00001,-29014734.878208,-9984657.227904001,-18626751.02736,-2780537.455872,-448677.6349248
2023-07-01 17:20:00,-62035804800.00004,-29052608.103936017,-9997690.301568007,-18651064.71312001,-2784166.919424002,-449263.2983616003
2023-07-01 17:25:00,-62035804800.00004,-29052608.103936017,-9997690.301568007,-18651064.71312001,-2784166.919424002,-449263.2983616003
2023-07-01 17:30:00,-62035804800.00004,-29052608.103936017,-9997690.301568007,-18651064.71312001,-2784166.919424002,-449263.2983616003
2023-07-01 17:35:00,-62092828800.00001,-29079313.583616,-10006880.289408002,-18668208.978720002,-2786726.156544001,-449676.2661696001
2023-07-01 17:40:00,-62092828800.00001,-29079313.583616,-10006880.289408002,-18668208.978720002,-2786726.156544001,-449676.2661696001
2023-07-01 17:45:00,-62092828800.00001,-29079313.583616,-10006880.289408002,-18668208.978720002,-2786726.156544001,-449676.2661696001
2023-07-01 17:50:00,-62092828800.00001,-29079313.583616,-10006880.289408002,-18668208.978720002,-2786726.156544001,-449676.2661696001
2023-07-01 17:55:00,-62092828800.00001,-29079313.583616,-10006880.289408002,-18668208.978720002,-2786726.156544001,-449676.2661696001
2023-07-01 18:00:00,-62092828800.00001,-27392872.35340801,-10399306.967424003,-18096954.953760006,-2896009.5352320005,-467310.62954880006
2023-07-01 18:05:00,-62092828800.00001,-27392872.35340801,-10399306.967424003,-18096954.953760006,-2896009.5352320005,-467310.62954880006
2023-07-01 18:10:00,-62092828800.00001,-27392872.35340801,-10399306.967424003,-18096954.953760006,-2896009.5352320005,-467310.62954880006
2023-07-01 18:15:00,-62209036800.000015,-27444138.67468801,-10418769.483264003,-18130823.775360007,-2901429.4763520006,-468185.2109568001
2023-07-01 18:20:00,-62276428800.0,-27473869.329408005,-10430056.295424001,-18150465.173760004,-2904572.6392320003,-468692.4031488
2023-07-01 18:25:00,-62276428800.0,-27473869.329408005,-10430056.295424001,-18150465.173760004,-2904572.6392320003,-468692.4031488
2023-07-01 18:30:00,-62276428800.0,-27473869.329408005,-10430056.295424001,-18150465.173760004,-2904572.6392320003,-468692.4031488
2023-07-01 18:35:00,-62323948800.00003,-27494833.252608016,-10438014.945024006,-18164314.87776001,-2906788.9720320012,-469050.0386688002
2023-07-01 18:40:00,-62323948800.00003,-27494833.252608016,-10438014.945024006,-18164314.87776001,-2906788.9720320012,-469050.0386688002
2023-07-01 18:45:00,-62323948800.00003,-27494833.252608016,-10438014.945024006,-18164314.87776001,-2906788.9720320012,-469050.0386688002
2023-07-01 18:50:00,-62323948800.00003,-27494833.252608016,-10438014.945024006,-18164314.87776001,-2906788.9720320012,-469050.0386688002
2023-07-01 18:55:00,-62323948800.00003,-27494833.252608016,-10438014.945024006,-18164314.87776001,-2906788.9720320012,-469050.0386688002
2023-07-01 19:00:00,-62323948800.00003,-26778107.841408014,-10536486.784128005,-17908786.68768001,-2934211.5095040016,-473475.03903360025
2023-07-01 19:05:00,-62323948800.00003,-26778107.841408014,-10536486.784128005,-17908786.68768001,-2934211.5095040016,-473475.03903360025
2023-07-01 19:10:00,-66979353600.0,-28778349.067776002,-11323529.519616,-19246517.25696,-3153387.9674880006,-508842.14929920004
2023-07-01 19:15:00,-66909628800.00002,-28748391.110208012,-11311741.844928004,-19226481.835680008,-3150105.323904001,-508312.4499936002
2023-07-01 19:20:00,-66869193600.00003,-28731017.722176015,-11304905.870016005,-19214862.78096001,-3148201.6346880016,-508005.26377920026
2023-07-01 19:25:00,-66869193600.00003,-28731017.722176015,-11304905.870016005,-19214862.78096001,-3148201.6346880016,-508005.26377920026
2023-07-01 19:30:00,-66869193600.00003,-28731017.722176015,-11304905.870016005,-19214862.78096001,-3148201.6346880016,-508005.26377920026
2023-07-01 19:35:00,-66840681600.00001,-28718767.256256007,-11300085.631296001,-19206669.857760005,-3146859.2897280008,-507788.6581152001
2023-07-01 19:40:00,-66840681600.00001,-28718767.256256007,-11300085.631296001,-19206669.857760005,-3146859.2897280008,-507788.6581152001
2023-07-01 19:45:00,-66840681600.00001,-28718767.256256007,-11300085.631296001,-19206669.857760005,-3146859.2897280008,-507788.6581152001
2023-07-01 19:50:00,-66840681600.00001,-28718767.256256007,-11300085.631296001,-19206669.857760005,-3146859.2897280008,-507788.6581152001
2023-07-01 19:55:00,-66840681600.00001,-28718767.256256007,-11300085.631296001,-19206669.857760005,-3146859.2897280008,-507788.6581152001
2023-07-01 20:00:00,-66840681600.00001,-28478140.80249601,-10877652.523584003,-18932623.063200004,-3029219.6901120003,-488805.9045408001
2023-07-01 20:05:00,-66840681600.00001,-28478140.80249601,-10877652.523584003,-18932623.063200004,-3029219.6901120003,-488805.9045408001
2023-07-01 20:10:00,-57529872000.000015,-24511177.264320012,-9362411.369280003,-16295336.244000005,-2607253.799040001,-420715.9539360001
2023-07-01 20:15:00,-57274214400.00002,-24402251.787264016,-9320805.651456004,-16222921.228800008,-2595667.396608001,-418846.3299072002
2023-07-01 20:20:00,-57125952000.00002,-24339083.10912001,-9296677.428480003,-16180925.904000005,-2588948.144640001,-417762.0869760001
2023-07-01 20:25:00,-57125952000.00002,-24339083.10912001,-9296677.428480003,-16180925.904000005,-2588948.144640001,-417762.0869760001
2023-07-01 20:30:00,-57125952000.00002,-24339083.10912001,-9296677.428480003,-16180925.904000005,-2588948.144640001,-417762.0869760001
2023-07-01 20:35:00,-57021408000.000015,-24294541.09248001,-9279663.937920004,-16151313.816000005,-2584210.210560001,-416997.5567040001
2023-07-01 20:40:00,-57021408000.000015,-24294541.09248001,-9279663.937920004,-16151313.816000005,-2584210.210560001,-416997.5567040001
2023-07-01 20:45:00,-57021408000.000015,-24294541.09248001,-9279663.937920004,-16151313.816000005,-2584210.210560001,-416997.5567040001
2023-07-01 20:50:00,-57021408000.000015,-24294541.09248001,-9279663.937920004,-16151313.816000005,-2584210.210560001,-416997.5567040001
2023-07-01 20:55:00,-57021408000.000015,-24294541.09248001,-9279663.937920004,-16151313.816000005,-2584210.210560001,-416997.5567040001
2023-07-01 21:00:00,-57021408000.000015,-24621843.97440001,-9009382.464000003,-16208335.224000005,-2508941.952000001,-404851.9968000001
2023-07-01 21:05:00,-57021408000.000015,-24621843.97440001,-9009382.464000003,-16208335.224000005,-2508941.952000001,-404851.9968000001
2023-07-01 21:10:00,-43055193600.00001,-18591232.596480004,-6802720.588800001,-12238438.780800002,-1894428.5184000002,-305691.87456
2023-07-01 21:15:00,-42985468800.000015,-18561125.42784001,-6791704.070400002,-12218619.506400004,-1891360.6272000007,-305196.8284800001
2023-07-01 21:20:00,-42945033600.00001,-18543665.50848001,-6785315.308800002,-12207125.800800003,-1889581.4784000004,-304909.73856
2023-07-01 21:25:00,-42945033600.00001,-18543665.50848001,-6785315.308800002,-12207125.800800003,-1889581.4784000004,-304909.73856
2023-07-01 21:30:00,-42945033600.00001,-18543665.50848001,-6785315.308800002,-12207125.800800003,-1889581.4784000004,-304909.73856
2023-07-01 21:35:00,-42916521600.00001,-18531354.026880007,-6780810.412800001,-12199021.264800003,-1888326.9504000004,-304707.30336
2023-07-01 21:40:00,-42916521600.00001,-18531354.026880007,-6780810.412800001,-12199021.264800003,-1888326.9504000004,-304707.30336
2023-07-01 21:45:00,-42916521600.00001,-18531354.026880007,-6780810.412800001,-12199021.264800003,-1888326.9504000004,-304707.30336
2023-07-01 21:50:00,-42916521600.00001,-18531354.026880007,-6780810.412800001,-12199021.264800003,-1888326.9504000004,-304707.30336
