,H2O_sew,COD_part,COD_sol,X_TSS_sew,NH4_sew,PO4_sew,FD
57,-38492236800.0,-12805597.338624,-5899320.211967999,-8735813.141760001,-1642848.6666239998,-265096.0348416,0.028701816915308948
58,-38492236800.0,-12805597.338624,-5899320.211967999,-8735813.141760001,-1642848.6666239998,-265096.0348416,0.029511748538247725
59,-38492236800.0,-11956458.594816,-5716867.009535999,-8264283.240959999,-1592038.914048,-256897.18840319998,0.0303216801611865
60,-38492236800.0,-11956458.594816,-5716867.009535999,-8264283.240959999,-1592038.914048,-256897.18840319998,0.031131611784125282
61,-52458451200.00001,-16294644.111744003,-7791129.172224001,-11262829.472640002,-2169681.5416320004,-350107.70330880006,0.03223443293588622
62,-52690867200.0,-16366837.169664001,-7825647.596543999,-11312729.18784,-2179294.267392,-351658.8476928,0.03334310771456567
63,-52825651200.0,-16408703.775744,-7845665.716223999,-11341667.31264,-2184868.933632,-352558.39610879996,0.03445462538877725
64,-52825651200.0,-16408703.775744,-7845665.716223999,-11341667.31264,-2184868.933632,-352558.39610879996,0.035566152516481535
65,-52825651200.0,-16408703.775744,-7845665.716223999,-11341667.31264,-2184868.933632,-352558.39610879996,0.036677679644185814
66,-52920691199.999985,-16438225.100543996,-7859781.057023997,-11362072.400639996,-2188799.7880319995,-353192.6930687999,0.03779119988326789
67,-52920691199.999985,-16438225.100543996,-7859781.057023997,-11362072.400639996,-2188799.7880319995,-353192.6930687999,0.038904726788274294
68,-52920691199.999985,-16438225.100543996,-7859781.057023997,-11362072.400639996,-2188799.7880319995,-353192.6930687999,0.04001825369328071
69,-52920691199.999985,-16438225.100543996,-7859781.057023997,-11362072.400639996,-2188799.7880319995,-353192.6930687999,0.04113178059828712
70,-52920691199.999985,-16438225.100543996,-7859781.057023997,-11362072.400639996,-2188799.7880319995,-353192.6930687999,0.04224530750329353
71,-52920691199.999985,-15502587.280127997,-7692551.672831999,-10875202.041599996,-2142229.5797759998,-345677.9549183999,0.04335883440829994
72,-52920691199.999985,-15502587.280127997,-7692551.672831999,-10875202.041599996,-2142229.5797759998,-345677.9549183999,0.044472361313306355
73,-62231500800.00001,-18230095.844352003,-9045970.956288002,-12788573.414400002,-2519131.152384001,-406496.1632256001,0.045781147904193534
74,-62301225600.00003,-18250521.02726401,-9056106.153216006,-12802901.860800007,-2521953.6122880015,-406951.6056192002,0.047092049756491505
75,-62341660800.000015,-18262366.114752002,-9061983.813888002,-12811211.294400003,-2523590.429184001,-407215.7283456001,0.048403804477449006
76,-62341660800.000015,-18262366.114752002,-9061983.813888002,-12811211.294400003,-2523590.429184001,-407215.7283456001,0.04971556203445432
77,-62341660800.000015,-18262366.114752002,-9061983.813888002,-12811211.294400003,-2523590.429184001,-407215.7283456001,0.05102731959145964
78,-62370172800.00002,-18270718.420032006,-9066128.318208003,-12817070.510400005,-2524744.594944001,-407401.96872960014,0.05233967508187799
79,-62370172800.00002,-18270718.420032006,-9066128.318208003,-12817070.510400005,-2524744.594944001,-407401.96872960014,0.05365203257207364
80,-62370172800.00002,-18270718.420032006,-9066128.318208003,-12817070.510400005,-2524744.594944001,-407401.96872960014,0.05496439006226929
81,-62370172800.00002,-18270718.420032006,-9066128.318208003,-12817070.510400005,-2524744.594944001,-407401.96872960014,0.05627674755246494
82,-62370172800.00002,-18270718.420032006,-9066128.318208003,-12817070.510400005,-2524744.594944001,-407401.96872960014,0.057589105042660585
83,-62370172800.00002,-17607099.78144001,-8770493.699136004,-12402308.861280004,-2442415.966848001,-394117.12192320015,0.05890146253285623
84,-62370172800.00002,-17607099.78144001,-8770493.699136004,-12402308.861280004,-2442415.966848001,-394117.12192320015,0.06021382002305188
85,-71680982400.00002,-20255700.891010176,-10059620.185597826,-14253763.350240001,-2801413.2162424326,-452046.22353002883,0.0617214371991288
86,-71541532800.00002,-20256535.73149402,-9999809.320281988,-14226033.797280002,-2784757.025901313,-449358.5200886209,0.06322678297966676
87,-71460662400.00002,-20273832.978986885,-9948310.363221122,-14209952.718240002,-2770415.544188161,-447044.3264485441,0.06473042302288562
88,-71460662400.00002,-20314028.172373638,-9908115.16983437,-14209952.718240002,-2759221.9460298247,-445238.0867457217,0.06623405739400888
89,-71460662400.00002,-20354223.36576039,-9867919.976447618,-14209952.718240002,-2748028.347871489,-443431.8470428993,0.06773769176513211
90,-71403638400.0,-20378144.272219777,-9819882.479908224,-14198613.495839998,-2734650.817189632,-441273.20004650875,0.0692401302694293
91,-71403638400.0,-20418307.39074701,-9779719.36138099,-14198613.495839998,-2723466.151270656,-439468.4016823104,0.07074256477417187
92,-71403638400.0,-20458470.509274237,-9739556.242853759,-14198613.495839998,-2712281.4853516803,-437663.603318112,0.07224499927891445
93,-71403638400.0,-20498633.627801474,-9699393.124326527,-14198613.495839998,-2701096.8194327042,-435858.80495391355,0.07374743378365703
94,-71403638400.0,-20538796.7463287,-9659230.005799295,-14198613.495839998,-2689912.1535137277,-434054.00658971514,0.07524986828839962
95,-71403638400.0,-20064422.3904,-9815144.134464,-14087937.85632,-2733331.277952,-441060.27439679997,0.0767523027931422
96,-71403638400.0,-20103682.96693785,-9775883.557926144,-14087937.85632,-2722397.952840192,-439296.0332992127,0.07825473729788478
97,-71403638400.0,-20142943.54347571,-9736622.981388288,-14087937.85632,-2711464.627728384,-437531.79220162553,0.07975717180262736
98,-71357155200.00002,-20169065.665845502,-9691049.499146499,-14078766.720960002,-2698773.278243328,-435483.8698983552,0.08011547361570696
99,-71330198400.00002,-20200666.535553023,-9648168.286910977,-14073448.144320002,-2686831.6748359688,-433556.92934853124,0.08023695026279744
100,-71330198400.00002,-20239886.73184128,-9608948.090622721,-14073448.144320002,-2675909.5948569602,-431794.50280646404,0.0803561583932514
101,-71330198400.00002,-20279106.92812954,-9569727.894334467,-14073448.144320002,-2664987.514877952,-430032.07626439683,0.08047314219144322
102,-71311190400.00002,-20312912.71690676,-9527968.01787725,-14069697.865920005,-2653358.182193665,-428155.52485397767,0.0805875482453854
103,-71311190400.00002,-20352122.461836293,-9488758.272947716,-14069697.865920005,-2642439.0127196168,-426393.5679615745,0.08069981826169734
104,-71311190400.00002,-20391332.20676583,-9449548.528018178,-14069697.865920005,-2631519.8432455687,-424631.6110691713,0.08080999340563413
105,-71311190400.00002,-20430541.951695364,-9410338.783088643,-14069697.865920005,-2620600.673771521,-422869.6541767681,0.08091811276590757
106,-71311190400.00002,-20469751.6966249,-9371129.038159108,-14069697.865920005,-2609681.504297473,-421107.6972843649,0.08102421470186344
107,-71311190400.00002,-21708655.269682184,-9760973.053837826,-14868383.198400004,-2718245.660562433,-438626.0043180289,0.08112833685709196
108,-71311190400.00002,-21749667.761505034,-9719960.562014978,-14868383.198400004,-2706824.4603079683,-436783.03791333135,0.08123051617278267
109,-75966595200.00002,-23213240.11914394,-10310818.342616064,-15839035.099200003,-2871367.133386752,-463334.24197831686,0.08142751108815419
110,-75896870400.00002,-23235584.002974723,-10257704.904545281,-15824497.478400003,-2856576.0493670404,-460947.4988751361,0.08161970206341877
111,-75856435200.0,-23266831.448899586,-10208613.404860416,-15816066.739200002,-2842904.9988218877,-458741.48844625923,0.08180746200824152
112,-75856435200.0,-23310458.00191181,-10164986.851848193,-15816066.739200002,-2830755.832160256,-456781.0547349504,0.08199171571314505
113,-75856435200.0,-23354084.554924034,-10121360.298835969,-15816066.739200002,-2818606.665498624,-454820.62102364167,0.08217253138526771
114,-75827923200.0,-23388916.659088895,-10073945.849071104,-15810121.987200001,-2805402.641513472,-452689.9716987648,0.08234938080118223
115,-75827923200.0,-23432526.814279687,-10030335.69388032,-15810121.987200001,-2793258.04133376,-450730.274851584,0.08252292838002037
116,-75827923200.0,-23476136.969470467,-9986725.538689535,-15810121.987200001,-2781113.4411540483,-448770.5780044032,0.08269323769417682
117,-75827923200.0,-23519747.12466125,-9943115.38349875,-15810121.987200001,-2768968.8409743356,-446810.8811572224,0.08286036916718614
118,-75827923200.0,-23563357.279852036,-9899505.228307968,-15810121.987200001,-2756824.2407946237,-444851.18431004166,0.08302438209512623
119,-75827923200.0,-26217607.57237555,-11047267.005032448,-17626200.747840002,-3076454.102667264,-496427.82111221756,0.08318533466765579
120,-75827923200.0,-26266489.284787204,-10998385.292620799,-17626200.747840002,-3062841.4738944,-494231.23783296,0.08334328398865881
121,-85138732800.0,-29546600.319700997,-12293978.527531005,-19790498.43936,-3423639.589945344,-552450.9338320895,0.0836917304711515
122,-85185216000.00003,-29617645.676820494,-12245776.874219524,-19801303.45920001,-3410216.3447193606,-550284.9101706241,0.08403528187701946
123,-85212172800.00002,-29681949.33445018,-12194720.866381824,-19807569.567360006,-3395998.2159544327,-547990.6212108288,0.08437298614007087
124,-85212172800.00002,-29736880.509523973,-12139789.69130803,-19807569.567360006,-3380700.926693376,-545522.1949891584,0.08470439095624235
125,-85212172800.00002,-29791811.684597764,-12084858.516234241,-19807569.567360006,-3365403.6374323205,-543053.7687674881,0.08502961201278579
126,-85231180800.00002,-29853400.674742278,-12032610.81760973,-19811987.976960007,-3350853.6454103044,-540705.9291457536,0.08534915961023279
127,-85231180800.00002,-29908344.103133194,-11977667.389218817,-19811987.976960007,-3335552.9438330885,-538236.9523003392,0.08566274600308864
128,-85231180800.00002,-29963287.531524103,-11922723.960827906,-19811987.976960007,-3320252.242255872,-535767.9754549249,0.08597048111442585
129,-85231180800.00002,-30018230.959915016,-11867780.532436993,-19811987.976960007,-3304951.5406786567,-533298.9986095105,0.08627247412466865
130,-85231180800.00002,-30073174.388305925,-11812837.10404608,-19811987.976960007,-3289650.8391014403,-530830.021764096,0.08656883217701834
131,-85231180800.00002,-34525419.444486156,-12564807.947513856,-22287953.779200003,-3499060.4410798084,-564621.1166287872,0.08685966041546626
132,-85231180800.00002,-34584133.50031566,-12506093.891684351,-22287953.779200003,-3482709.6913551367,-561982.7001959424,0.08714506202209761
133,-94541990400.00005,-38427295.390488595,-13807154.305511428,-24722730.48960001,-3845030.3129272326,-620448.0732223489,0.0876185826283454
134,-94751164800.0,-38577588.06403354,-13772430.487966461,-24777429.5952,-3835360.389053951,-618887.6991427967,0.0880882544954649
135,-94872470399.99998,-38692332.94007807,-13724706.955921918,-24809151.0096,-3822070.291522559,-616743.1606775038,0.08855169732871508
136,-94872470399.99998,-38757688.68748723,-13659351.208512764,-24809151.0096,-3803869.956801023,-613806.2884838014,0.08900650102440745
137,-94872470399.99998,-38823044.43489639,-13593995.46110361,-24809151.0096,-3785669.622079487,-610869.416290099,0.08945281843204712
138,-94958006399.99998,-38923461.546091765,-13540836.98990822,-24831518.673599996,-3770865.9971896308,-608480.6495465086,0.08989258502270336
139,-94958006399.99998,-38988876.21754061,-13475422.318459386,-24831518.673599996,-3752649.2532418543,-605541.1295003901,0.09032415179409405
140,-94958006399.99998,-39054290.88898943,-13410007.647010555,-24831518.673599996,-3734432.5092940787,-602601.6094542718,0.09074766586061304
141,-94958006399.99998,-39119705.56043827,-13344592.975561723,-24831518.673599996,-3716215.7653463027,-599662.0894081533,0.09116327747955517
142,-94958006399.99998,-39185120.2318871,-13279178.30411289,-24831518.673599996,-3697999.0213985266,-596722.569362035,0.09157113410453005
143,-94958006399.99998,-44045291.30201395,-13698672.38982604,-27347905.843199994,-3814820.159192062,-615573.2529605373,0.09197138043777546
144,-94958006399.99998,-44113106.51186457,-13630857.179975418,-27347905.843199994,-3795934.9108792306,-612525.8606191486,0.0923641584814969
145,-104268815999.99997,-48512943.48268799,-14892923.52691199,-30029419.00799999,-4147396.4252159973,-669238.9686143995,0.09294305196289418
146,-104524473600.00003,-48706539.98099099,-14854792.415169025,-30103048.396800008,-4136777.6346040326,-667525.4819474687,0.09351709627806333
147,-104672736000.00003,-48850380.69553154,-14801110.06606848,-30145747.96800001,-4121828.11966464,-665113.1738549761,0.09408352731241018
148,-104672736000.00003,-48925133.7766733,-14726356.984926721,-30145747.96800001,-4101010.80592896,-661754.016411264,0.09463939938396997
149,-104672736000.00003,-48999886.857815064,-14651603.90378496,-30145747.96800001,-4080193.4921932807,-658394.8589675521,0.09518489930911929
150,-104777280000.00006,-49123654.22246404,-14591409.745536001,-30175856.640000015,-4063430.562048001,-655689.9316032002,0.09572239266391867
151,-104777280000.00006,-49198481.96474884,-14516582.003251202,-30175856.640000015,-4042592.456601601,-652327.4191334401,0.09624986400143815
152,-104777280000.00006,-49273309.707033634,-14441754.260966403,-30175856.640000015,-4021754.3511552014,-648964.9066636801,0.09676749312845613
153,-104777280000.00006,-49348137.44931844,-14366926.518681604,-30175856.640000015,-4000916.2457088013,-645602.3941939202,0.09727546369307022
154,-104777280000.00006,-49422965.191603236,-14292098.776396802,-30175856.640000015,-3980078.1402624007,-642239.8817241602,0.09777395591664502
155,-104777280000.00006,-52840439.63136003,-13839821.360640004,-31616544.240000017,-3854127.4675200013,-621916.0231680003,0.09826314665775292
156,-104777280000.00006,-52840439.63136003,-13839821.360640004,-31616544.240000017,-3854127.4675200013,-621916.0231680003,0.09874320947492095
157,-95466470400.00005,-48144886.62036482,-12609975.142195202,-28807007.443200015,-3511638.647193601,-566650.7817062403,0.09902087031356072
158,-95350262400.00003,-48086281.531468816,-12594625.459891202,-28771941.679200012,-3507364.0521216006,-565961.0175014401,0.09929029492167103
159,-95282870400.00002,-48052294.937164806,-12585723.7853952,-28751606.143200003,-3504885.1047936,-565561.00554624,0.09955328411614461
160,-95282870400.00002,-48052294.937164806,-12585723.7853952,-28751606.143200003,-3504885.1047936,-565561.00554624,0.09981136149501912
161,-95282870400.00002,-48052294.937164806,-12585723.7853952,-28751606.143200003,-3504885.1047936,-565561.00554624,0.10006462334799138
162,-95235350400.00003,-48028330.03092481,-12579446.9636352,-28737266.983200006,-3503137.1291136,-565278.9458342401,0.10031217223827785
163,-95235350400.00003,-48028330.03092481,-12579446.9636352,-28737266.983200006,-3503137.1291136,-565278.9458342401,0.10055509878510233
164,-95235350400.00003,-48028330.03092481,-12579446.9636352,-28737266.983200006,-3503137.1291136,-565278.9458342401,0.10079349250892741
165,-95235350400.00003,-48028330.03092481,-12579446.9636352,-28737266.983200006,-3503137.1291136,-565278.9458342401,0.10102743798875284
166,-95235350400.00003,-48028330.03092481,-12579446.9636352,-28737266.983200006,-3503137.1291136,-565278.9458342401,0.10125701822539925
167,-95235350400.00003,-50369672.073438734,-11893295.311073279,-29561052.764160007,-3312056.92207104,-534445.548788736,0.10148231467095532
168,-95235350400.00003,-50369672.073438734,-11893295.311073279,-29561052.764160007,-3312056.92207104,-534445.548788736,0.10170340725767654
169,-76613731200.00002,-37499356.873152,-12589168.310784,-23780902.16448,-3505844.339712001,-565715.7911808001,0.10153348567705041
170,-76404556799.99997,-37396974.37132799,-12554796.773375995,-23715974.43071999,-3496272.5191679993,-564171.2474111997,0.10136110699313403
171,-76283251200.0,-37337600.132351995,-12534863.837183999,-23678321.17248,-3490721.5749120004,-563275.5268608,0.10118941008036085
172,-76283251200.0,-37337600.132351995,-12534863.837183999,-23678321.17248,-3490721.5749120004,-563275.5268608,0.10102090855008608
173,-76283251200.0,-37337600.132351995,-12534863.837183999,-23678321.17248,-3490721.5749120004,-563275.5268608,0.1008555511290979
174,-76197715199.99998,-37295733.68179199,-12520808.561663998,-23651770.798079997,-3486807.447552,-562643.9290367999,0.10069150202728445
175,-76197715199.99998,-37295733.68179199,-12520808.561663998,-23651770.798079997,-3486807.447552,-562643.9290367999,0.1005305080679149
176,-76197715199.99998,-37295733.68179199,-12520808.561663998,-23651770.798079997,-3486807.447552,-562643.9290367999,0.10037251813231862
177,-76197715199.99998,-37295733.68179199,-12520808.561663998,-23651770.798079997,-3486807.447552,-562643.9290367999,0.10021747616771624
178,-76197715199.99998,-37295733.68179199,-12520808.561663998,-23651770.798079997,-3486807.447552,-562643.9290367999,0.10006532716723109
179,-76197715199.99998,-37612716.177024,-12280023.781631999,-23727968.513279997,-3419753.458176,-551823.8534783999,0.09991601715037177
180,-76197715199.99998,-37612716.177024,-12280023.781631999,-23727968.513279997,-3419753.458176,-551823.8534783999,0.09976949314388171
181,-66886905600.0,-33016714.342272,-10779493.706496,-20828582.403839998,-3001884.323328,-484394.9703552,0.0994322587882984
182,-66700972800.000015,-32924934.19353601,-10749528.776448002,-20770682.929920003,-2993539.659264001,-483048.44501760014,0.09909681304991604
183,-66593145600.0,-32871708.531072002,-10732151.344896,-20737105.539839998,-2988700.374528,-482267.56043520005,0.09876537342024255
184,-66593145600.0,-32871708.531072002,-10732151.344896,-20737105.539839998,-2988700.374528,-482267.56043520005,0.0984401107774132
185,-66593145600.0,-32871708.531072002,-10732151.344896,-20737105.539839998,-2988700.374528,-482267.56043520005,0.09812091728596953
186,-66517113600.000015,-32834177.615232006,-10719898.027776001,-20713429.175040003,-2985288.0583680007,-481716.93669120007,0.09780610003491826
187,-66517113600.000015,-32834177.615232006,-10719898.027776001,-20713429.175040003,-2985288.0583680007,-481716.93669120007,0.09749715179852807
188,-66517113600.000015,-32834177.615232006,-10719898.027776001,-20713429.175040003,-2985288.0583680007,-481716.93669120007,0.09719396829921494
189,-66517113600.000015,-32834177.615232006,-10719898.027776001,-20713429.175040003,-2985288.0583680007,-481716.93669120007,0.09689644197140763
190,-66517113600.000015,-32834177.615232006,-10719898.027776001,-20713429.175040003,-2985288.0583680007,-481716.93669120007,0.09660446725662594
191,-66517113600.000015,-32537511.288576003,-10719898.027776001,-20610327.64896,-2985288.0583680007,-481716.93669120007,0.09631794056602982
192,-66517113600.000015,-32537511.288576003,-10719898.027776001,-20610327.64896,-2985288.0583680007,-481716.93669120007,0.09603676024366722
193,-61861708800.00003,-30260273.476608012,-9969632.990208004,-19167850.471680008,-2776353.4909440014,-448002.4951296002,0.0956641043430856
194,-61838467200.000015,-30248904.615552004,-9965887.373952001,-19160649.061920002,-2775310.4079360007,-447834.1794624001,0.0952975985820091
195,-61824988800.00002,-30242311.521408007,-9963715.195008004,-19156472.779680006,-2774705.497344001,-447736.56888960017,0.094937649905836
196,-61824988800.00002,-30242311.521408007,-9963715.195008004,-19156472.779680006,-2774705.497344001,-447736.56888960017,0.09458441666802377
197,-61824988800.00002,-30242311.521408007,-9963715.195008004,-19156472.779680006,-2774705.497344001,-447736.56888960017,0.09423777449144131
198,-61815484800.00002,-30237662.54476801,-9962183.530368002,-19153527.965280004,-2774278.957824001,-447667.74092160014,0.09389740293378214
199,-61815484800.00002,-30237662.54476801,-9962183.530368002,-19153527.965280004,-2774278.957824001,-447667.74092160014,0.09356338179405237
200,-61815484800.00002,-30237662.54476801,-9962183.530368002,-19153527.965280004,-2774278.957824001,-447667.74092160014,0.09323559323254113
201,-61815484800.00002,-30237662.54476801,-9962183.530368002,-19153527.965280004,-2774278.957824001,-447667.74092160014,0.09291392095412036
202,-61815484800.00002,-30237662.54476801,-9962183.530368002,-19153527.965280004,-2774278.957824001,-447667.74092160014,0.09259825083363972
203,-61815484800.00002,-28949427.841536004,-9962183.530368002,-18584825.505120005,-2774278.957824001,-447667.74092160014,0.09228847087543662
204,-61815484800.00002,-28949427.841536004,-9962183.530368002,-18584825.505120005,-2774278.957824001,-447667.74092160014,0.09198447117360183
205,-61815484800.00002,-28949427.841536004,-9962183.530368002,-18584825.505120005,-2774278.957824001,-447667.74092160014,0.09168614387298567
206,-61954934400.00001,-29014734.878208,-9984657.227904001,-18626751.02736,-2780537.455872,-448677.6349248,0.09139628038067045
207,-62035804800.00004,-29052608.103936017,-9997690.301568007,-18651064.71312001,-2784166.919424002,-449263.2983616003,0.09111351530731986
208,-62035804800.00004,-29052608.103936017,-9997690.301568007,-18651064.71312001,-2784166.919424002,-449263.2983616003,0.09083603198009388
209,-62035804800.00004,-29052608.103936017,-9997690.301568007,-18651064.71312001,-2784166.919424002,-449263.2983616003,0.09056372627887885
210,-62092828800.00001,-29079313.583616,-10006880.289408002,-18668208.978720002,-2786726.156544001,-449676.2661696001,0.0902976863421087
211,-62092828800.00001,-29079313.583616,-10006880.289408002,-18668208.978720002,-2786726.156544001,-449676.2661696001,0.09003661443175812
212,-62092828800.00001,-29079313.583616,-10006880.289408002,-18668208.978720002,-2786726.156544001,-449676.2661696001,0.08978041392296979
