#.t	H2O_sew	NH4_sew	PO4_sew	COD_sol	X_TSS_sew	COD_part	H2O_sew2
#d	g/d	g/d	g/d	g/d	g/d	g/d	g/d
181.21180555555554	-63808568000.79346	-1592038.914048	-256897.1884032	-5716867.009535999	-8264283.240959999	-11956458.594816	-38492236800.0
181.21527777777777	-61668283653.25928	-2169681.5416320004	-350107.70330880006	-7791129.172224001	-11262829.472640002	-16294644.111744003	-52458451200.00001
181.21875	-59620562553.40576	-2179294.267392	-351658.8476928	-7825647.596543999	-11312729.18784	-16366837.169664	-52690867200.0
181.22222222222223	-57664287185.668945	-2184868.933632	-352558.3961088	-7845665.716223999	-11341667.31264	-16408703.775744	-52825651200.0
181.22569444444446	-55797876548.76709	-2184868.933632	-352558.3961088	-7845665.716223999	-11341667.31264	-16408703.775744	-52825651200.0
181.22916666666666	-54014532852.17285	-2184868.933632	-352558.3961088	-7845665.716223999	-11341667.31264	-16408703.775744	-52825651200.0
181.23263888888889	-52311840820.3125	-2188799.7880319995	-353192.6930687999	-7859781.057023997	-11362072.400639996	-16438225.100543996	-52920691199.99999
181.23611111111111	-50687786865.234375	-2188799.7880319995	-353192.6930687999	-7859781.057023997	-11362072.400639996	-16438225.100543996	-52920691199.99999
181.23958333333334	-49134929466.24756	-2188799.7880319995	-353192.6930687999	-7859781.057023997	-11362072.400639996	-16438225.100543996	-52920691199.99999
181.24305555555554	-47650482559.2041	-2188799.7880319995	-353192.6930687999	-7859781.057023997	-11362072.400639996	-16438225.100543996	-52920691199.99999
181.24652777777777	-46231809425.354004	-2188799.7880319995	-353192.6930687999	-7859781.057023997	-11362072.400639996	-16438225.100543996	-52920691199.99999
181.25	-44875088882.44629	-2142229.579776	-345677.9549183999	-7692551.672831999	-10875202.041599996	-15502587.280127997	-52920691199.99999
181.25347222222223	-43583225440.979004	-2142229.579776	-345677.9549183999	-7692551.672831999	-10875202.041599996	-15502587.280127997	-52920691199.99999
181.25694444444446	-42360426521.30127	-2519131.152384001	-406496.1632256001	-9045970.956288002	-12788573.414400002	-18230095.844352003	-62231500800.00001
181.26041666666666	-41213332843.78052	-2521953.612288001	-406951.6056192002	-9056106.153216006	-12802901.860800007	-18250521.02726401	-62301225600.00003
181.26388888888889	-40149367904.663086	-2523590.429184001	-407215.7283456001	-9061983.813888002	-12811211.294400005	-18262366.114752	-62341660800.000015
181.26736111111111	-39174773311.61499	-2523590.429184001	-407215.7283456001	-9061983.813888002	-12811211.294400005	-18262366.114752	-62341660800.000015
181.27083333333334	-38288634967.803955	-2523590.429184001	-407215.7283456001	-9061983.813888002	-12811211.294400005	-18262366.114752	-62341660800.000015
181.27430555555554	-37484778213.50098	-2524744.594944001	-407401.96872960014	-9066128.318208003	-12817070.510400005	-18270718.42003201	-62370172800.00002
181.27777777777777	-36704005622.86377	-2524744.594944001	-407401.96872960014	-9066128.318208003	-12817070.510400005	-18270718.42003201	-62370172800.00002
181.28125	-36005318927.76489	-2524744.594944001	-407401.96872960014	-9066128.318208003	-12817070.510400005	-18270718.42003201	-62370172800.00002
181.28472222222223	-35397140693.66455	-2524744.594944001	-407401.96872960014	-9066128.318208003	-12817070.510400005	-18270718.42003201	-62370172800.00002
181.28819444444446	-34866683864.593506	-2524744.594944001	-407401.96872960014	-9066128.318208003	-12817070.510400005	-18270718.42003201	-62370172800.00002
181.29166666666666	-34408553981.781006	-2442415.966848001	-394117.12192320015	-8770493.699136004	-12402308.861280004	-17607099.78144001	-62370172800.00002
181.29513888888889	-34020371818.54248	-2442415.966848001	-394117.12192320015	-8770493.699136004	-12402308.861280004	-17607099.78144001	-62370172800.00002
181.29861111111111	-33698947048.187256	-2801413.2162424326	-452046.2235300288	-10059620.185597826	-14253763.35024	-20255700.891010176	-71680982400.00002
181.30208333333334	-33438450050.354004	-2784757.025901313	-449358.5200886209	-9999809.320281988	-14226033.797280002	-20256535.73149402	-71541532800.00002
181.30555555555554	-33231835842.13257	-2770415.544188161	-447044.3264485441	-9948310.363221122	-14209952.718240002	-20273832.978986885	-71460662400.00002
181.30902777777777	-33073864459.991455	-2759221.9460298247	-445238.0867457217	-9908115.16983437	-14209952.718240002	-20314028.17237364	-71460662400.00002
181.3125	-32962826156.61621	-2748028.347871489	-443431.8470428993	-9867919.976447618	-14209952.718240002	-20354223.36576039	-71460662400.00002
181.31597222222223	-32900010967.25464	-2734650.817189632	-441273.2000465088	-9819882.479908224	-14198613.495839998	-20378144.272219777	-71403638400.0
181.31944444444446	-32888274478.912354	-2723466.151270656	-439468.4016823104	-9779719.36138099	-14198613.495839998	-20418307.39074701	-71403638400.0
181.32291666666666	-32927794361.114502	-2712281.4853516803	-437663.603318112	-9739556.24285376	-14198613.495839998	-20458470.50927424	-71403638400.0
181.32638888888889	-33017007637.023926	-2701096.819432704	-435858.8049539136	-9699393.124326527	-14198613.495839998	-20498633.627801474	-71403638400.0
181.32986111111111	-33152654457.092285	-2689912.153513728	-434054.0065897152	-9659230.005799295	-14198613.495839998	-20538796.7463287	-71403638400.0
181.33333333333334	-33330087089.538574	-2733331.277952	-441060.2743968	-9815144.134464	-14087937.85632	-20064422.3904	-71403638400.0
181.33680555555554	-33546120357.513428	-2722397.952840192	-439296.0332992127	-9775883.557926144	-14087937.85632	-20103682.96693785	-71403638400.0
181.34027777777777	-33799659919.73877	-2711464.627728384	-437531.79220162553	-9736622.981388288	-14087937.85632	-20142943.54347571	-71403638400.0
181.34375	-34091158962.249756	-2698773.278243328	-435483.8698983552	-9691049.4991465	-14078766.720960002	-20169065.665845502	-71357155200.00002
181.34722222222223	-34422193336.48682	-2686831.6748359688	-433556.9293485312	-9648168.286910975	-14073448.144320002	-20200666.535553023	-71330198400.00002
181.35069444444446	-34793087482.45239	-2675909.59485696	-431794.502806464	-9608948.09062272	-14073448.144320002	-20239886.73184128	-71330198400.00002
181.35416666666666	-35202636337.28027	-2664987.514877952	-430032.0762643968	-9569727.894334467	-14073448.144320002	-20279106.92812954	-71330198400.00002
181.35763888888889	-35647641849.51782	-2653358.182193665	-428155.52485397767	-9527968.01787725	-14069697.865920004	-20312912.71690676	-71311190400.00002
181.36111111111111	-36122670936.58447	-2642439.0127196168	-426393.5679615745	-9488758.272947716	-14069697.865920004	-20352122.461836293	-71311190400.00002
181.36458333333334	-36621525764.46533	-2631519.8432455687	-424631.6110691713	-9449548.528018178	-14069697.865920004	-20391332.20676583	-71311190400.00002
181.36805555555554	-37140016937.25586	-2620600.673771521	-422869.6541767681	-9410338.783088643	-14069697.865920004	-20430541.951695364	-71311190400.00002
181.37152777777777	-37675453662.872314	-2609681.504297473	-421107.6972843649	-9371129.038159108	-14069697.865920004	-20469751.6966249	-71311190400.00002
181.375	-38226311588.28735	-2718245.660562433	-438626.0043180289	-9760973.053837826	-14868383.198400004	-21708655.269682184	-71311190400.00002
181.37847222222223	-38789196968.07861	-2706824.4603079683	-436783.03791333135	-9719960.562014978	-14868383.198400004	-21749667.761505038	-71311190400.00002
181.38194444444446	-39361578655.24292	-2871367.133386752	-463334.24197831686	-10310818.342616064	-15839035.099200005	-23213240.11914394	-75966595200.00002
181.38541666666666	-39908221435.546875	-2856576.0493670404	-460947.4988751361	-10257704.90454528	-15824497.478400003	-23235584.002974723	-75896870400.00002
181.38888888888889	-40463199234.00879	-2842904.998821888	-458741.4884462592	-10208613.404860416	-15816066.739200002	-23266831.448899586	-75856435200.0
181.39236111111111	-41040295600.89111	-2830755.832160256	-456781.0547349504	-10164986.851848193	-15816066.739200002	-23310458.00191181	-75856435200.0
181.39583333333334	-41624063587.18872	-2818606.665498624	-454820.62102364167	-10121360.298835969	-15816066.739200002	-23354084.554924037	-75856435200.0
181.39930555555554	-42205485820.77026	-2805402.641513472	-452689.9716987648	-10073945.849071104	-15810121.9872	-23388916.65908889	-75827923200.0
181.40277777777777	-42776917362.213135	-2793258.04133376	-450730.274851584	-10030335.69388032	-15810121.9872	-23432526.814279687	-75827923200.0
181.40625	-43334827995.30029	-2781113.4411540483	-448770.5780044032	-9986725.538689535	-15810121.9872	-23476136.969470467	-75827923200.0
181.40972222222223	-43875726127.62451	-2768968.840974336	-446810.8811572224	-9943115.38349875	-15810121.9872	-23519747.12466125	-75827923200.0
181.41319444444446	-44395911598.20557	-2756824.240794624	-444851.18431004166	-9899505.228307968	-15810121.9872	-23563357.27985204	-75827923200.0
181.41666666666666	-44896888160.70557	-3076454.102667264	-496427.8211122176	-11047267.005032448	-17626200.747840002	-26217607.57237555	-75827923200.0
181.42013888888889	-45377548599.243164	-3062841.4738944	-494231.23783296	-10998385.2926208	-17626200.747840002	-26266489.284787204	-75827923200.0
181.42361111111111	-45838129806.518555	-3423639.589945344	-552450.9338320895	-12293978.527531004	-19790498.43936	-29546600.319701	-85138732800.0
181.42708333333334	-46279486656.188965	-3410216.3447193606	-550284.9101706241	-12245776.874219524	-19801303.45920001	-29617645.67682049	-85185216000.00003
181.43055555555554	-46703843879.69971	-3395998.2159544327	-547990.6212108288	-12194720.866381824	-19807569.567360006	-29681949.33445018	-85212172800.00002
181.43402777777777	-47112514686.58447	-3380700.926693376	-545522.1949891584	-12139789.69130803	-19807569.567360006	-29736880.509523973	-85212172800.00002
181.4375	-47505468177.79541	-3365403.6374323205	-543053.7687674881	-12084858.51623424	-19807569.567360006	-29791811.684597764	-85212172800.00002
181.44097222222223	-47887231063.84277	-3350853.6454103044	-540705.9291457536	-12032610.81760973	-19811987.976960007	-29853400.67474228	-85231180800.00002
181.44444444444446	-48252030372.61963	-3335552.9438330885	-538236.9523003392	-11977667.389218817	-19811987.976960007	-29908344.103133194	-85231180800.00002
181.44791666666666	-48602358627.319336	-3320252.242255872	-535767.9754549249	-11922723.960827906	-19811987.976960007	-29963287.531524103	-85231180800.00002
181.45138888888889	-48941408729.55322	-3304951.5406786567	-533298.9986095105	-11867780.532436991	-19811987.976960007	-30018230.959915016	-85231180800.00002
181.45486111111111	-49264216232.299805	-3289650.8391014403	-530830.021764096	-11812837.10404608	-19811987.976960007	-30073174.388305925	-85231180800.00002
181.45833333333334	-49570981979.37012	-3499060.4410798084	-564621.1166287872	-12564807.947513856	-22287953.779200003	-34525419.44448616	-85231180800.00002
181.46180555555554	-49861654472.351074	-3482709.6913551367	-561982.7001959424	-12506093.891684351	-22287953.779200003	-34584133.50031566	-85231180800.00002
181.46527777777777	-50135394287.109375	-3845030.3129272326	-620448.0732223489	-13807154.305511428	-24722730.48960001	-38427295.3904886	-94541990400.00005
181.46875	-50394827842.7124	-3835360.389053951	-618887.6991427967	-13772430.48796646	-24777429.5952	-38577588.06403354	-94751164800.0
181.47222222222223	-50639661598.20557	-3822070.291522559	-616743.1606775038	-13724706.955921918	-24809151.0096	-38692332.94007807	-94872470399.99998
181.47569444444446	-50874133872.98584	-3803869.956801023	-613806.2884838014	-13659351.208512764	-24809151.0096	-38757688.68748723	-94872470399.99998
181.47916666666666	-51096910858.1543	-3785669.622079487	-610869.416290099	-13593995.46110361	-24809151.0096	-38823044.43489639	-94872470399.99998
181.48263888888889	-51307559967.041016	-3770865.997189631	-608480.6495465086	-13540836.98990822	-24831518.6736	-38923461.546091765	-94958006399.99998
181.48611111111111	-51508074188.23242	-3752649.2532418543	-605541.1295003901	-13475422.318459386	-24831518.6736	-38988876.21754061	-94958006399.99998
181.48958333333334	-51700776100.15869	-3734432.509294079	-602601.6094542718	-13410007.647010555	-24831518.6736	-39054290.88898943	-94958006399.99998
181.49305555555554	-51887916183.47168	-3716215.765346303	-599662.0894081533	-13344592.975561723	-24831518.6736	-39119705.56043827	-94958006399.99998
181.49652777777777	-52068479919.43359	-3697999.021398527	-596722.569362035	-13279178.30411289	-24831518.6736	-39185120.2318871	-94958006399.99998
181.5	-52245078277.58789	-3814820.159192062	-615573.2529605373	-13698672.38982604	-27347905.843199994	-44045291.30201395	-94958006399.99998
181.50347222222223	-52424359703.063965	-3795934.910879231	-612525.8606191486	-13630857.179975418	-27347905.843199994	-44113106.51186457	-94958006399.99998
181.50694444444446	-52604794692.993164	-4147396.425215997	-669238.9686143995	-14892923.52691199	-30029419.00799999	-48512943.48268799	-104268815999.99995
181.51041666666666	-52786815834.04541	-4136777.6346040326	-667525.4819474687	-14854792.415169025	-30103048.396800008	-48706539.98099099	-104524473600.00005
181.51388888888889	-52971221351.623535	-4121828.11966464	-665113.1738549761	-14801110.06606848	-30145747.96800001	-48850380.69553154	-104672736000.00005
181.51736111111111	-53162151718.13965	-4101010.80592896	-661754.016411264	-14726356.98492672	-30145747.96800001	-48925133.7766733	-104672736000.00005
181.52083333333334	-53361785316.467285	-4080193.4921932807	-658394.8589675521	-14651603.90378496	-30145747.96800001	-48999886.85781506	-104672736000.00005
181.52430555555554	-53566326713.56201	-4063430.562048001	-655689.9316032002	-14591409.745536	-30175856.64000001	-49123654.22246404	-104777280000.00006
181.52777777777777	-53772655105.59082	-4042592.456601601	-652327.4191334401	-14516582.003251202	-30175856.64000001	-49198481.96474884	-104777280000.00006
181.53125	-53985740089.416504	-4021754.3511552014	-648964.9066636801	-14441754.260966403	-30175856.64000001	-49273309.707033634	-104777280000.00006
181.53472222222223	-54203969764.70947	-4000916.245708801	-645602.3941939202	-14366926.518681604	-30175856.64000001	-49348137.44931844	-104777280000.00006
181.53819444444446	-54422523880.00488	-3980078.1402624007	-642239.8817241602	-14292098.776396802	-30175856.64000001	-49422965.19160324	-104777280000.00006
181.54166666666666	-54643292427.06299	-3854127.467520001	-621916.0231680003	-13839821.360640004	-31616544.240000017	-52840439.63136003	-104777280000.00006
181.54513888888889	-54869839096.069336	-3854127.467520001	-621916.0231680003	-13839821.360640004	-31616544.240000017	-52840439.63136003	-104777280000.00006
181.54861111111111	-55096478462.21924	-3511638.647193601	-566650.7817062403	-12609975.142195202	-28807007.44320001	-48144886.62036482	-95466470400.00005
181.55208333333334	-55320347213.74512	-3507364.0521216006	-565961.0175014401	-12594625.459891202	-28771941.67920001	-48086281.531468816	-95350262400.00005
181.55555555555554	-55548902320.86182	-3504885.1047936	-565561.00554624	-12585723.7853952	-28751606.143200003	-48052294.937164806	-95282870400.00002
181.55902777777777	-55786814689.63623	-3504885.1047936	-565561.00554624	-12585723.7853952	-28751606.143200003	-48052294.937164806	-95282870400.00002
181.5625	-56036170005.79834	-3504885.1047936	-565561.00554624	-12585723.7853952	-28751606.143200003	-48052294.937164806	-95282870400.00002
181.56597222222223	-56305218315.12451	-3503137.1291136	-565278.9458342401	-12579446.9636352	-28737266.983200006	-48028330.03092481	-95235350400.00005
181.56944444444446	-56594634246.82617	-3503137.1291136	-565278.9458342401	-12579446.9636352	-28737266.983200006	-48028330.03092481	-95235350400.00005
181.57291666666666	-56910551261.901855	-3503137.1291136	-565278.9458342401	-12579446.9636352	-28737266.983200006	-48028330.03092481	-95235350400.00005
181.57638888888889	-57257944107.055664	-3503137.1291136	-565278.9458342401	-12579446.9636352	-28737266.983200006	-48028330.03092481	-95235350400.00005
181.57986111111111	-57634783744.81201	-3503137.1291136	-565278.9458342401	-12579446.9636352	-28737266.983200006	-48028330.03092481	-95235350400.00005
181.58333333333334	-58045081901.55029	-3312056.92207104	-534445.548788736	-11893295.31107328	-29561052.764160007	-50369672.073438734	-95235350400.00005
181.58680555555554	-58486907386.779785	-3312056.92207104	-534445.548788736	-11893295.31107328	-29561052.764160007	-50369672.073438734	-95235350400.00005
181.59027777777777	-58958910942.07764	-3505844.339712001	-565715.7911808001	-12589168.310784	-23780902.16448	-37499356.873152	-76613731200.00002
181.59375	-59448732948.30322	-3496272.5191679997	-564171.2474111997	-12554796.773375995	-23715974.43071999	-37396974.37132799	-76404556799.99997
181.59722222222223	-59951290512.08496	-3490721.5749120004	-563275.5268608	-12534863.837184	-23678321.17248	-37337600.132352	-76283251200.0
181.60069444444446	-60454811096.19141	-3490721.5749120004	-563275.5268608	-12534863.837184	-23678321.17248	-37337600.132352	-76283251200.0
181.60416666666666	-60958450126.64795	-3490721.5749120004	-563275.5268608	-12534863.837184	-23678321.17248	-37337600.132352	-76283251200.0
181.60763888888889	-61452469253.54004	-3486807.447552	-562643.9290367999	-12520808.561663998	-23651770.79808	-37295733.68179199	-76197715199.99998
181.61111111111111	-61925502777.09961	-3486807.447552	-562643.9290367999	-12520808.561663998	-23651770.79808	-37295733.68179199	-76197715199.99998
181.61458333333334	-62380892944.33594	-3486807.447552	-562643.9290367999	-12520808.561663998	-23651770.79808	-37295733.68179199	-76197715199.99998
181.61805555555554	-62812290000.91553	-3486807.447552	-562643.9290367999	-12520808.561663998	-23651770.79808	-37295733.68179199	-76197715199.99998
181.62152777777777	-63217088127.13623	-3486807.447552	-562643.9290367999	-12520808.561663998	-23651770.79808	-37295733.68179199	-76197715199.99998
181.625	-63596142196.65527	-3419753.458176	-551823.8534783999	-12280023.781632	-23727968.51328	-37612716.177024	-76197715199.99998
181.62847222222223	-63947953605.651855	-3419753.458176	-551823.8534783999	-12280023.781632	-23727968.51328	-37612716.177024	-76197715199.99998
181.63194444444446	-64271034049.98779	-3001884.323328	-484394.9703552	-10779493.706496	-20828582.40384	-33016714.342272	-66886905600.0
181.63541666666666	-64558523941.04004	-2993539.659264001	-483048.44501760014	-10749528.776448002	-20770682.929920003	-32924934.19353601	-66700972800.000015
181.63888888888889	-64809264564.51416	-2988700.374528	-482267.56043520005	-10732151.344896	-20737105.53984	-32871708.531072	-66593145600.0
181.64236111111111	-65028282165.52734	-2988700.374528	-482267.56043520005	-10732151.344896	-20737105.53984	-32871708.531072	-66593145600.0
181.64583333333334	-65221566009.521484	-2988700.374528	-482267.56043520005	-10732151.344896	-20737105.53984	-32871708.531072	-66593145600.0
181.64930555555554	-65375458717.34619	-2985288.0583680007	-481716.93669120007	-10719898.027776	-20713429.175040003	-32834177.61523201	-66517113600.000015
181.65277777777777	-65494409751.89209	-2985288.0583680007	-481716.93669120007	-10719898.027776	-20713429.175040003	-32834177.61523201	-66517113600.000015
181.65625	-65581452369.68994	-2985288.0583680007	-481716.93669120007	-10719898.027776	-20713429.175040003	-32834177.61523201	-66517113600.000015
181.65972222222223	-65637183952.33154	-2985288.0583680007	-481716.93669120007	-10719898.027776	-20713429.175040003	-32834177.61523201	-66517113600.000015
181.66319444444446	-65657968711.85303	-2985288.0583680007	-481716.93669120007	-10719898.027776	-20713429.175040003	-32834177.61523201	-66517113600.000015
181.66666666666666	-65646669960.02197	-2985288.0583680007	-481716.93669120007	-10719898.027776	-20610327.64896	-32537511.288576003	-66517113600.000015
181.67013888888889	-65600985717.77344	-2985288.0583680007	-481716.93669120007	-10719898.027776	-20610327.64896	-32537511.288576003	-66517113600.000015
181.67361111111111	-65515452003.479004	-2776353.4909440014	-448002.4951296002	-9969632.990208004	-19167850.471680008	-30260273.47660801	-61861708800.00003
181.67708333333334	-65389486885.0708	-2775310.4079360007	-447834.1794624001	-9965887.373952	-19160649.06192	-30248904.615552004	-61838467200.000015
181.68055555555554	-65233807182.31201	-2774705.497344001	-447736.56888960017	-9963715.195008004	-19156472.779680006	-30242311.521408007	-61824988800.00002
181.68402777777777	-65041548156.73828	-2774705.497344001	-447736.56888960017	-9963715.195008004	-19156472.779680006	-30242311.521408007	-61824988800.00002
