#.t	.in_out_RZ
#d	CMS
0.4236111111111111	1.013687224050523
0.4270833333333333	1.013687224050523
0.4305555555555556	1.013687224050523
0.4340277777777778	1.013687224050523
0.4375	1.013687224050523
0.4409722222222222	1.013687224050523
0.4444444444444444	1.013687224050523
0.4479166666666667	1.013687224050523
0.4513888888888889	1.013687224050523
0.4548611111111111	1.013687224050523
0.4583333333333333	1.013687224050523
0.4618055555555556	1.013687224050523
0.4652777777777778	1.013687224050523
0.46875	1.013687224050523
0.4722222222222222	1.013687224050523
0.4756944444444444	1.013687224050523
0.4791666666666667	1.013687224050523
0.4826388888888889	1.013687224050523
0.4861111111111111	1.013687224050523
0.4895833333333333	1.013687224050523
0.4930555555555556	1.013687224050523
0.4965277777777778	1.013687224050523
0.5	1.013687224050523
0.5034722222222222	1.013687224050523
0.5069444444444444	1.013687224050523
0.5104166666666666	1.013687224050523
0.5138888888888888	1.013687224050523
0.5173611111111112	1.013687224050523
0.5208333333333334	1.013687224050523
0.5243055555555556	1.013687224050523
0.5277777777777778	1.013687224050523
0.53125	1.013687224050523
0.5347222222222222	1.013687224050523
0.5381944444444444	1.013687224050523
0.5416666666666666	1.013687224050523
0.5451388888888888	1.013687224050523
0.5486111111111112	1.013687224050523
0.5520833333333334	1.013687224050523
0.5555555555555556	1.013687224050523
0.5590277777777778	1.013687224050523
0.5625	1.013687224050523
0.5659722222222222	1.013687224050523
0.5694444444444444	1.013687224050523
0.5729166666666666	1.013687224050523
0.5763888888888888	1.013687224050523
0.5798611111111112	1.013687224050523
0.5833333333333334	1.013687224050523
0.5868055555555556	1.013687224050523
0.5902777777777778	1.013687224050523
0.59375	1.013687224050523
0.5972222222222222	1.013687224050523
0.6006944444444444	1.013687224050523
0.6041666666666666	1.013687224050523
0.6076388888888888	1.013687224050523
0.6111111111111112	1.013687224050523
0.6145833333333334	1.013687224050523
0.6180555555555556	1.013687224050523
0.6215277777777778	1.013687224050523
0.625	1.013687224050523
0.6284722222222222	1.013687224050523
0.6319444444444444	1.013687224050523
0.6354166666666666	1.013687224050523
0.6388888888888888	1.013687224050523
0.6423611111111112	1.013687224050523
0.6458333333333334	1.013687224050523
0.6493055555555556	1.013687224050523
0.6527777777777778	1.013687224050523
0.65625	1.013687224050523
0.6597222222222222	1.013687224050523
0.6631944444444444	1.013687224050523
0.6666666666666666	1.013687224050523
0.6701388888888888	1.013687224050523
0.6736111111111112	1.013687224050523
0.6770833333333334	1.013687224050523
0.6805555555555556	1.013687224050523
0.6840277777777778	1.013687224050523
0.6875	1.013687224050523
0.6909722222222222	1.013687224050523
0.6944444444444444	1.013687224050523
0.6979166666666666	1.013687224050523
0.7013888888888888	1.013687224050523
0.7048611111111112	1.013687224050523
0.7083333333333334	1.013687224050523
0.7118055555555556	1.013687224050523
0.7152777777777778	1.013687224050523
0.71875	1.013687224050523
0.7222222222222222	1.013687224050523
0.7256944444444444	1.013687224050523
0.7291666666666666	1.013687224050523
0.7326388888888888	1.013687224050523
0.7361111111111112	1.013687224050523
0.7395833333333334	1.013687224050523
0.7430555555555556	1.013687224050523
0.7465277777777778	1.013687224050523
0.75	1.013687224050523
0.7534722222222222	1.013687224050523
0.7569444444444444	1.013687224050523
0.7604166666666666	1.013687224050523
0.7638888888888888	1.013687224050523
0.7673611111111112	1.013687224050523
0.7708333333333334	1.013687224050523
0.7743055555555556	1.013687224050523
0.7777777777777778	1.013687224050523
0.78125	1.013687224050523
0.7847222222222222	1.013687224050523
0.7881944444444444	1.013687224050523
0.7916666666666666	1.013687224050523
0.7951388888888888	1.013687224050523
0.7986111111111112	1.013687224050523
0.8020833333333334	1.013687224050523
0.8055555555555556	1.013687224050523
0.8090277777777778	1.013687224050523
0.8125	1.013687224050523
0.8159722222222222	1.013687224050523
0.8194444444444444	1.013687224050523
0.8229166666666666	1.013687224050523
0.8263888888888888	1.013687224050523
0.8298611111111112	1.013687224050523
0.8333333333333334	1.013687224050523
0.8368055555555556	1.013687224050523
0.8402777777777778	1.013687224050523
0.84375	1.013687224050523
0.8472222222222222	1.013687224050523
0.8506944444444444	1.013687224050523
0.8541666666666666	1.013687224050523
0.8576388888888888	1.013687224050523
0.8611111111111112	1.013687224050523
0.8645833333333334	1.013687224050523
0.8680555555555556	1.013687224050523
0.8715277777777778	1.013687224050523
0.875	1.013687224050523
0.8784722222222222	1.013687224050523
0.8819444444444444	1.013687224050523
0.8854166666666666	1.013687224050523
0.8888888888888888	1.013687224050523
0.8923611111111112	1.013687224050523
0.8958333333333334	1.013687224050523
0.8993055555555556	1.013687224050523
0.9027777777777778	1.013687224050523
0.90625	1.013687224050523
0.9097222222222222	1.013687224050523
0.9131944444444444	1.013687224050523
0.9166666666666666	1.013687224050523
0.9201388888888888	1.013687224050523
0.9236111111111112	1.013687224050523
0.9270833333333334	1.013687224050523
0.9305555555555556	1.013687224050523
0.9340277777777778	1.013687224050523
0.9375	1.013687224050523
0.9409722222222222	1.013687224050523
0.9444444444444444	1.013687224050523
0.9479166666666666	1.013687224050523
0.9513888888888888	1.013687224050523
0.9548611111111112	1.013687224050523
0.9583333333333334	1.013687224050523
0.9618055555555556	1.013687224050523
0.9652777777777778	1.013687224050523
0.96875	1.013687224050523
0.9722222222222222	1.013687224050523
0.9756944444444444	1.013687224050523
0.9791666666666666	1.013687224050523
0.9826388888888888	1.013687224050523
0.9861111111111112	1.013687224050523
0.9895833333333334	1.013687224050523
0.9930555555555556	1.013687224050523
0.9965277777777778	1.013687224050523
1.0	1.013687224050523
1.0034722222222223	1.013687224050523
1.0069444444444444	1.013687224050523
1.0104166666666667	1.013687224050523
1.0138888888888888	1.013687224050523
1.0173611111111112	1.013687224050523
1.0208333333333333	1.013687224050523
1.0243055555555556	1.013687224050523
1.0277777777777777	1.013687224050523
1.03125	1.013687224050523
1.0347222222222223	1.013687224050523
1.0381944444444444	1.013687224050523
1.0416666666666667	1.013687224050523
1.0451388888888888	1.013687224050523
1.0486111111111112	1.013687224050523
1.0520833333333333	1.013687224050523
1.0555555555555556	1.013687224050523
1.0590277777777777	1.013687224050523
1.0625	1.013687224050523
1.0659722222222223	1.013687224050523
1.0694444444444444	1.013687224050523
1.0729166666666667	1.013687224050523
1.0763888888888888	1.013687224050523
1.0798611111111112	1.013687224050523
1.0833333333333333	1.013687224050523
1.0868055555555556	1.013687224050523
1.0902777777777777	1.013687224050523
1.09375	1.013687224050523
1.0972222222222223	1.013687224050523
1.1006944444444444	1.013687224050523
1.1041666666666667	1.013687224050523
1.1076388888888888	1.013687224050523
1.1111111111111112	1.013687224050523
1.1145833333333333	1.013687224050523
1.1180555555555556	1.013687224050523
1.1215277777777777	1.013687224050523
1.125	1.013687224050523
1.1284722222222223	1.013687224050523
1.1319444444444444	1.013687224050523
1.1354166666666667	1.013687224050523
1.1388888888888888	1.013687224050523
1.1423611111111112	1.013687224050523
1.1458333333333333	1.013687224050523
1.1493055555555556	1.013687224050523
1.1527777777777777	1.013687224050523
1.15625	1.013687224050523
1.1597222222222223	1.013687224050523
1.1631944444444444	1.013687224050523
1.1666666666666667	1.013687224050523
1.1701388888888888	1.013687224050523
1.1736111111111112	1.013687224050523
1.1770833333333333	1.013687224050523
1.1805555555555556	1.013687224050523
1.1840277777777777	1.013687224050523
1.1875	1.013687224050523
1.1909722222222223	1.013687224050523
1.1944444444444444	1.013687224050523
1.1979166666666667	1.013687224050523
1.2013888888888888	1.013687224050523
1.2048611111111112	1.013687224050523
1.2083333333333333	1.013687224050523
1.2118055555555556	1.013687224050523
1.2152777777777777	1.013687224050523
1.21875	1.013687224050523
1.2222222222222223	1.013687224050523
1.2256944444444444	1.013687224050523
1.2291666666666667	1.013687224050523
1.2326388888888888	1.013687224050523
1.2361111111111112	1.013687224050523
1.2395833333333333	1.013687224050523
1.2430555555555556	1.013687224050523
1.2465277777777777	1.013687224050523
1.25	1.013687224050523
1.2534722222222223	1.013687224050523
1.2569444444444444	1.013687224050523
1.2604166666666667	1.013687224050523
1.2638888888888888	1.013687224050523
1.2673611111111112	1.013687224050523
1.2708333333333333	1.013687224050523
1.2743055555555556	1.013687224050523
1.2777777777777777	1.013687224050523
1.28125	1.013687224050523
1.2847222222222223	1.013687224050523
1.2881944444444444	1.013687224050523
1.2916666666666667	1.013687224050523
1.2951388888888888	1.013687224050523
1.2986111111111112	1.013687224050523
1.3020833333333333	1.013687224050523
1.3055555555555556	1.013687224050523
1.3090277777777777	1.013687224050523
1.3125	1.013687224050523
1.3159722222222223	1.013687224050523
1.3194444444444444	1.013687224050523
1.3229166666666667	1.013687224050523
1.3263888888888888	1.013687224050523
1.3298611111111112	1.013687224050523
1.3333333333333333	1.013687224050523
1.3368055555555556	1.013687224050523
1.3402777777777777	1.013687224050523
1.34375	1.013687224050523
1.3472222222222223	1.013687224050523
1.3506944444444444	1.013687224050523
1.3541666666666667	1.013687224050523
1.3576388888888888	1.013687224050523
1.3611111111111112	1.013687224050523
1.3645833333333333	1.013687224050523
1.3680555555555556	1.013687224050523
1.3715277777777777	1.013687224050523
1.375	1.013687224050523
1.3784722222222223	1.013687224050523
1.3819444444444444	1.013687224050523
1.3854166666666667	1.013687224050523
1.3888888888888888	1.013687224050523
1.3923611111111112	1.013687224050523
1.3958333333333333	1.013687224050523
1.3993055555555556	1.013687224050523
1.4027777777777777	1.013687224050523
1.40625	1.013687224050523
1.4097222222222223	1.013687224050523
1.4131944444444444	1.013687224050523
1.4166666666666667	1.013687224050523
1.4201388888888888	1.013687224050523
1.4236111111111112	1.013687224050523
1.4270833333333333	1.013687224050523
1.4305555555555556	1.013687224050523
1.4340277777777777	1.013687224050523
1.4375	1.013687224050523
1.4409722222222223	1.013687224050523
1.4444444444444444	1.013687224050523
1.4479166666666667	1.013687224050523
1.4513888888888888	1.013687224050523
1.4548611111111112	1.013687224050523
1.4583333333333333	1.013687224050523
1.4618055555555556	1.013687224050523
1.4652777777777777	1.013687224050523
1.46875	1.013687224050523
1.4722222222222223	1.013687224050523
1.4756944444444444	1.013687224050523
1.4791666666666667	1.013687224050523
1.4826388888888888	1.013687224050523
1.4861111111111112	1.013687224050523
1.4895833333333333	1.013687224050523
1.4930555555555556	1.013687224050523
1.4965277777777777	1.013687224050523
1.5	1.013687224050523
1.5034722222222223	1.013687224050523
1.5069444444444444	1.013687224050523
1.5104166666666667	1.013687224050523
1.5138888888888888	1.013687224050523
1.5173611111111112	1.013687224050523
1.5208333333333333	1.013687224050523
1.5243055555555556	1.013687224050523
1.5277777777777777	1.013687224050523
1.53125	1.013687224050523
1.5347222222222223	1.013687224050523
1.5381944444444444	1.013687224050523
1.5416666666666667	1.013687224050523
1.5451388888888888	1.013687224050523
1.5486111111111112	1.013687224050523
1.5520833333333333	1.013687224050523
1.5555555555555556	1.013687224050523
1.5590277777777777	1.013687224050523
1.5625	1.013687224050523
1.5659722222222223	1.013687224050523
1.5694444444444444	1.013687224050523
1.5729166666666667	1.013687224050523
1.5763888888888888	1.013687224050523
1.5798611111111112	1.013687224050523
1.5833333333333333	1.013687224050523
1.5868055555555556	1.013687224050523
1.5902777777777777	1.013687224050523
1.59375	1.013687224050523
1.5972222222222223	1.013687224050523
1.6006944444444444	1.013687224050523
1.6041666666666667	1.013687224050523
1.6076388888888888	1.013687224050523
1.6111111111111112	1.013687224050523
1.6145833333333333	1.013687224050523
1.6180555555555556	1.013687224050523
1.6215277777777777	1.013687224050523
1.625	1.013687224050523
1.6284722222222223	1.013687224050523
1.6319444444444444	1.013687224050523
1.6354166666666667	1.013687224050523
1.6388888888888888	1.013687224050523
1.6423611111111112	1.013687224050523
1.6458333333333333	1.013687224050523
1.6493055555555556	1.013687224050523
1.6527777777777777	1.013687224050523
1.65625	1.013687224050523
1.6597222222222223	1.013687224050523
1.6631944444444444	1.013687224050523
1.6666666666666667	1.013687224050523
1.6701388888888888	1.013687224050523
1.6736111111111112	1.013687224050523
1.6770833333333333	1.013687224050523
1.6805555555555556	1.013687224050523
1.6840277777777777	1.013687224050523
1.6875	1.013687224050523
1.6909722222222223	1.013687224050523
1.6944444444444444	1.013687224050523
1.6979166666666667	1.013687224050523
1.7013888888888888	1.013687224050523
1.7048611111111112	1.013687224050523
1.7083333333333333	1.013687224050523
1.7118055555555556	1.013687224050523
1.7152777777777777	1.013687224050523
1.71875	1.013687224050523
1.7222222222222223	1.013687224050523
1.7256944444444444	1.013687224050523
1.7291666666666667	1.013687224050523
1.7326388888888888	1.013687224050523
1.7361111111111112	1.013687224050523
1.7395833333333333	1.013687224050523
1.7430555555555556	1.013687224050523
1.7465277777777777	1.013687224050523
1.75	1.013687224050523
1.7534722222222223	1.013687224050523
1.7569444444444444	1.013687224050523
1.7604166666666667	1.013687224050523
1.7638888888888888	1.013687224050523
1.7673611111111112	1.013687224050523
1.7708333333333333	1.013687224050523
1.7743055555555556	1.013687224050523
1.7777777777777777	1.013687224050523
1.78125	1.013687224050523
1.7847222222222223	1.013687224050523
1.7881944444444444	1.013687224050523
1.7916666666666667	1.013687224050523
1.7951388888888888	1.013687224050523
1.7986111111111112	1.013687224050523
1.8020833333333333	1.013687224050523
1.8055555555555556	1.013687224050523
1.8090277777777777	1.013687224050523
1.8125	1.013687224050523
1.8159722222222223	1.013687224050523
1.8194444444444444	1.013687224050523
1.8229166666666667	1.013687224050523
1.8263888888888888	1.013687224050523
1.8298611111111112	1.013687224050523
1.8333333333333333	1.013687224050523
1.8368055555555556	1.013687224050523
1.8402777777777777	1.013687224050523
1.84375	1.013687224050523
1.8472222222222223	1.013687224050523
1.8506944444444444	1.013687224050523
1.8541666666666667	1.013687224050523
1.8576388888888888	1.013687224050523
1.8611111111111112	1.013687224050523
1.8645833333333333	1.013687224050523
1.8680555555555556	1.013687224050523
1.8715277777777777	1.013687224050523
1.875	1.013687224050523
1.8784722222222223	1.013687224050523
1.8819444444444444	1.013687224050523
1.8854166666666667	1.013687224050523
1.8888888888888888	1.013687224050523
1.8923611111111112	1.013687224050523
1.8958333333333333	1.013687224050523
1.8993055555555556	1.013687224050523
1.9027777777777777	1.013687224050523
1.90625	1.013687224050523
1.9097222222222223	1.013687224050523
1.9131944444444444	1.013687224050523
1.9166666666666667	1.013687224050523
1.9201388888888888	1.013687224050523
1.9236111111111112	1.013687224050523
1.9270833333333333	1.013687224050523
1.9305555555555556	1.013687224050523
1.9340277777777777	1.013687224050523
1.9375	1.013687224050523
1.9409722222222223	1.013687224050523
1.9444444444444444	1.013687224050523
1.9479166666666667	1.013687224050523
1.9513888888888888	1.013687224050523
1.9548611111111112	1.013687224050523
1.9583333333333333	1.013687224050523
1.9618055555555556	1.013687224050523
1.9652777777777777	1.013687224050523
1.96875	1.013687224050523
1.9722222222222223	1.013687224050523
1.9756944444444444	1.013687224050523
1.9791666666666667	1.013687224050523
1.9826388888888888	1.013687224050523
1.9861111111111112	1.013687224050523
1.9895833333333333	1.013687224050523
1.9930555555555556	1.013687224050523
1.9965277777777777	1.013687224050523
2.0	1.013687224050523
2.0034722222222223	1.013687224050523
2.0069444444444446	1.013687224050523
2.0104166666666665	1.013687224050523
2.013888888888889	1.013687224050523
2.017361111111111	1.013687224050523
2.0208333333333335	1.013687224050523
2.0243055555555554	1.013687224050523
2.0277777777777777	1.013687224050523
2.03125	1.013687224050523
2.0347222222222223	1.013687224050523
2.0381944444444446	1.013687224050523
2.0416666666666665	1.013687224050523
2.045138888888889	1.013687224050523
2.048611111111111	1.013687224050523
2.0520833333333335	1.013687224050523
2.0555555555555554	1.013687224050523
2.0590277777777777	1.013687224050523
2.0625	1.013687224050523
2.0659722222222223	1.013687224050523
2.0694444444444446	1.013687224050523
2.0729166666666665	1.013687224050523
2.076388888888889	1.013687224050523
2.079861111111111	1.013687224050523
2.0833333333333335	1.013687224050523
2.0868055555555554	1.013687224050523
2.0902777777777777	1.013687224050523
2.09375	1.013687224050523
2.0972222222222223	1.013687224050523
2.1006944444444446	1.013687224050523
2.1041666666666665	1.013687224050523
2.107638888888889	1.013687224050523
2.111111111111111	1.013687224050523
2.1145833333333335	1.013687224050523
2.1180555555555554	1.013687224050523
2.1215277777777777	1.013687224050523
2.125	1.013687224050523
2.1284722222222223	1.013687224050523
2.1319444444444446	1.013687224050523
2.1354166666666665	1.013687224050523
2.138888888888889	1.013687224050523
2.142361111111111	1.013687224050523
2.1458333333333335	1.013687224050523
2.1493055555555554	1.013687224050523
2.1527777777777777	1.013687224050523
2.15625	1.013687224050523
2.1597222222222223	1.013687224050523
2.1631944444444446	1.013687224050523
2.1666666666666665	1.013687224050523
2.170138888888889	1.013687224050523
2.173611111111111	1.013687224050523
2.1770833333333335	1.013687224050523
2.1805555555555554	1.013687224050523
2.1840277777777777	1.013687224050523
2.1875	1.013687224050523
2.1909722222222223	1.013687224050523
2.1944444444444446	1.013687224050523
2.1979166666666665	1.013687224050523
2.201388888888889	1.013687224050523
2.204861111111111	1.013687224050523
2.2083333333333335	1.013687224050523
2.2118055555555554	1.013687224050523
2.2152777777777777	1.013687224050523
2.21875	1.013687224050523
2.2222222222222223	1.013687224050523
2.2256944444444446	1.013687224050523
2.2291666666666665	1.013687224050523
2.232638888888889	1.013687224050523
2.236111111111111	1.013687224050523
2.2395833333333335	1.013687224050523
2.2430555555555554	1.013687224050523
2.2465277777777777	1.013687224050523
2.25	1.013687224050523
2.2534722222222223	1.013687224050523
2.2569444444444446	1.013687224050523
2.2604166666666665	1.013687224050523
2.263888888888889	1.013687224050523
2.267361111111111	1.013687224050523
2.2708333333333335	1.013687224050523
2.2743055555555554	1.013687224050523
2.2777777777777777	1.013687224050523
2.28125	1.013687224050523
2.2847222222222223	1.013687224050523
2.2881944444444446	1.013687224050523
2.2916666666666665	1.013687224050523
2.295138888888889	1.013687224050523
2.298611111111111	1.013687224050523
2.3020833333333335	1.013687224050523
2.3055555555555554	1.013687224050523
2.3090277777777777	1.013687224050523
2.3125	1.013687224050523
2.3159722222222223	1.013687224050523
2.3194444444444446	1.013687224050523
2.3229166666666665	1.013687224050523
2.326388888888889	1.013687224050523
2.329861111111111	1.013687224050523
2.3333333333333335	1.013687224050523
2.3368055555555554	1.013687224050523
2.3402777777777777	1.013687224050523
2.34375	1.013687224050523
2.3472222222222223	1.013687224050523
2.3506944444444446	1.013687224050523
2.3541666666666665	1.013687224050523
2.357638888888889	1.013687224050523
2.361111111111111	1.013687224050523
2.3645833333333335	1.013687224050523
2.3680555555555554	1.013687224050523
2.3715277777777777	1.013687224050523
2.375	1.013687224050523
2.3784722222222223	1.013687224050523
2.3819444444444446	1.013687224050523
2.3854166666666665	1.013687224050523
2.388888888888889	1.013687224050523
2.392361111111111	1.013687224050523
2.3958333333333335	1.013687224050523
2.3993055555555554	1.013687224050523
2.4027777777777777	1.013687224050523
2.40625	1.013687224050523
2.4097222222222223	1.013687224050523
2.4131944444444446	1.013687224050523
2.4166666666666665	1.013687224050523
2.420138888888889	1.013687224050523
2.423611111111111	1.013687224050523
2.4270833333333335	1.013687224050523
2.4305555555555554	1.013687224050523
2.4340277777777777	1.013687224050523
2.4375	1.013687224050523
2.4409722222222223	1.013687224050523
2.4444444444444446	1.013687224050523
2.4479166666666665	1.013687224050523
2.451388888888889	1.013687224050523
2.454861111111111	1.013687224050523
2.4583333333333335	1.013687224050523
2.4618055555555554	1.013687224050523
2.4652777777777777	1.013687224050523
2.46875	1.013687224050523
2.4722222222222223	1.013687224050523
2.4756944444444446	1.013687224050523
2.4791666666666665	1.013687224050523
2.482638888888889	1.013687224050523
2.486111111111111	1.013687224050523
2.4895833333333335	1.013687224050523
2.4930555555555554	1.013687224050523
2.4965277777777777	1.013687224050523
2.5	1.013687224050523
2.5034722222222223	1.013687224050523
2.5069444444444446	1.013687224050523
2.5104166666666665	1.013687224050523
2.513888888888889	1.013687224050523
2.517361111111111	1.013687224050523
2.5208333333333335	1.013687224050523
2.5243055555555554	1.013687224050523
2.5277777777777777	1.013687224050523
2.53125	1.013687224050523
2.5347222222222223	1.013687224050523
2.5381944444444446	1.013687224050523
2.5416666666666665	1.013687224050523
2.545138888888889	1.013687224050523
2.548611111111111	1.013687224050523
2.5520833333333335	1.013687224050523
2.5555555555555554	1.013687224050523
2.5590277777777777	1.013687224050523
2.5625	1.013687224050523
2.5659722222222223	1.013687224050523
2.5694444444444446	1.013687224050523
2.5729166666666665	1.013687224050523
2.576388888888889	1.013687224050523
2.579861111111111	1.013687224050523
2.5833333333333335	1.013687224050523
2.5868055555555554	1.013687224050523
2.5902777777777777	1.013687224050523
2.59375	1.013687224050523
2.5972222222222223	1.013687224050523
2.6006944444444446	1.013687224050523
2.6041666666666665	1.013687224050523
2.607638888888889	1.013687224050523
2.611111111111111	1.013687224050523
2.6145833333333335	1.013687224050523
2.6180555555555554	1.013687224050523
2.6215277777777777	1.013687224050523
2.625	1.013687224050523
2.6284722222222223	1.013687224050523
2.6319444444444446	1.013687224050523
2.6354166666666665	1.013687224050523
2.638888888888889	1.013687224050523
2.642361111111111	1.013687224050523
2.6458333333333335	1.013687224050523
2.6493055555555554	1.013687224050523
2.6527777777777777	1.013687224050523
2.65625	1.013687224050523
2.6597222222222223	1.013687224050523
2.6631944444444446	1.013687224050523
2.6666666666666665	1.013687224050523
2.670138888888889	1.013687224050523
2.673611111111111	1.013687224050523
2.6770833333333335	1.013687224050523
2.6805555555555554	1.013687224050523
2.6840277777777777	1.013687224050523
2.6875	1.013687224050523
2.6909722222222223	1.013687224050523
2.6944444444444446	1.013687224050523
2.6979166666666665	1.013687224050523
2.701388888888889	1.013687224050523
2.704861111111111	1.013687224050523
2.7083333333333335	1.013687224050523
2.7118055555555554	1.013687224050523
2.7152777777777777	1.013687224050523
2.71875	1.013687224050523
2.7222222222222223	1.013687224050523
2.7256944444444446	1.013687224050523
2.7291666666666665	1.013687224050523
2.732638888888889	1.013687224050523
2.736111111111111	1.013687224050523
2.7395833333333335	1.013687224050523
2.7430555555555554	1.013687224050523
2.7465277777777777	1.013687224050523
2.75	1.013687224050523
2.7534722222222223	1.013687224050523
2.7569444444444446	1.013687224050523
2.7604166666666665	1.013687224050523
2.763888888888889	1.013687224050523
2.767361111111111	1.013687224050523
2.7708333333333335	1.013687224050523
2.7743055555555554	1.013687224050523
2.7777777777777777	1.013687224050523
2.78125	1.013687224050523
2.7847222222222223	1.013687224050523
2.7881944444444446	1.013687224050523
2.7916666666666665	1.013687224050523
2.795138888888889	1.013687224050523
2.798611111111111	1.013687224050523
2.8020833333333335	1.013687224050523
2.8055555555555554	1.013687224050523
2.8090277777777777	1.013687224050523
2.8125	1.013687224050523
2.8159722222222223	1.013687224050523
2.8194444444444446	1.013687224050523
2.8229166666666665	1.013687224050523
2.826388888888889	1.013687224050523
2.829861111111111	1.013687224050523
2.8333333333333335	1.013687224050523
2.8368055555555554	1.013687224050523
2.8402777777777777	1.013687224050523
2.84375	1.013687224050523
2.8472222222222223	1.013687224050523
2.8506944444444446	1.013687224050523
2.8541666666666665	1.013687224050523
2.857638888888889	1.013687224050523
2.861111111111111	1.013687224050523
2.8645833333333335	1.013687224050523
2.8680555555555554	1.013687224050523
2.8715277777777777	1.013687224050523
2.875	1.013687224050523
2.8784722222222223	1.013687224050523
2.8819444444444446	1.013687224050523
2.8854166666666665	1.013687224050523
2.888888888888889	1.013687224050523
2.892361111111111	1.013687224050523
2.8958333333333335	1.013687224050523
2.8993055555555554	1.013687224050523
2.9027777777777777	1.013687224050523
2.90625	1.013687224050523
2.9097222222222223	1.013687224050523
2.9131944444444446	1.013687224050523
2.9166666666666665	1.013687224050523
2.920138888888889	1.013687224050523
2.923611111111111	1.013687224050523
2.9270833333333335	1.013687224050523
2.9305555555555554	1.013687224050523
2.9340277777777777	1.013687224050523
2.9375	1.013687224050523
2.9409722222222223	1.013687224050523
