;H2O_sew;NH4_sew;PO4_sew;COD_sol;X_TSS_sew;COD_part;H2O_sew2
182,00347222222223;-36545099544,52515;-864815,8463999998;-139549,82975999996;-3105475,0847999994;-5112240,946559999;-7840734,941951997;-19654905600,0
182,00694444444446;-54722955322,265625;-864137,8943999998;-139440,43295999995;-3103040,620799999;-5108233,325759999;-7834588,382591997;-19639497600,0
182,01041666666666;-60384912300,10986;-864137,8943999998;-139440,43295999995;-3103040,620799999;-5108233,325759999;-7834588,382591997;-19639497600,0
182,01388888888889;-54022504806,518555;-864137,8943999998;-139440,43295999995;-3103040,620799999;-5108233,325759999;-7834588,382591997;-19639497600,0
182,01736111111111;-43869747161,865234;-864137,8943999998;-139440,43295999995;-3103040,620799999;-5108233,325759999;-7834588,382591997;-19639497600,0
182,02083333333334;-34494247341,156006;-864137,8943999998;-139440,43295999995;-3103040,620799999;-5108233,325759999;-7834588,382591997;-19639497600,0
182,02430555555554;-31811151695,251465;-864137,8943999998;-139440,43295999995;-3103040,620799999;-5108233,325759999;-7834588,382591997;-19639497600,0
182,02777777777777;-30703297233,581543;-864137,8943999998;-139440,43295999995;-3103040,620799999;-5108233,325759999;-7834588,382591997;-19639497600,0
182,03125;-30523711967,46826;-864137,8943999998;-139440,43295999995;-3103040,620799999;-5108233,325759999;-7834588,382591997;-19639497600,0
182,03472222222223;-30793082141,87622;-864137,8943999998;-139440,43295999995;-3103040,620799999;-5108233,325759999;-7834588,382591997;-19639497600,0
182,03819444444446;-31202340030,670166;-864137,8943999998;-139440,43295999995;-3103040,620799999;-5108233,325759999;-7834588,382591997;-19639497600,0
182,04166666666666;-31658633995,056152;-855496,5154559999;-138046,02863039996;-3072010,214591999;-5008071,887999998;-7651155,475007999;-19639497600,0
182,04513888888889;-32501657867,43164;-855496,5154559999;-138046,02863039996;-3072010,214591999;-5008071,887999998;-7651155,475007999;-19639497600,0
182,04861111111111;-34725050354,00391;-855496,5154559999;-138046,02863039996;-3072010,214591999;-5008071,887999998;-7651155,475007999;-19639497600,0
182,05208333333334;-40124872684,47876;-855496,5154559999;-138046,02863039996;-3072010,214591999;-5008071,887999998;-7651155,475007999;-19639497600,0
182,05555555555554;-47811064910,88867;-855496,5154559999;-138046,02863039996;-3072010,214591999;-5008071,887999998;-7651155,475007999;-19639497600,0
182,05902777777777;-58748818016,052246;-855496,5154559999;-138046,02863039996;-3072010,214591999;-5008071,887999998;-7651155,475007999;-19639497600,0
182,0625;-71584910774,23096;-855496,5154559999;-138046,02863039996;-3072010,214591999;-5008071,887999998;-7651155,475007999;-19639497600,0
182,06597222222223;-74000006103,51562;-855496,5154559999;-138046,02863039996;-3072010,214591999;-5008071,887999998;-7651155,475007999;-19639497600,0
182,06944444444446;-104371195220,94727;-855496,5154559999;-138046,02863039996;-3072010,214591999;-5008071,887999998;-7651155,475007999;-19639497600,0
182,07291666666666;-104371195220,94727;-855496,5154559999;-138046,02863039996;-3072010,214591999;-5008071,887999998;-7651155,475007999;-19639497600,0
182,07638888888889;-104371195220,94727;-855496,5154559999;-138046,02863039996;-3072010,214591999;-5008071,887999998;-7651155,475007999;-19639497600,0
182,07986111111111;-104371195220,94727;-855496,5154559999;-138046,02863039996;-3072010,214591999;-5008071,887999998;-7651155,475007999;-19639497600,0
182,08333333333334;-104371195220,94727;-846855,1365119998;-136651,62430079994;-3040979,8083839994;-4857829,731359999;-7360490,910527998;-19639497600,0
182,08680555555554;-104371195220,94727;-846855,1365119998;-136651,62430079994;-3040979,8083839994;-4857829,731359999;-7360490,910527998;-19639497600,0
182,09027777777777;-104371195220,94727;-846855,1365119998;-136651,62430079994;-3040979,8083839994;-4857829,731359999;-7360490,910527998;-19639497600,0
182,09375;-104371195220,94727;-846855,1365119998;-136651,62430079994;-3040979,8083839994;-4857829,731359999;-7360490,910527998;-19639497600,0
182,09722222222223;-104371195220,94727;-846855,1365119998;-136651,62430079994;-3040979,8083839994;-4857829,731359999;-7360490,910527998;-19639497600,0
182,10069444444446;-104371195220,94727;-846855,1365119998;-136651,62430079994;-3040979,8083839994;-4857829,731359999;-7360490,910527998;-19639497600,0
182,10416666666666;-104371195220,94727;-846855,1365119998;-136651,62430079994;-3040979,8083839994;-4857829,731359999;-7360490,910527998;-19639497600,0
182,10763888888889;-104371195220,94727;-846855,1365119998;-136651,62430079994;-3040979,8083839994;-4857829,731359999;-7360490,910527998;-19639497600,0
182,11111111111111;-104371195220,94727;-846855,1365119998;-136651,62430079994;-3040979,8083839994;-4857829,731359999;-7360490,910527998;-19639497600,0
182,11458333333334;-104371195220,94727;-846855,1365119998;-136651,62430079994;-3040979,8083839994;-4857829,731359999;-7360490,910527998;-19639497600,0
182,11805555555554;-104371195220,94727;-846855,1365119998;-136651,62430079994;-3040979,8083839994;-4857829,731359999;-7360490,910527998;-19639497600,0
182,12152777777777;-104371195220,94727;-846855,1365119998;-136651,62430079994;-3040979,8083839994;-4857829,731359999;-7360490,910527998;-19639497600,0
182,125;-104371195220,94727;-855496,5154559999;-138046,02863039996;-3072010,214591999;-4707587,574719999;-7007765,533631999;-19639497600,0
182,12847222222223;-104371195220,94727;-855496,5154559999;-138046,02863039996;-3072010,214591999;-4707587,574719999;-7007765,533631999;-19639497600,0
182,13194444444446;-104371195220,94727;-1058285,9485439998;-170768,86896959995;-3800208,6334079984;-5823488,105279998;-8668907,074367998;-24294902399,999992
182,13541666666666;-104371195220,94727;-1058285,9485439998;-170768,86896959995;-3800208,6334079984;-5823488,105279998;-8668907,074367998;-24294902399,999992
182,13888888888889;-104371195220,94727;-1058285,9485439998;-170768,86896959995;-3800208,6334079984;-5823488,105279998;-8668907,074367998;-24294902399,999992
182,14236111111111;-104371195220,94727;-1058285,9485439998;-170768,86896959995;-3800208,6334079984;-5823488,105279998;-8668907,074367998;-24294902399,999992
182,14583333333334;-104371195220,94727;-1058285,9485439998;-170768,86896959995;-3800208,6334079984;-5823488,105279998;-8668907,074367998;-24294902399,999992
182,14930555555554;-104371195220,94727;-1058285,9485439998;-170768,86896959995;-3800208,6334079984;-5823488,105279998;-8668907,074367998;-24294902399,999992
182,15277777777777;-104371195220,94727;-1058285,9485439998;-170768,86896959995;-3800208,6334079984;-5823488,105279998;-8668907,074367998;-24294902399,999992
182,15625;-104371195220,94727;-1058285,9485439998;-170768,86896959995;-3800208,6334079984;-5823488,105279998;-8668907,074367998;-24294902399,999992
182,15972222222223;-104371195220,94727;-1058285,9485439998;-170768,86896959995;-3800208,6334079984;-5823488,105279998;-8668907,074367998;-24294902399,999992
182,16319444444446;-104371195220,94727;-1058285,9485439998;-170768,86896959995;-3800208,6334079984;-5823488,105279998;-8668907,074367998;-24294902399,999992
182,16666666666666;-104371195220,94727;-1036906,4344319996;-167318,99282879994;-3723436,741823999;-5513728,099679998;-8082428,130431998;-24294902399,999992
182,17013888888889;-104371195220,94727;-1036906,4344319996;-167318,99282879994;-3723436,741823999;-5513728,099679998;-8082428,130431998;-24294902399,999992
182,17361111111111;-104371195220,94727;-1632984,465024;-263504,3114016;-5863898,760768;-8683360,45776;-12728708,337024;-38261116800,0
182,17708333333334;-104371195220,94727;-1637944,222464;-264304,6358976;-5881708,798848;-8709733,86336;-12767368,414464;-38377324800,0
182,18055555555554;-104371195220,94727;-1640820,513024;-264768,7646016;-5892037,296768;-8725028,477760002;-12789788,385024002;-38444716800,0
182,18402777777777;-104371195220,94727;-1640820,513024;-264768,7646016;-5892037,296768;-8725028,477760002;-12789788,385024002;-38444716800,0
182,1875;-104371195220,94727;-1640820,513024;-264768,7646016;-5892037,296768;-8725028,477760002;-12789788,385024002;-38444716800,0
182,19097222222223;-90597748947,14355;-1642848,6666239998;-265096,0348416;-5899320,211967999;-8735813,141760001;-12805597,338624;-38492236800,0
182,19444444444446;-73997920417,78564;-1642848,6666239998;-265096,0348416;-5899320,211967999;-8735813,141760001;-12805597,338624;-38492236800,0
182,19791666666666;-73988176918,02979;-1642848,6666239998;-265096,0348416;-5899320,211967999;-8735813,141760001;-12805597,338624;-38492236800,0
182,20138888888889;-72585514640,8081;-1642848,6666239998;-265096,0348416;-5899320,211967999;-8735813,141760001;-12805597,338624;-38492236800,0
182,20486111111111;-70344370651,24512;-1642848,6666239998;-265096,0348416;-5899320,211967999;-8735813,141760001;-12805597,338624;-38492236800,0
182,20833333333334;-67983781242,370605;-1592038,914048;-256897,1884032;-5716867,009535999;-8264283,240959999;-11956458,594816;-38492236800,0
182,21180555555554;-65675632667,541504;-1592038,914048;-256897,1884032;-5716867,009535999;-8264283,240959999;-11956458,594816;-38492236800,0
182,21527777777777;-63457065582,27539;-2169681,5416320004;-350107,70330880006;-7791129,172224001;-11262829,472640002;-16294644,111744003;-52458451200,00001
182,21875;-61334857177,734375;-2179294,267392;-351658,8476928;-7825647,596543999;-11312729,18784;-16366837,169664;-52690867200,0
182,22222222222223;-59304614639,28223;-2184868,933632;-352558,3961088;-7845665,716223999;-11341667,31264;-16408703,775744;-52825651200,0
182,22569444444446;-57364880561,82861;-2184868,933632;-352558,3961088;-7845665,716223999;-11341667,31264;-16408703,775744;-52825651200,0
182,22916666666666;-55509495735,16846;-2184868,933632;-352558,3961088;-7845665,716223999;-11341667,31264;-16408703,775744;-52825651200,0
182,23263888888889;-53733624458,31299;-2188799,7880319995;-353192,6930687999;-7859781,057023997;-11362072,400639996;-16438225,100543996;-52920691199,99999
182,23611111111111;-52033682441,711426;-2188799,7880319995;-353192,6930687999;-7859781,057023997;-11362072,400639996;-16438225,100543996;-52920691199,99999
182,23958333333334;-50406327438,35449;-2188799,7880319995;-353192,6930687999;-7859781,057023997;-11362072,400639996;-16438225,100543996;-52920691199,99999
182,24305555555554;-48847753715,51514;-2188799,7880319995;-353192,6930687999;-7859781,057023997;-11362072,400639996;-16438225,100543996;-52920691199,99999
182,24652777777777;-46643034553,52783;-2188799,7880319995;-353192,6930687999;-7859781,057023997;-11362072,400639996;-16438225,100543996;-52920691199,99999
182,25;-45434274101,257324;-2142229,579776;-345677,9549183999;-7692551,672831999;-10875202,041599996;-15502587,280127997;-52920691199,99999
182,25347222222223;-44291802406,311035;-2142229,579776;-345677,9549183999;-7692551,672831999;-10875202,041599996;-15502587,280127997;-52920691199,99999
182,25694444444446;-42415493774,41406;-2519131,152384001;-406496,1632256001;-9045970,956288002;-12788573,414400002;-18230095,844352003;-62231500800,00001
182,26041666666666;-41282608509,06372;-2521953,612288001;-406951,6056192002;-9056106,153216006;-12802901,860800007;-18250521,02726401;-62301225600,00003
182,26388888888889;-40218550872,802734;-2523590,429184001;-407215,7283456001;-9061983,813888002;-12811211,294400005;-18262366,114752;-62341660800,000015
182,26736111111111;-39243930530,548096;-2523590,429184001;-407215,7283456001;-9061983,813888002;-12811211,294400005;-18262366,114752;-62341660800,000015
182,27083333333334;-38356543350,21973;-2523590,429184001;-407215,7283456001;-9061983,813888002;-12811211,294400005;-18262366,114752;-62341660800,000015
182,27430555555554;-37548000240,32593;-2524744,594944001;-407401,96872960014;-9066128,318208003;-12817070,510400005;-18270718,42003201;-62370172800,00002
182,27777777777777;-36762152481,0791;-2524744,594944001;-407401,96872960014;-9066128,318208003;-12817070,510400005;-18270718,42003201;-62370172800,00002
182,28125;-36050243568,42041;-2524744,594944001;-407401,96872960014;-9066128,318208003;-12817070,510400005;-18270718,42003201;-62370172800,00002
182,28472222222223;-35431729602,81372;-2524744,594944001;-407401,96872960014;-9066128,318208003;-12817070,510400005;-18270718,42003201;-62370172800,00002
182,28819444444446;-34895703220,36743;-2524744,594944001;-407401,96872960014;-9066128,318208003;-12817070,510400005;-18270718,42003201;-62370172800,00002
182,29166666666666;-34435541725,15869;-2442415,966848001;-394117,12192320015;-8770493,699136004;-12402308,861280004;-17607099,78144001;-62370172800,00002
182,29513888888889;-34046430015,563965;-2442415,966848001;-394117,12192320015;-8770493,699136004;-12402308,861280004;-17607099,78144001;-62370172800,00002
182,29861111111111;-33722767639,160156;-2801413,2162424326;-452046,2235300288;-10059620,185597826;-14253763,35024;-20255700,891010176;-71680982400,00002
182,30208333333334;-33457648658,75244;-2784757,025901313;-449358,5200886209;-9999809,320281988;-14226033,797280002;-20256535,73149402;-71541532800,00002
182,30555555555554;-33244568824,768066;-2770415,544188161;-447044,3264485441;-9948310,363221122;-14209952,718240002;-20273832,978986885;-71460662400,00002
182,30902777777777;-33079972171,783447;-2759221,9460298247;-445238,0867457217;-9908115,16983437;-14209952,718240002;-20314028,17237364;-71460662400,00002
182,3125;-32963961696,624756;-2748028,347871489;-443431,8470428993;-9867919,976447618;-14209952,718240002;-20354223,36576039;-71460662400,00002
182,31597222222223;-32899130344,39087;-2734650,817189632;-441273,2000465088;-9819882,479908224;-14198613,495839998;-20378144,272219777;-71403638400,0
182,31944444444446;-32886652278,900146;-2723466,151270656;-439468,4016823104;-9779719,36138099;-14198613,495839998;-20418307,39074701;-71403638400,0
182,32291666666666;-32925026321,411133;-2712281,4853516803;-437663,603318112;-9739556,24285376;-14198613,495839998;-20458470,50927424;-71403638400,0
182,32638888888889;-33011602878,570557;-2701096,819432704;-435858,8049539136;-9699393,124326527;-14198613,495839998;-20498633,627801474;-71403638400,0
182,32986111111111;-33142797660,827637;-2689912,153513728;-434054,0065897152;-9659230,005799295;-14198613,495839998;-20538796,7463287;-71403638400,0
182,33333333333334;-33314498519,89746;-2733331,277952;-441060,2743968;-9815144,134464;-14087937,85632;-20064422,3904;-71403638400,0
182,33680555555554;-33524800014,49585;-2722397,952840192;-439296,0332992127;-9775883,557926144;-14087937,85632;-20103682,96693785;-71403638400,0
182,34027777777777;-33773939037,322998;-2711464,627728384;-437531,79220162553;-9736622,981388288;-14087937,85632;-20142943,54347571;-71403638400,0
182,34375;-34063045978,546143;-2698773,278243328;-435483,8698983552;-9691049,4991465;-14078766,720960002;-20169065,665845502;-71357155200,00002
182,34722222222223;-34393493270,87402;-2686831,6748359688;-433556,9293485312;-9648168,286910975;-14073448,144320002;-20200666,535553023;-71330198400,00002
182,35069444444446;-34764768505,096436;-2675909,59485696;-431794,502806464;-9608948,09062272;-14073448,144320002;-20239886,73184128;-71330198400,00002
182,35416666666666;-35174435806,274414;-2664987,514877952;-430032,0762643968;-9569727,894334467;-14073448,144320002;-20279106,92812954;-71330198400,00002
182,35763888888889;-35618207931,518555;-2653358,182193665;-428155,52485397767;-9527968,01787725;-14069697,865920004;-20312912,71690676;-71311190400,00002
182,36111111111111;-36090371131,89697;-2642439,0127196168;-426393,5679615745;-9488758,272947716;-14069697,865920004;-20352122,461836293;-71311190400,00002
182,36458333333334;-36585214233,39844;-2631519,8432455687;-424631,6110691713;-9449548,528018178;-14069697,865920004;-20391332,20676583;-71311190400,00002
182,36805555555554;-37099106597,90039;-2620600,673771521;-422869,6541767681;-9410338,783088643;-14069697,865920004;-20430541,951695364;-71311190400,00002
182,37152777777777;-37629826068,878174;-2609681,504297473;-421107,6972843649;-9371129,038159108;-14069697,865920004;-20469751,6966249;-71311190400,00002
182,375;-38177122879,02832;-2718245,660562433;-438626,0043180289;-9760973,053837826;-14868383,198400004;-21708655,269682184;-71311190400,00002
182,37847222222223;-38738651275,634766;-2706824,4603079683;-436783,03791333135;-9719960,562014978;-14868383,198400004;-21749667,761505038;-71311190400,00002
182,38194444444446;-39312235450,74463;-2871367,133386752;-463334,24197831686;-10310818,342616064;-15839035,099200005;-23213240,11914394;-75966595200,00002
182,38541666666666;-39864937019,348145;-2856576,0493670404;-460947,4988751361;-10257704,90454528;-15824497,478400003;-23235584,002974723;-75896870400,00002
182,38888888888889;-40421627140,045166;-2842904,998821888;-458741,4884462592;-10208613,404860416;-15816066,739200002;-23266831,448899586;-75856435200,0
182,39236111111111;-41001723289,489746;-2830755,832160256;-456781,0547349504;-10164986,851848193;-15816066,739200002;-23310458,00191181;-75856435200,0
182,39583333333334;-41588697052,00195;-2818606,665498624;-454820,62102364167;-10121360,298835969;-15816066,739200002;-23354084,554924037;-75856435200,0
182,39930555555554;-42172658157,34863;-2805402,641513472;-452689,9716987648;-10073945,849071104;-15810121,9872;-23388916,65908889;-75827923200,0
182,40277777777777;-42746116161,346436;-2793258,04133376;-450730,274851584;-10030335,69388032;-15810121,9872;-23432526,814279687;-75827923200,0
182,40625;-43304804420,47119;-2781113,4411540483;-448770,5780044032;-9986725,538689535;-15810121,9872;-23476136,969470467;-75827923200,0
182,40972222222223;-43638405990,600586;-2768968,840974336;-446810,8811572224;-9943115,38349875;-15810121,9872;-23519747,12466125;-75827923200,0
182,41319444444446;-44042457389,83154;-2756824,240794624;-444851,18431004166;-9899505,228307968;-15810121,9872;-23563357,27985204;-75827923200,0
182,41666666666666;-44540565490,72266;-3076454,102667264;-496427,8211122176;-11047267,005032448;-17626200,747840002;-26217607,57237555;-75827923200,0
182,42013888888889;-45053608131,40869;-3062841,4738944;-494231,23783296;-10998385,2926208;-17626200,747840002;-26266489,284787204;-75827923200,0
182,42361111111111;-45555290222,16797;-3423639,589945344;-552450,9338320895;-12293978,527531004;-19790498,43936;-29546600,319701;-85138732800,0
182,42708333333334;-46037773704,52881;-3410216,3447193606;-550284,9101706241;-12245776,874219524;-19801303,45920001;-29617645,67682049;-85185216000,00003
182,43055555555554;-46501424217,22412;-3395998,2159544327;-547990,6212108288;-12194720,866381824;-19807569,567360006;-29681949,33445018;-85212172800,00002
182,43402777777777;-46947261428,83301;-3380700,926693376;-545522,1949891584;-12139789,69130803;-19807569,567360006;-29736880,509523973;-85212172800,00002
182,4375;-47374672508,239746;-3365403,6374323205;-543053,7687674881;-12084858,51623424;-19807569,567360006;-29791811,684597764;-85212172800,00002
182,44097222222223;-47787581634,521484;-3350853,6454103044;-540705,9291457536;-12032610,81760973;-19811987,976960007;-29853400,67474228;-85231180800,00002
182,44444444444446;-48183789825,43945;-3335552,9438330885;-538236,9523003392;-11977667,389218817;-19811987,976960007;-29908344,103133194;-85231180800,00002
182,44791666666666;-48558445930,48096;-3320252,242255872;-535767,9754549249;-11922723,960827906;-19811987,976960007;-29963287,531524103;-85231180800,00002
182,45138888888889;-48915113639,83154;-3304951,5406786567;-533298,9986095105;-11867780,532436991;-19811987,976960007;-30018230,959915016;-85231180800,00002
182,45486111111111;-49104478454,58984;-3289650,8391014403;-530830,021764096;-11812837,10404608;-19811987,976960007;-30073174,388305925;-85231180800,00002
182,45833333333334;-49378908348,083496;-3499060,4410798084;-564621,1166287872;-12564807,947513856;-22287953,779200003;-34525419,44448616;-85231180800,00002
182,46180555555554;-49671692276,00098;-3482709,6913551367;-561982,7001959424;-12506093,891684351;-22287953,779200003;-34584133,50031566;-85231180800,00002
182,46527777777777;-49956777191,16211;-3845030,3129272326;-620448,0732223489;-13807154,305511428;-24722730,48960001;-38427295,3904886;-94541990400,00005
182,46875;-50227004814,14795;-3835360,389053951;-618887,6991427967;-13772430,48796646;-24777429,5952;-38577588,06403354;-94751164800,0
182,47222222222223;-50481757164,001465;-3822070,291522559;-616743,1606775038;-13724706,955921918;-24809151,0096;-38692332,94007807;-94872470399,99998
182,47569444444446;-50721677970,88623;-3803869,956801023;-613806,2884838014;-13659351,208512764;-24809151,0096;-38757688,68748723;-94872470399,99998
182,47916666666666;-50948713874,816895;-3785669,622079487;-610869,416290099;-13593995,46110361;-24809151,0096;-38823044,43489639;-94872470399,99998
182,48263888888889;-51162071800,23193;-3770865,997189631;-608480,6495465086;-13540836,98990822;-24831518,6736;-38923461,546091765;-94958006399,99998
182,48611111111111;-51362915611,26709;-3752649,2532418543;-605541,1295003901;-13475422,318459386;-24831518,6736;-38988876,21754061;-94958006399,99998
182,48958333333334;-51553423690,7959;-3734432,509294079;-602601,6094542718;-13410007,647010555;-24831518,6736;-39054290,88898943;-94958006399,99998
182,49305555555554;-51736047363,28125;-3716215,765346303;-599662,0894081533;-13344592,975561723;-24831518,6736;-39119705,56043827;-94958006399,99998
182,49652777777777;-51912795066,833496;-3697999,021398527;-596722,569362035;-13279178,30411289;-24831518,6736;-39185120,2318871;-94958006399,99998
182,5;-52083543205,26123;-3814820,159192062;-615573,2529605373;-13698672,38982604;-27347905,843199994;-44045291,30201395;-94958006399,99998
182,50347222222223;-52252669143,67676;-3795934,910879231;-612525,8606191486;-13630857,179975418;-27347905,843199994;-44113106,51186457;-94958006399,99998
182,50694444444446;-52424622344,9707;-4147396,425215997;-669238,9686143995;-14892923,52691199;-30029419,00799999;-48512943,48268799;-104268815999,99995
182,51041666666666;-52598522186,2793;-4136777,6346040326;-667525,4819474687;-14854792,415169025;-30103048,396800008;-48706539,98099099;-104524473600,00005
182,51388888888889;-52774677658,081055;-4121828,11966464;-665113,1738549761;-14801110,06606848;-30145747,96800001;-48850380,69553154;-104672736000,00005
182,51736111111111;-52957888412,475586;-4101010,80592896;-661754,016411264;-14726356,98492672;-30145747,96800001;-48925133,7766733;-104672736000,00005
182,52083333333334;-53148978424,072266;-4080193,4921932807;-658394,8589675521;-14651603,90378496;-30145747,96800001;-48999886,85781506;-104672736000,00005
182,52430555555554;-53347041320,80078;-4063430,562048001;-655689,9316032002;-14591409,745536;-30175856,64000001;-49123654,22246404;-104777280000,00006
182,52777777777777;-53550774192,81006;-4042592,456601601;-652327,4191334401;-14516582,003251202;-30175856,64000001;-49198481,96474884;-104777280000,00006
182,53125;-53758971977,23389;-4021754,3511552014;-648964,9066636801;-14441754,260966403;-30175856,64000001;-49273309,707033634;-104777280000,00006
182,53472222222223;-53972824287,41455;-4000916,245708801;-645602,3941939202;-14366926,518681604;-30175856,64000001;-49348137,44931844;-104777280000,00006
182,53819444444446;-54190667724,609375;-3980078,1402624007;-642239,8817241602;-14292098,776396802;-30175856,64000001;-49422965,19160324;-104777280000,00006
182,54166666666666;-54414443778,9917;-3854127,467520001;-621916,0231680003;-13839821,360640004;-31616544,240000017;-52840439,63136003;-104777280000,00006
182,54513888888889;-54641484832,76367;-3854127,467520001;-621916,0231680003;-13839821,360640004;-31616544,240000017;-52840439,63136003;-104777280000,00006
182,54861111111111;-54870014190,67383;-3511638,647193601;-566650,7817062403;-12609975,142195202;-28807007,44320001;-48144886,62036482;-95466470400,00005
182,55208333333334;-55100361442,56592;-3507364,0521216006;-565961,0175014401;-12594625,459891202;-28771941,67920001;-48086281,531468816;-95350262400,00005
182,55555555555554;-55331908607,48291;-3504885,1047936;-565561,00554624;-12585723,7853952;-28751606,143200003;-48052294,937164806;-95282870400,00002
182,55902777777777;-55567961883,54492;-3504885,1047936;-565561,00554624;-12585723,7853952;-28751606,143200003;-48052294,937164806;-95282870400,00002
182,5625;-55813861656,188965;-3504885,1047936;-565561,00554624;-12585723,7853952;-28751606,143200003;-48052294,937164806;-95282870400,00002
182,56597222222223;-56074268531,79932;-3503137,1291136;-565278,9458342401;-12579446,9636352;-28737266,983200006;-48028330,03092481;-95235350400,00005
182,56944444444446;-56350830459,59473;-3503137,1291136;-565278,9458342401;-12579446,9636352;-28737266,983200006;-48028330,03092481;-95235350400,00005
182,57291666666666;-56649310111,99951;-3503137,1291136;-565278,9458342401;-12579446,9636352;-28737266,983200006;-48028330,03092481;-95235350400,00005
182,57638888888889;-56975722503,66211;-3503137,1291136;-565278,9458342401;-12579446,9636352;-28737266,983200006;-48028330,03092481;-95235350400,00005
182,57986111111111;-57332508659,36279;-3503137,1291136;-565278,9458342401;-12579446,9636352;-28737266,983200006;-48028330,03092481;-95235350400,00005
182,58333333333334;-57719035148,620605;-3312056,92207104;-534445,548788736;-11893295,31107328;-29561052,764160007;-50369672,073438734;-95235350400,00005
182,58680555555554;-58136939620,97168;-3312056,92207104;-534445,548788736;-11893295,31107328;-29561052,764160007;-50369672,073438734;-95235350400,00005
182,59027777777777;-58585902786,25488;-3505844,339712001;-565715,7911808001;-12589168,310784;-23780902,16448;-37499356,873152;-76613731200,00002
182,59375;-59058998107,91016;-3496272,5191679997;-564171,2474111997;-12554796,773375995;-23715974,43071999;-37396974,37132799;-76404556799,99997
182,59722222222223;-59548825263,97705;-3490721,5749120004;-563275,5268608;-12534863,837184;-23678321,17248;-37337600,132352;-76283251200,0
182,60069444444446;-60049338340,75928;-3490721,5749120004;-563275,5268608;-12534863,837184;-23678321,17248;-37337600,132352;-76283251200,0
182,60416666666666;-60550237655,63965;-3490721,5749120004;-563275,5268608;-12534863,837184;-23678321,17248;-37337600,132352;-76283251200,0
182,60763888888889;-61043664550,78125;-3486807,447552;-562643,9290367999;-12520808,561663998;-23651770,79808;-37295733,68179199;-76197715199,99998
182,61111111111111;-61525277709,96094;-3486807,447552;-562643,9290367999;-12520808,561663998;-23651770,79808;-37295733,68179199;-76197715199,99998
182,61458333333334;-61988763427,734375;-3486807,447552;-562643,9290367999;-12520808,561663998;-23651770,79808;-37295733,68179199;-76197715199,99998
182,61805555555554;-62427143669,12842;-3486807,447552;-562643,9290367999;-12520808,561663998;-23651770,79808;-37295733,68179199;-76197715199,99998
182,62152777777777;-62843595886,23047;-3486807,447552;-562643,9290367999;-12520808,561663998;-23651770,79808;-37295733,68179199;-76197715199,99998
182,625;-63233902359,00879;-3419753,458176;-551823,8534783999;-12280023,781632;-23727968,51328;-37612716,177024;-76197715199,99998
182,62847222222223;-63595668411,25488;-3419753,458176;-551823,8534783999;-12280023,781632;-23727968,51328;-37612716,177024;-76197715199,99998
182,63194444444446;-63929790115,356445;-3001884,323328;-484394,9703552;-10779493,706496;-20828582,40384;-33016714,342272;-66886905600,0
182,63541666666666;-64234135437,01172;-2993539,659264001;-483048,44501760014;-10749528,776448002;-20770682,929920003;-32924934,19353601;-66700972800,000015
182,63888888888889;-64504769897,46094;-2988700,374528;-482267,56043520005;-10732151,344896;-20737105,53984;-32871708,531072;-66593145600,0
182,64236111111111;-64747157478,33252;-2988700,374528;-482267,56043520005;-10732151,344896;-20737105,53984;-32871708,531072;-66593145600,0
182,64583333333334;-64960741996,76514;-2988700,374528;-482267,56043520005;-10732151,344896;-20737105,53984;-32871708,531072;-66593145600,0
182,64930555555554;-65141897964,47754;-2985288,0583680007;-481716,93669120007;-10719898,027776;-20713429,175040003;-32834177,61523201;-66517113600,000015
182,65277777777777;-65289904403,68652;-2985288,0583680007;-481716,93669120007;-10719898,027776;-20713429,175040003;-32834177,61523201;-66517113600,000015
182,65625;-65405760383,60596;-2985288,0583680007;-481716,93669120007;-10719898,027776;-20713429,175040003;-32834177,61523201;-66517113600,000015
182,65972222222223;-65485794067,38281;-2985288,0583680007;-481716,93669120007;-10719898,027776;-20713429,175040003;-32834177,61523201;-66517113600,000015
182,66319444444446;-65533646392,822266;-2985288,0583680007;-481716,93669120007;-10719898,027776;-20713429,175040003;-32834177,61523201;-66517113600,000015
182,66666666666666;-65551300048,828125;-2985288,0583680007;-481716,93669120007;-10719898,027776;-20610327,64896;-32537511,288576003;-66517113600,000015
182,67013888888889;-65537395477,29492;-2985288,0583680007;-481716,93669120007;-10719898,027776;-20610327,64896;-32537511,288576003;-66517113600,000015
182,67361111111111;-65491319847,10693;-2776353,4909440014;-448002,4951296002;-9969632,990208004;-19167850,471680008;-30260273,47660801;-61861708800,00003
182,67708333333334;-65410642433,166504;-2775310,4079360007;-447834,1794624001;-9965887,373952;-19160649,06192;-30248904,615552004;-61838467200,000015
182,68055555555554;-65293298149,10889;-2774705,497344001;-447736,56888960017;-9963715,195008004;-19156472,779680006;-30242311,521408007;-61824988800,00002
182,68402777777777;-65139111900,32959;-2774705,497344001;-447736,56888960017;-9963715,195008004;-19156472,779680006;-30242311,521408007;-61824988800,00002
182,6875;-64950030326,84326;-2774705,497344001;-447736,56888960017;-9963715,195008004;-19156472,779680006;-30242311,521408007;-61824988800,00002
182,69097222222223;-64731800651,55029;-2774278,957824001;-447667,74092160014;-9962183,530368002;-19153527,965280004;-30237662,54476801;-61815484800,00002
